LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,12,,0,,,,,0 days 00:26:02.246000,0.0,,,
6.0,12,0 days 00:01:31.676000,1,,,,,0 days 00:26:02.246000,1.0,,,
,87,,1,3.0,,,,0 days 00:26:27.028000,,,,
,31,,1,3.0,,,,0 days 00:26:27.028000,,,,
,27,,2,0.0,SOFT,True,0,0 days 00:27:27.044000,0.0,,0.0,
,14,,2,0.0,UNKNOWN,False,1,0 days 00:27:27.044000,0.0,,0.0,
,18,,2,0.0,SOFT,True,0,0 days 00:27:27.044000,0.0,,0.0,
,14,,2,,SOFT,True,0,0 days 00:27:32.044000,,,,
,5,,2,0.0,SOFT,True,0,0 days 00:27:32.044000,0.0,,0.0,
,44,,1,3.0,,,,0 days 00:27:37.044000,,,,
,16,,1,3.0,,,,0 days 00:27:47.060000,,,,
,81,,1,3.0,,,,0 days 00:27:57.038000,,,,
,63,,1,3.0,,,,0 days 00:27:57.038000,,,,
,22,,2,0.0,SOFT,True,0,0 days 00:27:57.038000,0.0,,0.0,
,4,,1,3.0,,,,0 days 00:28:02.038000,,,,
,12,,1,3.0,,,,0 days 00:28:12.044000,,,,
,6,,2,0.0,SOFT,True,0,0 days 00:28:12.044000,0.0,,0.0,
,55,,2,0.0,SOFT,True,0,0 days 00:28:17.060000,0.0,,0.0,
,23,,2,0.0,UNKNOWN,False,1,0 days 00:28:22.060000,0.0,,0.0,
,23,,2,,SOFT,True,0,0 days 00:28:27.044000,,,,
,30,,2,0.0,SOFT,True,0,0 days 00:28:32.060000,0.0,,0.0,
,10,,2,0.0,UNKNOWN,False,1,0 days 00:28:42.063000,0.0,,0.0,
,10,,2,,SOFT,True,0,0 days 00:28:47.063000,,,,
,7,,2,0.0,SOFT,True,0,0 days 00:28:52.063000,0.0,,0.0,
,31,,2,0.0,UNKNOWN,False,1,0 days 00:28:57.079000,0.0,,0.0,
,31,,2,,SOFT,True,0,0 days 00:29:02.071000,,,,
,87,,2,0.0,SOFT,True,0,0 days 00:29:07.067000,0.0,,0.0,
,18,,2,1.0,,,,0 days 00:29:22.070000,,,,
,27,,2,1.0,,,,0 days 00:29:27.079000,,,,
,14,,2,1.0,,,,0 days 00:29:42.086000,,,,
,44,,1,4.0,,,,0 days 00:29:47.070000,,,,
,5,,2,1.0,,,,0 days 00:29:52.078000,,,,
,16,,1,4.0,,,,0 days 00:29:57.078000,,,,
,22,,2,1.0,,,,0 days 00:30:02.078000,,,,
,81,,1,4.0,,,,0 days 00:30:07.075000,,,,
,63,,1,4.0,,,,0 days 00:30:12.093000,,,,
,6,,2,1.0,,,,0 days 00:30:22.080000,,,,
,4,,1,4.0,,,,0 days 00:30:27.080000,,,,
,55,,2,1.0,,,,0 days 00:30:32.080000,,,,
,23,,2,1.0,,,,0 days 00:30:37.080000,,,,
,12,,1,4.0,,,,0 days 00:30:42.086000,,,,
,10,,2,1.0,,,,0 days 00:30:47.086000,,,,
,18,,2,2.0,,,,0 days 00:30:52.086000,,,,
,30,,2,1.0,,,,0 days 00:30:52.086000,,,,
,7,,2,1.0,,,,0 days 00:30:52.086000,,,,
,18,,1,,,,,0 days 00:30:52.258000,0.0,,,
9.0,18,0 days 00:01:31.923000,2,,,,,0 days 00:30:52.258000,1.0,,,
,87,,2,1.0,,,,0 days 00:30:57.094000,,,,
,31,,2,1.0,,,,0 days 00:30:57.094000,,,,
,27,,2,2.0,,,,0 days 00:31:02.075000,,,,
,27,,1,,,,,0 days 00:31:02.169000,0.0,,,
9.0,27,0 days 00:01:31.921000,2,,,,,0 days 00:31:02.169000,1.0,,,
,14,,2,2.0,,,,0 days 00:31:12.091000,,,,
,14,,1,,,,,0 days 00:31:12.309000,0.0,,,
9.0,14,0 days 00:01:31.719000,2,,,,,0 days 00:31:12.309000,1.0,,,
9.0,44,0 days 00:01:31.738000,1,,,,,0 days 00:31:16.137000,,,,
,44,,1,5.0,,,,0 days 00:31:17.091000,,,,
,5,,2,2.0,,,,0 days 00:31:22.091000,,,,
9.0,5,0 days 00:01:32.157000,2,,,,,0 days 00:31:22.216000,,,,
9.0,16,0 days 00:01:31.579000,1,,,,,0 days 00:31:25.684000,,,,
,16,,1,5.0,,,,0 days 00:31:27.091000,,,,
,22,,2,2.0,,,,0 days 00:31:32.091000,,,,
,22,,1,,,,,0 days 00:31:32.231000,0.0,,,
8.0,22,0 days 00:01:31.238000,2,,,,,0 days 00:31:32.231000,3.0,,,
,1,,0,,,,,0 days 00:31:32.231000,1.0,,,
9.0,63,0 days 00:01:31.295000,1,,,,,0 days 00:31:42.903000,,,,
,81,,1,5.0,,,,0 days 00:31:47.091000,,,,
,63,,1,5.0,,,,0 days 00:31:47.091000,,,,
,6,,2,2.0,,,,0 days 00:31:52.091000,,,,
