Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 00:25:11.999000,7,17,,
0 days 00:25:59.457000,7,18,,
0 days 00:26:02.582000,7,19,,
0 days 00:27:12.378000,7,11,,
0 days 00:29:42.762000,7,12,,
0 days 00:30:39.455000,7,10,,
0 days 00:39:09.276000,7,11,,
0 days 00:40:32.963000,7,12,,
0 days 00:40:44.233000,7,13,,
0 days 00:41:31.789000,7,14,,
0 days 00:46:16.205000,7,15,,
0 days 00:47:00.406000,7,16,,
0 days 00:47:37.394000,7,11,,
0 days 00:52:06.515000,7,12,,
0 days 00:52:11.757000,7,13,,
0 days 00:52:18.269000,7,14,,
0 days 00:00:04.374000,10,6,,
0 days 00:15:33,10,2,,
0 days 00:18:30.738000,10,1,,
0 days 00:18:44.269000,10,2,,
0 days 00:18:52.392000,10,3,,
0 days 00:18:57.839000,10,4,,
0 days 00:19:05.781000,10,5,,
0 days 00:19:13.852000,10,6,,
0 days 00:19:18.497000,10,7,,
0 days 00:19:23.424000,10,8,,
0 days 00:19:30.416000,10,9,,
0 days 00:19:48.057000,10,10,,
0 days 00:19:56.678000,10,11,,
0 days 00:22:09.140000,10,12,,
0 days 00:23:20.659000,10,13,,
0 days 00:23:35.614000,10,14,,
0 days 00:25:11.999000,10,15,,
0 days 00:25:40.603000,10,13,,
0 days 00:25:45.182000,10,14,,
0 days 00:27:12.378000,10,15,,
0 days 00:38:39.688000,10,16,,
0 days 00:41:31.789000,10,10,,
0 days 00:44:38.308000,10,11,,
0 days 00:46:16.205000,10,12,,
0 days 00:47:05.926000,10,13,,
0 days 00:47:37.394000,10,14,,
0 days 00:48:51.932000,10,13,,
0 days 00:52:06.515000,10,14,,
0 days 00:52:18.269000,10,15,,
0 days 00:00:04.374000,12,7,,
0 days 00:15:41.966000,12,8,,
0 days 00:15:45.352000,12,9,,
0 days 00:15:48.690000,12,10,,
0 days 00:15:53.939000,12,11,,
0 days 00:16:03.434000,12,12,,
0 days 00:16:16.992000,12,13,,
0 days 00:19:48.057000,12,14,,
0 days 00:19:56.678000,12,15,,
0 days 00:20:06.670000,12,13,,
0 days 00:22:09.140000,12,14,,
0 days 00:22:24.597000,12,15,,
0 days 00:23:35.614000,12,9,,
0 days 00:23:39.226000,12,10,,
0 days 00:24:17.005000,12,11,,
0 days 00:25:11.999000,12,12,,
0 days 00:25:45.182000,12,13,,
0 days 00:27:12.378000,12,14,,
0 days 00:38:39.688000,12,15,,
0 days 00:40:32.963000,12,9,,
0 days 00:40:44.233000,12,10,,
0 days 00:40:52.354000,12,11,,
0 days 00:41:31.789000,12,12,,
0 days 00:46:16.205000,12,13,,
0 days 00:47:05.926000,12,14,,
0 days 00:47:37.394000,12,15,,
0 days 00:52:18.269000,12,16,,
0 days 00:00:04.374000,14,8,,
0 days 00:15:41.966000,14,9,,
0 days 00:15:45.352000,14,10,,
0 days 00:15:48.690000,14,7,,
0 days 00:18:57.839000,14,2,,
0 days 00:19:13.852000,14,3,,
0 days 00:19:18.497000,14,4,,
0 days 00:19:23.424000,14,5,,
0 days 00:19:30.416000,14,6,,
0 days 00:19:56.678000,14,7,,
0 days 00:22:18.928000,14,4,,
0 days 00:22:53.196000,14,5,,
0 days 00:23:14.796000,14,6,,
0 days 00:23:25.716000,14,7,,
0 days 00:23:39.226000,14,8,,
0 days 00:25:11.999000,14,9,,
0 days 00:25:45.182000,14,10,,
0 days 00:29:42.762000,14,11,,
0 days 00:30:39.455000,14,12,,
0 days 00:39:09.276000,14,5,,
0 days 00:40:44.233000,14,6,,
0 days 00:40:52.354000,14,7,,
0 days 00:43:30.594000,14,8,,
0 days 00:43:40.509000,14,9,,
0 days 00:47:05.926000,14,10,,
0 days 00:52:06.515000,14,11,,
0 days 00:52:11.757000,14,12,,
0 days 00:52:18.269000,14,13,,
0 days 00:00:04.374000,16,9,,
0 days 00:15:41.966000,16,10,,
0 days 00:15:45.352000,16,11,,
0 days 00:15:53.939000,16,12,,
0 days 00:16:03.434000,16,13,,
0 days 00:16:16.992000,16,14,,
0 days 00:16:25.090000,16,15,,
0 days 00:19:56.678000,16,5,,
0 days 00:22:18.928000,16,6,,
0 days 00:22:32.598000,16,7,,
0 days 00:22:53.196000,16,8,,
0 days 00:23:25.716000,16,9,,
0 days 00:23:35.614000,16,10,,
0 days 00:23:39.226000,16,3,,
0 days 00:24:31.187000,16,4,,
0 days 00:25:11.999000,16,5,,
0 days 00:25:45.182000,16,6,,
0 days 00:28:34.483000,16,7,,
0 days 00:29:47.747000,16,8,,
0 days 00:32:49.273000,16,1,,
0 days 00:40:52.354000,16,2,,
0 days 00:43:40.509000,16,3,,
0 days 00:49:29.511000,16,1,,
0 days 00:00:04.374000,18,10,,
0 days 00:15:41.966000,18,11,,
0 days 00:15:45.352000,18,12,,
0 days 00:15:53.939000,18,8,,
0 days 00:19:05.781000,18,4,,
0 days 00:19:13.852000,18,5,,
0 days 00:19:18.497000,18,6,,
0 days 00:19:23.424000,18,7,,
0 days 00:19:30.416000,18,8,,
0 days 00:19:48.057000,18,9,,
0 days 00:19:56.678000,18,10,,
0 days 00:22:09.140000,18,11,,
0 days 00:22:32.598000,18,6,,
0 days 00:22:53.196000,18,7,,
0 days 00:23:25.716000,18,8,,
0 days 00:23:39.226000,18,9,,
0 days 00:24:17.005000,18,10,,
0 days 00:25:11.999000,18,11,,
0 days 00:25:45.182000,18,12,,
0 days 00:27:12.378000,18,13,,
0 days 00:40:32.963000,18,14,,
0 days 00:40:44.233000,18,3,,
0 days 00:40:52.354000,18,4,,
0 days 00:43:30.594000,18,5,,
0 days 00:43:40.509000,18,6,,
0 days 00:47:05.926000,18,7,,
0 days 00:52:11.757000,18,8,,
0 days 00:52:18.269000,18,9,,
0 days 00:00:04.374000,22,11,,
0 days 00:15:41.966000,22,5,,
0 days 00:18:52.392000,22,1,,
0 days 00:19:23.424000,22,2,,
0 days 00:22:53.196000,22,3,,
0 days 00:23:01.280000,22,4,,
0 days 00:23:14.796000,22,5,,
0 days 00:23:39.226000,22,6,,
0 days 00:24:31.187000,22,2,,
0 days 00:25:11.999000,22,3,,
0 days 00:25:45.182000,22,4,,
0 days 00:26:53.832000,22,5,,
0 days 00:28:34.483000,22,6,,
0 days 00:29:47.747000,22,7,,
0 days 00:32:49.273000,22,8,,
0 days 00:39:09.276000,22,9,,
0 days 00:40:32.963000,22,10,,
0 days 00:40:44.233000,22,11,,
0 days 00:40:52.354000,22,1,,
0 days 00:43:40.509000,22,2,,
0 days 00:49:29.511000,22,3,,
0 days 00:50:42.270000,22,4,,
0 days 00:00:04.374000,23,12,,
0 days 00:15:45.352000,23,13,,
0 days 00:16:03.434000,23,14,,
0 days 00:16:16.992000,23,15,,
0 days 00:16:25.090000,23,16,,
0 days 00:16:47.312000,23,17,,
0 days 00:17:21.502000,23,18,,
0 days 00:18:49.421000,23,19,,
0 days 00:22:24.597000,23,14,,
0 days 00:23:35.614000,23,15,,
0 days 00:25:11.999000,23,16,,
0 days 00:25:45.182000,23,3,,
0 days 00:26:53.832000,23,4,,
0 days 00:28:34.483000,23,5,,
0 days 00:29:47.747000,23,6,,
0 days 00:32:49.273000,23,7,,
0 days 00:39:09.276000,23,8,,
0 days 00:40:44.233000,23,9,,
0 days 00:40:52.354000,23,10,,
0 days 00:41:31.789000,23,11,,
0 days 00:44:38.308000,23,10,,
0 days 00:46:16.205000,23,11,,
0 days 00:47:05.926000,23,12,,
0 days 00:47:37.394000,23,13,,
0 days 00:48:51.932000,23,14,,
0 days 00:52:06.515000,23,10,,
0 days 00:52:11.757000,23,11,,
0 days 00:52:18.269000,23,12,,
0 days 00:00:04.374000,27,13,,
0 days 00:15:45.352000,27,14,,
0 days 00:16:03.434000,27,15,,
0 days 00:16:16.992000,27,16,,
0 days 00:16:25.090000,27,17,,
0 days 00:16:47.312000,27,16,,
0 days 00:20:31.672000,27,17,,
0 days 00:21:45.893000,27,18,,
0 days 00:22:09.140000,27,10,,
0 days 00:22:32.598000,27,11,,
0 days 00:23:20.659000,27,12,,
0 days 00:23:35.614000,27,13,,
0 days 00:25:11.999000,27,14,,
0 days 00:25:40.603000,27,15,,
0 days 00:25:45.182000,27,16,,
0 days 00:26:02.582000,27,17,,
0 days 00:27:12.378000,27,18,,
0 days 00:31:18.180000,27,19,,
0 days 00:47:00.406000,27,14,,
0 days 00:47:05.926000,27,15,,
0 days 00:47:37.394000,27,16,,
0 days 00:50:08.311000,27,17,,
0 days 00:52:18.269000,27,8,,
0 days 00:00:04.374000,30,14,,
0 days 00:15:45.352000,30,15,,
0 days 00:16:03.434000,30,10,,
0 days 00:19:18.497000,30,11,,
0 days 00:19:37.011000,30,10,,
0 days 00:19:48.057000,30,11,,
0 days 00:19:56.678000,30,12,,
0 days 00:22:09.140000,30,13,,
0 days 00:23:20.659000,30,11,,
0 days 00:23:35.614000,30,12,,
0 days 00:25:11.999000,30,13,,
0 days 00:25:40.603000,30,14,,
0 days 00:25:45.182000,30,15,,
0 days 00:26:02.582000,30,16,,
0 days 00:27:12.378000,30,17,,
0 days 00:31:18.180000,30,18,,
0 days 00:38:39.688000,30,14,,
0 days 00:40:32.963000,30,15,,
0 days 00:41:31.789000,30,16,,
0 days 00:41:39.578000,30,17,,
0 days 00:42:03.956000,30,18,,
0 days 00:44:27.548000,30,16,,
0 days 00:47:00.406000,30,17,,
0 days 00:47:59.425000,30,18,,
0 days 00:50:08.311000,30,16,,
0 days 00:52:18.269000,30,17,,
0 days 00:00:04.374000,31,15,,
0 days 00:15:45.352000,31,16,,
0 days 00:16:16.992000,31,17,,
0 days 00:16:25.090000,31,18,,
0 days 00:17:21.502000,31,17,,
0 days 00:20:31.672000,31,15,,
0 days 00:22:09.140000,31,16,,
0 days 00:22:13.838000,31,17,,
0 days 00:22:24.597000,31,18,,
0 days 00:25:11.999000,31,19,,
0 days 00:25:59.457000,31,17,,
0 days 00:26:02.582000,31,18,,
0 days 00:27:12.378000,31,19,,
0 days 00:31:18.180000,31,16,,
0 days 00:38:39.688000,31,17,,
0 days 00:41:39.578000,31,16,,
0 days 00:42:03.956000,31,17,,
0 days 00:44:27.548000,31,18,,
0 days 00:47:00.406000,31,19,,
0 days 00:00:04.374000,44,16,,
0 days 00:15:45.352000,44,17,,
0 days 00:16:16.992000,44,18,,
0 days 00:16:25.090000,44,14,,
0 days 00:19:48.057000,44,7,,
0 days 00:19:56.678000,44,8,,
0 days 00:22:32.598000,44,9,,
0 days 00:23:25.716000,44,6,,
0 days 00:23:39.226000,44,7,,
0 days 00:25:11.999000,44,8,,
0 days 00:25:45.182000,44,9,,
0 days 00:29:42.762000,44,10,,
0 days 00:29:47.747000,44,3,,
0 days 00:32:49.273000,44,4,,
0 days 00:33:20.007000,44,2,,
0 days 00:40:52.354000,44,3,,
0 days 00:43:30.594000,44,4,,
0 days 00:43:40.509000,44,5,,
0 days 00:47:05.926000,44,6,,
0 days 00:48:44.454000,44,4,,
0 days 00:50:42.270000,44,5,,
0 days 00:00:04.374000,55,17,,
0 days 00:15:45.352000,55,18,,
0 days 00:16:16.992000,55,19,,
0 days 00:18:49.421000,55,18,,
0 days 00:21:45.893000,55,16,,
0 days 00:22:09.140000,55,17,,
0 days 00:22:13.838000,55,18,,
0 days 00:22:24.597000,55,19,,
0 days 00:25:11.999000,55,1,,
0 days 00:32:49.273000,55,2,,
0 days 00:33:20.007000,55,3,,
0 days 00:39:36.322000,55,4,,
0 days 00:40:44.233000,55,5,,
0 days 00:40:52.354000,55,6,,
0 days 00:43:30.594000,55,7,,
0 days 00:43:40.509000,55,8,,
0 days 00:47:05.926000,55,9,,
0 days 00:52:11.757000,55,10,,
0 days 00:52:18.269000,55,11,,
0 days 00:00:04.374000,63,18,,
0 days 00:15:45.352000,63,19,,
0 days 00:16:16.992000,63,12,,
0 days 00:19:18.497000,63,2,,
0 days 00:19:23.424000,63,3,,
0 days 00:22:53.196000,63,4,,
0 days 00:23:01.280000,63,1,,
0 days 00:25:11.999000,63,2,,
0 days 00:32:49.273000,63,3,,
0 days 00:33:20.007000,63,4,,
0 days 00:39:36.322000,63,3,,
0 days 00:40:44.233000,63,4,,
0 days 00:40:52.354000,63,5,,
0 days 00:43:30.594000,63,6,,
0 days 00:43:40.509000,63,7,,
0 days 00:47:05.926000,63,8,,
0 days 00:52:11.757000,63,9,,
0 days 00:52:18.269000,63,10,,
0 days 00:00:04.374000,81,19,,
0 days 00:15:45.352000,81,6,,
0 days 00:18:57.839000,81,7,,
0 days 00:19:05.781000,81,8,,
0 days 00:19:13.852000,81,9,,
0 days 00:19:18.497000,81,10,,
0 days 00:19:30.416000,81,4,,
0 days 00:22:18.928000,81,5,,
0 days 00:22:53.196000,81,6,,
0 days 00:23:14.796000,81,3,,
0 days 00:23:39.226000,81,4,,
0 days 00:24:31.187000,81,5,,
0 days 00:25:11.999000,81,6,,
0 days 00:25:45.182000,81,7,,
0 days 00:28:34.483000,81,4,,
0 days 00:29:47.747000,81,5,,
0 days 00:32:49.273000,81,6,,
0 days 00:39:09.276000,81,7,,
0 days 00:40:44.233000,81,8,,
0 days 00:40:52.354000,81,9,,
0 days 00:43:30.594000,81,3,,
0 days 00:43:40.509000,81,4,,
0 days 00:48:44.454000,81,5,,
0 days 00:50:42.270000,81,2,,
