Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 00:00:04.219000,4,1,,
0 days 00:00:06.003000,4,1,LAP 1,LAP 1
0 days 01:12:57.640000,4,1,LAP 2,LAP 2
0 days 01:15:47.541000,4,1,LAP 3,LAP 3
0 days 01:18:29.260000,4,1,LAP 4,LAP 4
0 days 01:21:05.340000,4,1,LAP 5,LAP 5
0 days 01:23:28.975000,4,1,LAP 6,LAP 6
0 days 01:25:49.425000,4,1,LAP 7,LAP 7
0 days 01:28:06.569000,4,1,LAP 8,LAP 8
0 days 01:29:42.854000,4,1,LAP 9,LAP 9
0 days 01:31:17.430000,4,1,LAP 10,LAP 10
0 days 01:32:49.597000,4,1,LAP 11,LAP 11
0 days 01:34:21.760000,4,1,LAP 12,LAP 12
0 days 01:35:53.626000,4,1,LAP 13,LAP 13
0 days 01:37:24.869000,4,1,LAP 14,LAP 14
0 days 01:38:55.807000,4,1,LAP 15,LAP 15
0 days 01:40:25.901000,4,1,LAP 16,LAP 16
0 days 01:41:55.860000,4,1,LAP 17,LAP 17
0 days 01:43:26.115000,4,1,LAP 18,LAP 18
0 days 01:44:56.285000,4,1,LAP 19,LAP 19
0 days 01:46:26.786000,4,1,LAP 20,LAP 20
0 days 01:47:57.544000,4,1,LAP 21,LAP 21
0 days 01:49:27.745000,4,1,LAP 22,LAP 22
0 days 01:50:58.046000,4,1,LAP 23,LAP 23
0 days 01:52:27.960000,4,1,LAP 24,LAP 24
0 days 01:53:57.677000,4,1,LAP 25,LAP 25
0 days 01:55:27.251000,4,1,LAP 26,LAP 26
0 days 01:56:56.417000,4,1,LAP 27,LAP 27
0 days 01:58:25.654000,4,1,LAP 28,LAP 28
0 days 01:59:54.836000,4,1,LAP 29,LAP 29
0 days 02:01:23.109000,4,1,LAP 30,LAP 30
0 days 02:02:51.216000,4,1,LAP 31,LAP 31
0 days 02:04:18.868000,4,1,LAP 32,LAP 32
0 days 02:05:46.653000,4,1,LAP 33,LAP 33
0 days 02:07:14.172000,4,1,LAP 34,LAP 34
0 days 02:09:16.467000,4,1,LAP 35,LAP 35
0 days 02:11:19.857000,4,1,LAP 36,LAP 36
0 days 02:13:36.760000,4,1,LAP 37,LAP 37
0 days 02:16:13.663000,4,1,LAP 38,LAP 38
0 days 02:18:34.679000,4,1,LAP 39,LAP 39
0 days 02:20:48.361000,4,1,LAP 40,LAP 40
0 days 02:23:03.729000,4,1,LAP 41,LAP 41
0 days 02:25:17.766000,4,1,LAP 42,LAP 42
0 days 02:26:41.508000,4,1,LAP 43,LAP 43
0 days 02:28:03.656000,4,1,LAP 44,LAP 44
0 days 02:29:18.279000,4,2,LAP 44,LAP 44
0 days 02:29:24.044000,4,3,LAP 44,LAP 44
0 days 02:29:24.761000,4,4,LAP 44,LAP 44
0 days 02:29:25.012000,4,1,LAP 44,LAP 44
0 days 02:29:34.144000,4,2,LAP 44,LAP 44
0 days 02:29:40.568000,4,3,LAP 44,LAP 44
0 days 02:29:42.961000,4,4,LAP 44,LAP 44
0 days 02:29:43.668000,4,5,LAP 44,LAP 44
0 days 02:29:49.059000,4,6,LAP 44,LAP 44
0 days 02:29:55.966000,4,6,+19.059,+4.174
0 days 02:29:57.844000,4,6,+19.296,+4.464
0 days 02:30:04.524000,4,7,+19.296,+4.464
0 days 02:30:04.999000,4,7,+21.360,+0.435
0 days 02:30:08.812000,4,7,+21.672,+0.543
0 days 02:30:12.357000,4,7,+21.676,+0.642
0 days 02:30:16.267000,4,7,+21.860,+0.871
0 days 02:30:21.227000,4,7,+22.153,+1.117
0 days 02:30:24.016000,4,7,+22.212,+1.216
0 days 02:30:26.099000,4,7,+22.243,+1.244
0 days 02:30:30.057000,4,7,+22.285,+1.472
0 days 02:30:33.442000,4,7,+22.351,+1.569
0 days 02:30:37.465000,4,7,+22.378,+1.573
0 days 02:30:41.567000,4,7,+22.348,+1.504
0 days 02:30:45.030000,4,7,+22.300,+1.397
0 days 02:30:49.193000,4,7,+21.981,+1.626
0 days 02:30:53.010000,4,7,+21.775,+1.896
0 days 02:30:59.567000,4,7,+21.066,+1.675
0 days 02:31:05.824000,4,7,+20.366,+1.017
0 days 02:31:09.732000,4,7,+19.556,+0.376
0 days 02:31:17.002000,4,6,+19.556,+0.376
0 days 02:31:17.084000,4,6,+19.476,+6.233
0 days 02:31:19.488000,4,6,+19.293,+5.899
0 days 02:31:25.626000,4,6,+18.601,+5.325
0 days 02:31:28.271000,4,6,+18.429,+5.162
0 days 02:31:29.697000,4,6,+18.293,+4.998
0 days 02:31:35.386000,4,6,+18.474,+4.917
0 days 02:31:38.981000,4,6,+18.473,+4.874
0 days 02:31:42.266000,4,6,+18.339,+4.627
0 days 02:31:46.275000,4,6,+18.488,+4.782
0 days 02:31:51.368000,4,6,+18.582,+5.019
0 days 02:31:54.367000,4,6,+18.623,+5.202
0 days 02:31:56.404000,4,6,+18.645,+5.265
0 days 02:32:00.329000,4,6,+18.432,+5.443
0 days 02:32:03.757000,4,6,+18.480,+5.631
0 days 02:32:07.780000,4,6,+18.499,+5.762
0 days 02:32:11.903000,4,6,+18.498,+6.039
0 days 02:32:15.440000,4,6,+18.499,+6.429
0 days 02:32:19.781000,4,6,+18.034,+5.936
0 days 02:32:24.037000,4,6,+17.980,+6.028
0 days 02:32:30.856000,4,6,+17.411,+5.670
0 days 02:32:37.139000,4,6,+16.225,+3.832
0 days 02:32:41.233000,4,6,+15.197,+2.506
0 days 02:32:48.062000,4,6,+14.200,+1.045
0 days 02:32:50.758000,4,6,+14.200,+0.600
0 days 02:32:57.257000,4,3,+14.200,+0.600
0 days 02:32:57.257000,4,3,+4.464,+0.463
0 days 02:33:00.054000,4,3,+4.151,+0.395
0 days 02:33:01.960000,4,3,+3.996,+0.417
0 days 02:33:08.946000,4,2,+3.996,+0.417
0 days 02:33:09.026000,4,2,+2.990,+2.990
0 days 02:33:13.089000,4,2,+2.188,+2.188
0 days 02:33:16.819000,4,2,+0.921,+0.921
0 days 02:33:21.381000,4,2,+0.208,+0.208
0 days 02:33:27.400000,4,1,LAP 47,LAP 47
0 days 02:34:50.918000,4,1,LAP 48,LAP 48
0 days 02:37:08.033000,4,1,LAP 49,LAP 49
0 days 02:39:32.860000,4,1,LAP 50,LAP 50
0 days 02:41:55.263000,4,1,LAP 51,LAP 51
0 days 02:44:09.446000,4,1,LAP 52,LAP 52
0 days 02:45:42.651000,4,1,LAP 53,LAP 53
0 days 02:47:13.138000,4,1,LAP 54,LAP 54
0 days 02:48:42.589000,4,1,LAP 55,LAP 55
0 days 02:50:11.745000,4,1,LAP 56,LAP 56
0 days 02:51:39.769000,4,1,LAP 57,LAP 57
0 days 00:00:04.219000,81,2,,
0 days 01:11:08.785000,81,2,+0.104,+0.104
0 days 01:11:10.780000,81,2,+0.203,+0.203
0 days 01:11:17.872000,81,3,+0.203,+0.203
0 days 01:11:18.010000,81,3,+0.664,+0.115
0 days 01:11:22.087000,81,3,+0.741,+0.319
0 days 01:11:26.210000,81,3,+1.037,+0.292
0 days 01:11:31.338000,81,3,+1.321,+0.416
0 days 01:11:37.794000,81,3,+1.671,+0.478
0 days 01:11:41.768000,81,3,+1.757,+0.460
0 days 01:11:44.126000,81,3,+1.732,+0.460
0 days 01:11:49.130000,81,3,+2.009,+0.563
0 days 01:11:53.127000,81,3,+1.971,+0.615
0 days 01:11:57.386000,81,3,+1.882,+0.641
0 days 01:12:01.545000,81,3,+1.817,+0.635
0 days 01:12:05.100000,81,3,+1.677,+0.617
0 days 01:12:10.152000,81,3,+1.995,+0.595
0 days 01:12:18.038000,81,3,+4.726,+3.063
0 days 01:12:31.939000,81,3,+4.848,+2.280
0 days 01:12:39.306000,81,3,+3.784,+1.312
0 days 01:12:43.747000,81,3,+3.795,+1.282
0 days 01:12:51.426000,81,3,+3.762,+1.531
0 days 01:12:54.339000,81,3,+3.700,+1.707
0 days 01:13:01.369000,81,3,+3.708,+1.415
0 days 01:13:04.665000,81,3,+4.041,+1.435
0 days 01:13:06.746000,81,3,+4.340,+1.475
0 days 01:13:14.384000,81,3,+3.290,+1.553
0 days 01:13:21.742000,81,3,+3.757,+2.061
0 days 01:13:27.324000,81,3,+2.971,+1.336
0 days 01:13:32.912000,81,3,+2.607,+1.324
0 days 01:13:41.011000,81,3,+1.536,+0.759
0 days 01:13:49.889000,81,3,+2.517,+1.381
0 days 01:13:58.373000,81,3,+3.243,+1.771
0 days 01:14:08.378000,81,3,+2.370,+0.693
0 days 01:14:15.287000,81,3,+3.345,+1.877
0 days 01:14:23.803000,81,3,+3.150,+2.201
0 days 01:14:29.578000,81,3,+1.767,+0.839
0 days 01:14:36.993000,81,3,+2.744,+1.319
0 days 01:14:43.444000,81,3,+1.728,+0.794
0 days 01:14:51.127000,81,3,+2.136,+0.959
0 days 01:15:03.603000,81,3,+3.425,+1.884
0 days 01:15:11.028000,81,3,+2.314,+1.177
0 days 01:15:16.786000,81,3,+2.451,+1.185
0 days 01:15:27.189000,81,3,+2.710,+1.543
0 days 01:15:59.516000,81,3,+3.531,+2.051
0 days 01:16:01.819000,81,3,+3.497,+2.116
0 days 01:16:09.863000,81,3,+2.580,+0.987
0 days 01:16:15.232000,81,3,+2.402,+1.123
0 days 01:16:21.673000,81,3,+3.755,+2.671
0 days 01:16:26.619000,81,3,+3.213,+1.865
0 days 01:16:33.171000,81,3,+1.750,+0.897
0 days 01:16:39.848000,81,3,+2.828,+1.239
0 days 01:16:46.079000,81,3,+3.152,+1.800
0 days 01:16:54.389000,81,3,+2.692,+1.257
0 days 01:17:00.428000,81,3,+2.482,+1.513
0 days 01:17:08.155000,81,3,+2.514,+1.806
0 days 01:17:15.260000,81,3,+3.144,+2.032
0 days 01:17:20.744000,81,3,+3.086,+1.970
0 days 01:17:27.113000,81,3,+2.372,+1.034
0 days 01:17:34.603000,81,3,+2.615,+1.350
0 days 01:17:44.941000,81,3,+3.279,+2.292
0 days 01:17:52.805000,81,3,+2.183,+1.283
0 days 01:17:58.743000,81,3,+2.551,+1.592
0 days 01:18:08.322000,81,3,+2.544,+1.243
0 days 01:18:43.614000,81,3,+5.436,+2.501
0 days 01:18:46.114000,81,3,+5.749,+2.830
0 days 01:18:53.947000,81,3,+4.993,+2.502
0 days 01:18:58.221000,81,3,+4.371,+2.446
0 days 01:19:02.432000,81,3,+3.493,+2.373
0 days 01:19:07.204000,81,3,+2.910,+1.705
0 days 01:19:13.565000,81,3,+1.552,+0.742
0 days 01:19:19.366000,81,3,+1.868,+0.988
0 days 01:19:26.229000,81,3,+2.814,+1.421
0 days 01:19:34.907000,81,3,+2.648,+0.942
0 days 01:19:41.606000,81,3,+2.557,+1.033
0 days 01:19:48.421000,81,3,+2.983,+1.963
0 days 01:19:54.578000,81,3,+2.520,+1.679
0 days 01:20:00.327000,81,3,+3.396,+2.202
0 days 01:20:06.235000,81,3,+1.632,+0.831
0 days 01:20:14.415000,81,3,+2.930,+1.418
0 days 01:20:24.130000,81,3,+3.129,+2.047
0 days 01:20:32.847000,81,3,+3.203,+1.482
0 days 01:20:37.780000,81,3,+2.516,+1.768
0 days 01:20:47.145000,81,3,+3.151,+1.236
0 days 01:21:16.515000,81,3,+2.711,+1.115
0 days 01:21:18.918000,81,3,+3.044,+1.469
0 days 01:21:26.654000,81,3,+2.976,+1.455
0 days 01:21:31.074000,81,3,+1.847,+1.268
0 days 01:21:36.595000,81,3,+2.771,+1.749
0 days 01:21:41.929000,81,3,+2.384,+0.829
0 days 01:21:50.665000,81,3,+3.354,+1.343
0 days 01:21:55.325000,81,3,+3.215,+1.562
0 days 01:22:01.227000,81,3,+3.039,+1.793
0 days 01:22:08.770000,81,3,+2.526,+1.131
0 days 01:22:14.265000,81,3,+1.943,+1.054
0 days 01:22:23.094000,81,3,+3.956,+1.977
0 days 01:22:28.608000,81,3,+3.270,+2.175
0 days 01:22:34.108000,81,3,+3.773,+1.505
0 days 01:22:40.261000,81,3,+2.783,+1.304
0 days 01:22:47.924000,81,3,+2.864,+1.529
0 days 01:22:57.223000,81,3,+3.345,+2.422
0 days 01:23:05.033000,81,3,+1.940,+1.295
0 days 01:23:10.226000,81,3,+2.271,+0.974
0 days 01:23:18.732000,81,3,+2.199,+0.892
0 days 01:23:21.720000,81,3,+1.724,+0.654
0 days 01:23:32.123000,81,3,+3.126,+1.294
0 days 01:23:36.945000,81,3,+3.088,+1.792
0 days 01:23:39.278000,81,3,+3.316,+1.602
0 days 01:23:46.435000,81,3,+2.011,+0.763
0 days 01:23:52.579000,81,3,+3.268,+2.315
0 days 01:23:57.374000,81,3,+2.841,+2.065
0 days 01:24:02.239000,81,3,+2.656,+1.181
0 days 01:24:10.498000,81,3,+2.722,+1.257
0 days 01:24:14.947000,81,3,+2.399,+1.162
0 days 01:24:19.432000,81,3,+2.824,+1.323
0 days 01:24:25.967000,81,3,+2.272,+0.766
0 days 01:24:33.062000,81,3,+2.897,+1.293
0 days 01:24:40.117000,81,3,+3.085,+1.748
0 days 01:24:47.080000,81,3,+2.908,+1.732
0 days 01:24:52.909000,81,3,+2.392,+1.505
0 days 01:24:59.752000,81,3,+2.052,+0.913
0 days 01:25:06.069000,81,3,+1.785,+1.212
0 days 01:25:16.051000,81,3,+2.376,+1.315
0 days 01:25:24.884000,81,3,+1.944,+1.176
0 days 01:25:30.258000,81,3,+1.864,+1.117
0 days 01:25:38.860000,81,3,+2.335,+1.146
0 days 01:25:42.113000,81,3,+2.444,+1.026
0 days 01:25:51.994000,81,3,+2.576,+1.513
0 days 01:25:55.468000,81,3,+2.928,+1.445
0 days 01:25:57.318000,81,3,+2.666,+1.276
0 days 01:26:06.018000,81,3,+3.237,+1.332
0 days 01:26:10.572000,81,3,+2.436,+1.477
0 days 01:26:15.046000,81,3,+1.853,+0.975
0 days 01:26:20.776000,81,3,+2.278,+0.885
0 days 01:26:29.353000,81,3,+2.968,+1.079
0 days 01:26:33.593000,81,3,+2.415,+1.344
0 days 01:26:37.029000,81,3,+2.259,+1.190
0 days 01:26:43.810000,81,3,+2.591,+0.647
0 days 01:26:49.551000,81,3,+2.777,+1.282
0 days 01:26:57.533000,81,3,+3.810,+2.165
0 days 01:27:02.350000,81,3,+3.210,+2.143
0 days 01:27:08.208000,81,3,+3.418,+2.569
0 days 01:27:13.834000,81,3,+2.557,+1.531
0 days 01:27:22.559000,81,3,+2.197,+1.530
0 days 01:27:39.449000,81,3,+1.174,+0.614
0 days 01:27:46.934000,81,3,+0.624,+0.331
0 days 01:27:51.219000,81,3,+0.793,+0.334
0 days 01:27:58.410000,81,3,+1.066,+0.643
0 days 01:28:00.940000,81,3,+1.060,+0.610
0 days 01:28:07.634000,81,3,+1.037,+0.635
0 days 01:28:10.566000,81,3,+1.027,+0.637
0 days 01:28:12.147000,81,3,+1.146,+0.577
0 days 01:28:18.438000,81,3,+1.179,+0.444
0 days 01:28:22.270000,81,3,+1.148,+0.443
0 days 01:28:26.147000,81,3,+1.350,+0.478
0 days 01:28:30.770000,81,3,+1.387,+0.533
0 days 01:28:36.582000,81,3,+1.436,+0.509
0 days 01:28:40.126000,81,3,+1.387,+0.541
0 days 01:28:42.348000,81,3,+1.342,+0.528
0 days 01:28:47.078000,81,3,+1.442,+0.599
0 days 01:28:50.900000,81,3,+1.231,+0.526
0 days 01:28:55.013000,81,3,+1.091,+0.472
0 days 01:28:59.034000,81,3,+0.975,+0.436
0 days 01:29:02.550000,81,3,+0.833,+0.414
0 days 01:29:07.297000,81,3,+1.045,+0.276
0 days 01:29:11.952000,81,3,+1.254,+0.432
0 days 01:29:18.935000,81,3,+1.568,+0.597
0 days 01:29:25.234000,81,3,+1.591,+0.546
0 days 01:29:29.095000,81,3,+1.735,+0.638
0 days 01:29:35.910000,81,3,+1.950,+0.949
0 days 01:29:38.380000,81,3,+1.986,+1.023
0 days 01:29:44.829000,81,3,+2.010,+1.056
0 days 01:29:47.678000,81,3,+1.985,+1.046
0 days 01:29:49.284000,81,3,+2.042,+0.990
0 days 01:29:55.270000,81,3,+1.946,+1.105
0 days 01:29:59.028000,81,3,+1.899,+1.150
0 days 01:30:02.866000,81,3,+2.046,+1.253
0 days 01:30:07.135000,81,3,+1.958,+1.210
0 days 01:30:12.871000,81,3,+1.901,+1.205
0 days 01:30:16.296000,81,3,+1.889,+1.238
0 days 01:30:18.548000,81,3,+1.914,+1.288
0 days 01:30:23.119000,81,3,+2.024,+1.348
0 days 01:30:26.735000,81,3,+1.921,+1.342
0 days 01:30:30.791000,81,3,+1.886,+1.353
0 days 01:30:34.912000,81,3,+1.856,+1.416
0 days 01:30:38.414000,81,3,+1.790,+1.479
0 days 01:30:43.256000,81,3,+2.007,+1.507
0 days 01:30:47.565000,81,3,+2.050,+1.605
0 days 01:30:54.396000,81,3,+2.213,+1.667
0 days 01:31:00.496000,81,3,+2.148,+1.467
0 days 01:31:04.195000,81,3,+2.175,+1.487
0 days 01:31:10.726000,81,3,+2.000,+1.493
0 days 01:31:13.112000,81,3,+1.974,+1.433
0 days 01:31:19.398000,81,3,+1.950,+1.319
0 days 01:31:22.257000,81,3,+1.921,+1.304
0 days 01:31:23.891000,81,3,+1.963,+1.241
0 days 01:31:29.538000,81,3,+2.041,+1.289
0 days 01:31:33.230000,81,3,+2.029,+1.323
0 days 01:31:36.869000,81,3,+2.202,+1.383
0 days 01:31:41.257000,81,3,+2.298,+1.374
0 days 01:31:46.760000,81,3,+2.259,+1.301
0 days 01:31:50.054000,81,3,+2.334,+1.351
0 days 01:31:52.211000,81,3,+2.343,+1.369
0 days 01:31:56.627000,81,3,+2.483,+1.402
0 days 01:32:00.152000,81,3,+2.448,+1.379
0 days 01:32:04.215000,81,3,+2.424,+1.377
0 days 01:32:08.278000,81,3,+2.382,+1.400
0 days 01:32:11.779000,81,3,+2.327,+1.444
0 days 01:32:16.369000,81,3,+2.481,+1.575
0 days 01:32:20.515000,81,3,+2.399,+1.465
0 days 01:32:27.187000,81,3,+2.458,+1.486
0 days 01:32:33.435000,81,3,+2.557,+1.394
0 days 01:32:37.028000,81,3,+2.502,+1.379
0 days 01:32:43.536000,81,3,+2.585,+1.408
0 days 01:32:45.814000,81,3,+2.542,+1.450
0 days 01:32:52.152000,81,3,+2.492,+1.341
0 days 01:32:54.927000,81,3,+2.454,+1.309
0 days 01:32:56.475000,81,3,+2.532,+1.338
0 days 01:33:02.216000,81,3,+2.551,+1.393
0 days 01:33:05.897000,81,3,+2.494,+1.395
0 days 01:33:09.513000,81,3,+2.587,+1.462
0 days 01:33:13.764000,81,3,+2.503,+1.358
0 days 01:33:19.274000,81,3,+2.467,+1.278
0 days 01:33:22.402000,81,3,+2.375,+1.173
0 days 01:33:24.537000,81,3,+2.344,+1.146
0 days 01:33:28.810000,81,3,+2.333,+1.068
0 days 01:33:32.280000,81,3,+2.235,+1.011
0 days 01:33:36.279000,81,3,+2.174,+0.979
0 days 01:33:40.386000,81,3,+2.105,+0.960
0 days 01:33:43.822000,81,3,+2.024,+0.964
0 days 01:33:48.339000,81,3,+2.145,+1.076
0 days 01:33:52.537000,81,3,+2.174,+1.141
0 days 01:33:59.197000,81,3,+2.225,+1.090
0 days 01:34:05.373000,81,3,+2.279,+1.001
0 days 01:34:08.951000,81,3,+2.198,+0.912
0 days 01:34:15.416000,81,3,+2.340,+0.920
0 days 01:34:17.714000,81,3,+2.272,+0.919
0 days 01:34:24.054000,81,3,+2.262,+0.847
0 days 01:34:26.852000,81,3,+2.232,+0.820
0 days 01:34:28.470000,81,3,+2.320,+0.836
0 days 01:34:34.050000,81,3,+2.011,+0.803
0 days 01:34:37.685000,81,3,+1.897,+0.796
0 days 01:34:41.272000,81,3,+2.031,+0.798
0 days 01:34:45.629000,81,3,+1.954,+0.750
0 days 01:34:51.098000,81,3,+2.016,+0.721
0 days 01:34:54.225000,81,3,+1.915,+0.723
0 days 01:34:56.338000,81,3,+1.888,+0.738
0 days 01:35:00.585000,81,3,+1.887,+0.651
0 days 01:35:04.123000,81,3,+1.863,+0.641
0 days 01:35:08.070000,81,3,+1.830,+0.620
0 days 01:35:12.057000,81,3,+1.676,+0.537
0 days 01:35:15.377000,81,3,+1.414,+0.381
0 days 01:35:19.864000,81,3,+1.614,+0.495
0 days 01:35:24.115000,81,3,+1.674,+0.618
0 days 01:35:30.640000,81,3,+1.724,+0.568
0 days 01:35:36.880000,81,3,+1.891,+0.590
0 days 01:35:40.429000,81,3,+1.812,+0.596
0 days 01:35:46.852000,81,3,+2.018,+0.723
0 days 01:35:49.136000,81,3,+1.906,+0.719
0 days 01:35:55.371000,81,3,+1.774,+0.546
0 days 01:35:58.039000,81,3,+1.626,+0.418
0 days 01:35:59.581000,81,3,+1.649,+0.432
0 days 01:36:05.429000,81,3,+1.820,+0.749
0 days 01:36:09.096000,81,3,+1.772,+0.770
0 days 01:36:12.696000,81,3,+1.850,+0.848
0 days 01:36:16.983000,81,3,+1.751,+0.741
0 days 01:36:22.496000,81,3,+1.812,+0.658
0 days 01:36:25.571000,81,3,+1.788,+0.657
0 days 01:36:27.670000,81,3,+1.759,+0.654
0 days 01:36:31.988000,81,3,+1.872,+0.659
0 days 01:36:35.468000,81,3,+1.852,+0.639
0 days 01:36:39.451000,81,3,+1.815,+0.611
0 days 01:36:43.438000,81,3,+1.644,+0.513
0 days 01:36:46.735000,81,3,+1.394,+0.358
0 days 01:36:51.250000,81,3,+1.660,+0.530
0 days 01:36:55.547000,81,3,+1.771,+0.747
0 days 01:37:02.054000,81,3,+1.780,+0.742
0 days 01:37:08.340000,81,3,+1.922,+0.691
0 days 01:37:11.839000,81,3,+1.814,+0.758
0 days 01:37:18.167000,81,3,+1.930,+0.767
0 days 01:37:20.515000,81,3,+1.921,+0.765
0 days 01:37:26.697000,81,3,+1.833,+0.652
0 days 01:37:29.412000,81,3,+1.685,+0.505
0 days 01:37:31,81,3,+1.739,+0.571
0 days 01:37:36.555000,81,3,+1.666,+0.651
0 days 01:37:40.155000,81,3,+1.573,+0.583
0 days 01:37:43.739000,81,3,+1.713,+0.683
0 days 01:37:48.035000,81,3,+1.768,+0.693
0 days 01:37:53.527000,81,3,+1.869,+0.715
0 days 01:37:56.587000,81,3,+1.883,+0.812
0 days 01:37:58.701000,81,3,+1.881,+0.848
0 days 01:38:02.931000,81,3,+1.980,+0.921
0 days 01:38:06.380000,81,3,+1.953,+0.887
0 days 01:38:10.380000,81,3,+1.933,+0.877
0 days 01:38:14.452000,81,3,+1.782,+0.788
0 days 01:38:17.657000,81,3,+1.533,+0.643
0 days 01:38:22.052000,81,3,+1.578,+0.756
0 days 01:38:26.102000,81,3,+1.462,+0.692
0 days 01:38:32.566000,81,3,+1.440,+0.625
0 days 01:38:38.840000,81,3,+1.523,+0.577
0 days 01:38:42.439000,81,3,+1.501,+0.588
0 days 01:38:48.717000,81,3,+1.614,+0.664
0 days 01:38:51.166000,81,3,+1.690,+0.664
0 days 01:38:57.308000,81,3,+1.593,+0.568
0 days 01:38:59.902000,81,3,+1.408,+0.526
0 days 01:39:01.466000,81,3,+1.440,+0.581
0 days 01:39:07.183000,81,3,+1.478,+0.680
0 days 01:39:10.825000,81,3,+1.426,+0.719
0 days 01:39:14.270000,81,3,+1.430,+0.752
0 days 01:39:18.601000,81,3,+1.514,+0.688
0 days 01:39:24.085000,81,3,+1.691,+0.776
0 days 01:39:27.056000,81,3,+1.733,+0.863
0 days 01:39:29.186000,81,3,+1.733,+0.884
0 days 01:39:33.316000,81,3,+1.765,+0.830
0 days 01:39:36.776000,81,3,+1.735,+0.785
0 days 01:39:40.766000,81,3,+1.693,+0.749
0 days 01:39:44.725000,81,3,+1.490,+0.709
0 days 01:39:47.941000,81,3,+1.202,+0.688
0 days 01:39:52.340000,81,3,+1.370,+0.752
0 days 01:39:56.431000,81,3,+1.374,+0.626
0 days 01:40:02.858000,81,3,+1.230,+0.616
0 days 01:40:09.247000,81,3,+1.524,+0.632
0 days 01:40:12.749000,81,3,+1.518,+0.633
0 days 01:40:19.034000,81,3,+1.783,+0.731
0 days 01:40:21.475000,81,3,+1.846,+0.720
0 days 01:40:27.601000,81,3,+1.710,+0.583
0 days 01:40:30.269000,81,3,+1.526,+0.537
0 days 01:40:31.831000,81,3,+1.584,+0.632
0 days 01:40:37.458000,81,3,+1.703,+0.688
0 days 01:40:41.041000,81,3,+1.669,+0.714
0 days 01:40:44.500000,81,3,+1.595,+0.698
0 days 01:40:48.941000,81,3,+1.819,+0.757
0 days 01:40:54.313000,81,3,+1.996,+0.760
0 days 01:40:57.262000,81,3,+1.896,+0.770
0 days 01:40:59.374000,81,3,+1.858,+0.762
0 days 01:41:03.465000,81,3,+1.854,+0.714
0 days 01:41:06.933000,81,3,+1.847,+0.679
0 days 01:41:10.921000,81,3,+1.839,+0.663
0 days 01:41:14.857000,81,3,+1.658,+0.564
0 days 01:41:18.103000,81,3,+1.406,+0.395
0 days 01:41:22.741000,81,3,+1.753,+0.689
0 days 01:41:26.754000,81,3,+1.758,+0.717
0 days 01:41:33.286000,81,3,+1.789,+0.715
0 days 01:41:39.614000,81,3,+2.100,+0.762
0 days 01:41:43.245000,81,3,+2.143,+0.777
0 days 01:41:49.766000,81,3,+2.532,+0.995
0 days 01:41:52.219000,81,3,+2.572,+0.933
0 days 01:41:58.341000,81,3,+2.480,+0.713
0 days 01:42:00.986000,81,3,+2.327,+0.564
0 days 01:42:02.561000,81,3,+2.366,+0.614
0 days 01:42:08.168000,81,3,+2.466,+0.753
0 days 01:42:11.752000,81,3,+2.418,+0.719
0 days 01:42:15.260000,81,3,+2.418,+0.642
0 days 01:42:19.802000,81,3,+2.639,+0.768
0 days 01:42:25.218000,81,3,+2.800,+0.635
0 days 01:42:28.124000,81,3,+2.744,+0.534
0 days 01:42:30.218000,81,3,+2.729,+0.516
0 days 01:42:34.402000,81,3,+2.858,+0.562
0 days 01:42:37.834000,81,3,+2.852,+0.552
0 days 01:42:41.802000,81,3,+2.835,+0.524
0 days 01:42:45.745000,81,3,+2.642,+0.396
0 days 01:42:49.035000,81,3,+2.399,+0.220
0 days 01:42:53.460000,81,3,+2.711,+0.487
0 days 01:42:57.489000,81,3,+2.588,+0.420
0 days 01:43:04.022000,81,3,+2.543,+0.534
0 days 01:43:10.248000,81,2,+2.543,+0.534
0 days 01:43:10.332000,81,2,+2.689,+2.689
0 days 01:43:13.902000,81,2,+2.636,+2.636
0 days 01:43:20.349000,81,2,+2.969,+2.969
0 days 01:43:22.756000,81,2,+2.890,+2.890
0 days 01:43:29.037000,81,2,+2.912,+2.912
0 days 01:43:31.844000,81,2,+2.902,+2.902
0 days 01:43:33.388000,81,2,+2.953,+2.953
0 days 01:43:38.784000,81,2,+2.824,+2.824
0 days 01:43:42.366000,81,2,+2.801,+2.801
0 days 01:43:45.774000,81,2,+2.684,+2.684
0 days 01:43:50.136000,81,2,+2.901,+2.901
0 days 01:43:55.590000,81,2,+2.912,+2.912
0 days 01:43:58.400000,81,2,+2.853,+2.853
0 days 01:44:00.436000,81,2,+2.819,+2.819
0 days 01:44:07.885000,81,2,+2.811,+2.811
0 days 01:44:11.881000,81,2,+2.844,+2.844
0 days 01:44:16.004000,81,2,+2.826,+2.826
0 days 01:44:19.506000,81,2,+2.815,+2.815
0 days 01:44:23.803000,81,2,+2.879,+2.879
0 days 01:44:27.832000,81,2,+2.735,+2.735
0 days 01:44:34.458000,81,2,+2.854,+2.854
0 days 01:44:40.699000,81,2,+2.935,+2.935
0 days 01:44:44.170000,81,2,+2.836,+2.836
0 days 01:44:50.603000,81,2,+2.998,+2.998
0 days 01:44:52.901000,81,2,+2.888,+2.888
0 days 01:44:59.187000,81,2,+2.909,+2.909
0 days 01:45:01.991000,81,2,+2.896,+2.896
0 days 01:45:03.486000,81,2,+2.918,+2.918
