LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,7,,0,12.0,,,,0 days 00:55:14.988000,,,,
,27,,0,12.0,,,,0 days 00:55:14.988000,,,,
7.0,81,0 days 00:01:35.854000,0,,,,,0 days 00:56:29.263000,,,,
,44,,0,13.0,,,,0 days 00:56:30.013000,,,,
,1,,0,10.0,,,,0 days 00:56:30.013000,,,,
,81,,0,11.0,,,,0 days 00:56:30.013000,,,,
,16,,0,13.0,,,,0 days 00:56:35.012000,,,,
,63,,0,15.0,,,,0 days 00:56:35.012000,,,,
,22,,0,10.0,,,,0 days 00:56:35.012000,,,,
,4,,0,10.0,,,,0 days 00:56:40.010000,,,,
,12,,0,14.0,,,,0 days 00:56:40.010000,,,,
,18,,0,10.0,,,,0 days 00:56:40.010000,,,,
7.0,14,0 days 00:01:37.269000,0,,,,,0 days 00:56:41.920000,,,,
7.0,23,0 days 00:01:37.344000,0,,,,,0 days 00:56:42.540000,,,,
,23,,0,11.0,,,,0 days 00:56:45.002000,,,,
,14,,0,10.0,,,,0 days 00:56:45.002000,,,,
,87,,0,10.0,,,,0 days 00:56:45.002000,,,,
,55,,0,11.0,,,,0 days 00:56:50.012000,,,,
,5,,0,13.0,,,,0 days 00:56:50.012000,,,,
,6,,0,9.0,,,,0 days 00:56:50.012000,,,,
,7,,0,13.0,,,,0 days 00:56:50.012000,,,,
,10,,0,13.0,,,,0 days 00:56:50.012000,,,,
,31,,0,13.0,,,,0 days 00:56:50.012000,,,,
,30,,0,12.0,,,,0 days 00:56:50.012000,,,,
,27,,0,13.0,,,,0 days 00:56:50.012000,,,,
,44,,0,14.0,,,,0 days 00:58:05.014000,,,,
,1,,0,11.0,,,,0 days 00:58:05.014000,,,,
,81,,0,12.0,,,,0 days 00:58:10.010000,,,,
,63,,0,16.0,,,,0 days 00:58:10.010000,,,,
,16,,0,14.0,,,,0 days 00:58:15.014000,,,,
,12,,0,15.0,,,,0 days 00:58:15.014000,,,,
,22,,0,11.0,,,,0 days 00:58:15.014000,,,,
,18,,0,11.0,,,,0 days 00:58:15.014000,,,,
8.0,14,0 days 00:01:37.058000,0,,,,,0 days 00:58:19.063000,,,,
,4,,0,11.0,,,,0 days 00:58:20.013000,,,,
,14,,0,11.0,,,,0 days 00:58:20.013000,,,,
,23,,0,12.0,,,,0 days 00:58:25.016000,,,,
,87,,0,11.0,,,,0 days 00:58:25.016000,,,,
,55,,0,12.0,,,,0 days 00:58:25.016000,,,,
,6,,0,10.0,,,,0 days 00:58:25.016000,,,,
,10,,0,14.0,,,,0 days 00:58:25.016000,,,,
,5,,0,14.0,,,,0 days 00:58:30.013000,,,,
,7,,0,14.0,,,,0 days 00:58:30.013000,,,,
,31,,0,14.0,,,,0 days 00:58:30.013000,,,,
,30,,0,13.0,,,,0 days 00:58:30.013000,,,,
,27,,0,14.0,,,,0 days 00:58:30.013000,,,,
,44,,0,15.0,,,,0 days 00:59:45.022000,,,,
,1,,0,12.0,,,,0 days 00:59:45.022000,,,,
,81,,0,13.0,,,,0 days 00:59:45.022000,,,,
,16,,0,15.0,,,,0 days 00:59:50.009000,,,,
,63,,0,17.0,,,,0 days 00:59:50.009000,,,,
,12,,0,16.0,,,,0 days 00:59:50.009000,,,,
,22,,0,12.0,,,,0 days 00:59:50.009000,,,,
,4,,0,12.0,,,,0 days 00:59:55.019000,,,,
,18,,0,12.0,,,,0 days 00:59:55.019000,,,,
,23,,0,13.0,,,,0 days 01:00:00.019000,,,,
,14,,0,12.0,,,,0 days 01:00:00.019000,,,,
,87,,0,12.0,,,,0 days 01:00:05.016000,,,,
,55,,0,13.0,,,,0 days 01:00:05.016000,,,,
,5,,0,15.0,,,,0 days 01:00:05.016000,,,,
,6,,0,11.0,,,,0 days 01:00:05.016000,,,,
,10,,0,15.0,,,,0 days 01:00:05.016000,,,,
,30,,0,14.0,,,,0 days 01:00:05.016000,,,,
,7,,0,15.0,,,,0 days 01:00:10.024000,,,,
,31,,0,15.0,,,,0 days 01:00:10.024000,,,,
,27,,0,15.0,,,,0 days 01:00:10.024000,,,,
,44,,0,16.0,,,,0 days 01:01:20.030000,,,,
,1,,0,13.0,,,,0 days 01:01:20.030000,,,,
,81,,0,14.0,,,,0 days 01:01:20.030000,,,,
,16,,0,16.0,,,,0 days 01:01:25.020000,,,,
,63,,0,18.0,,,,0 days 01:01:25.020000,,,,
,12,,0,17.0,,,,0 days 01:01:30.038000,,,,
