Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 01:03:09.034000,6,2,,
0 days 01:03:32.813000,6,3,,
0 days 01:04:06.320000,6,4,,
0 days 01:04:31.233000,6,5,,
0 days 01:04:40.530000,6,2,,
0 days 01:05:03.690000,6,3,,
0 days 01:05:18.645000,6,4,,
0 days 01:05:29.989000,6,5,,
0 days 01:05:37.083000,6,6,,
0 days 01:06:14.143000,6,7,,
0 days 01:12:21.964000,6,8,,
0 days 01:12:38.672000,6,7,,
0 days 00:00:04.094000,30,18,,
0 days 00:13:12.061000,30,19,,
0 days 00:14:07.032000,30,20,,
0 days 00:14:25.063000,30,10,,
0 days 00:14:35.188000,30,11,,
0 days 00:14:41.657000,30,12,,
0 days 00:14:55.626000,30,13,,
0 days 00:15:01.260000,30,14,,
0 days 00:15:03.151000,30,15,,
0 days 00:15:07.041000,30,16,,
0 days 00:16:05.840000,30,17,,
0 days 00:16:10.965000,30,18,,
0 days 00:16:14.625000,30,19,,
0 days 00:16:25.586000,30,10,,
0 days 00:16:34.170000,30,11,,
0 days 00:16:35.202000,30,12,,
0 days 00:16:50.603000,30,13,,
0 days 00:16:56.969000,30,14,,
0 days 00:17:05.125000,30,15,,
0 days 00:17:09.844000,30,16,,
0 days 00:17:35.869000,30,15,,
0 days 00:17:35.916000,30,16,,
0 days 00:17:54.950000,30,17,,
0 days 00:18:08.823000,30,18,,
0 days 00:19:37.300000,30,19,,
0 days 00:22:49.192000,30,20,,
0 days 00:23:19.236000,30,15,,
0 days 00:23:43.158000,30,16,,
0 days 00:24:32.952000,30,17,,
0 days 00:25:31.703000,30,18,,
0 days 00:25:54.334000,30,19,,
0 days 00:32:20.507000,30,18,,
0 days 00:32:22.491000,30,19,,
0 days 00:32:25.491000,30,20,,
0 days 00:00:04.094000,5,19,,
0 days 00:13:12.061000,5,3,,
0 days 00:13:17.322000,5,4,,
0 days 00:13:23.978000,5,5,,
0 days 00:13:25.791000,5,6,,
0 days 00:13:34.881000,5,7,,
0 days 00:13:46.386000,5,8,,
0 days 00:13:51.407000,5,9,,
0 days 00:13:59.375000,5,10,,
0 days 00:14:25.063000,5,11,,
0 days 00:14:35.188000,5,12,,
0 days 00:14:41.657000,5,13,,
0 days 00:14:55.626000,5,14,,
0 days 00:15:01.260000,5,3,,
0 days 00:15:06.026000,5,4,,
0 days 00:15:15.495000,5,5,,
0 days 00:15:22.826000,5,6,,
0 days 00:15:30.706000,5,7,,
0 days 00:15:38.909000,5,8,,
0 days 00:15:56.501000,5,9,,
0 days 00:16:03.533000,5,10,,
0 days 00:16:25.586000,5,11,,
0 days 00:16:34.170000,5,2,,
0 days 00:17:03.360000,5,3,,
0 days 00:17:28.938000,5,4,,
0 days 00:17:35.916000,5,5,,
0 days 00:18:07.401000,5,6,,
0 days 00:18:23.573000,5,7,,
0 days 00:18:28.604000,5,8,,
0 days 00:18:36.649000,5,9,,
0 days 00:19:23.368000,5,8,,
0 days 00:19:27.275000,5,9,,
0 days 00:19:40.951000,5,10,,
0 days 00:21:08.929000,5,11,,
0 days 00:22:00.016000,5,12,,
0 days 00:22:15.657000,5,13,,
0 days 00:22:28.220000,5,14,,
0 days 00:22:33.676000,5,7,,
0 days 00:22:41.332000,5,8,,
0 days 00:23:05.033000,5,9,,
0 days 00:23:43.158000,5,10,,
0 days 00:24:32.952000,5,11,,
0 days 00:25:31.703000,5,12,,
0 days 00:25:54.334000,5,13,,
0 days 00:26:01.762000,5,14,,
0 days 00:30:51.461000,5,15,,
0 days 00:32:01.975000,5,16,,
0 days 00:32:16.803000,5,17,,
0 days 00:32:22.491000,5,18,,
0 days 00:32:25.491000,5,19,,
0 days 00:00:04.094000,7,20,,
0 days 00:14:07.032000,7,11,,
0 days 00:14:25.063000,7,12,,
0 days 00:14:35.188000,7,13,,
0 days 00:14:41.657000,7,14,,
0 days 00:14:55.626000,7,15,,
0 days 00:15:03.151000,7,16,,
0 days 00:15:07.041000,7,17,,
0 days 00:16:05.840000,7,18,,
0 days 00:16:10.965000,7,11,,
0 days 00:16:25.586000,7,12,,
0 days 00:16:35.202000,7,13,,
0 days 00:16:50.603000,7,14,,
0 days 00:16:56.969000,7,15,,
0 days 00:17:05.125000,7,16,,
0 days 00:17:09.844000,7,17,,
0 days 00:17:35.869000,7,16,,
0 days 00:17:35.916000,7,17,,
0 days 00:17:54.950000,7,18,,
0 days 00:18:08.823000,7,19,,
0 days 00:19:37.300000,7,20,,
0 days 00:22:49.192000,7,13,,
0 days 00:22:55.548000,7,14,,
0 days 00:23:05.033000,7,15,,
0 days 00:23:19.236000,7,16,,
0 days 00:23:43.158000,7,17,,
0 days 00:24:32.952000,7,18,,
0 days 00:25:31.703000,7,19,,
0 days 00:25:54.334000,7,20,,
0 days 00:32:22.491000,7,17,,
0 days 00:32:25.491000,7,18,,
