Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 01:08:03.552000,4,9,+17.633,+1.163
0 days 01:08:07.867000,4,9,+17.603,+1.157
0 days 01:08:09.060000,4,9,+17.592,+1.162
0 days 01:08:11.199000,4,9,+17.412,+1.092
0 days 01:08:16.402000,4,9,+17.338,+1.022
0 days 01:08:22.394000,4,9,+17.699,+1.144
0 days 01:08:26.541000,4,9,+17.632,+1.082
0 days 01:08:29.644000,4,9,+17.668,+1.105
0 days 01:08:36.994000,4,9,+17.822,+1.149
0 days 01:08:40.741000,4,9,+17.838,+1.150
0 days 01:08:44.643000,4,9,+17.752,+1.015
0 days 01:08:50.577000,4,9,+17.814,+0.801
0 days 01:08:55.449000,4,9,+17.971,+0.731
0 days 01:08:59.632000,4,9,+17.946,+0.629
0 days 01:09:05.964000,4,9,+18.131,+0.596
0 days 01:09:11.443000,4,9,+18.098,+0.614
0 days 01:09:15.763000,4,9,+18.081,+0.543
0 days 01:09:20.415000,4,9,+17.979,+0.440
0 days 01:09:24.011000,4,9,+17.737,+0.246
0 days 01:09:33.099000,4,9,+18.230,+0.430
0 days 01:09:37.042000,4,9,+18.322,+0.472
0 days 01:09:37.946000,4,9,+18.401,+0.463
0 days 01:09:42.563000,4,9,+18.587,+0.642
0 days 01:09:46.771000,4,9,+18.451,+0.525
0 days 01:09:47.896000,4,9,+18.368,+0.461
0 days 01:09:50.168000,4,9,+18.290,+0.560
0 days 01:09:55.442000,4,9,+18.388,+0.553
0 days 01:10:01.487000,4,9,+18.658,+0.826
0 days 01:10:05.668000,4,9,+18.563,+0.722
0 days 01:10:08.545000,4,9,+18.587,+0.732
0 days 01:10:16.191000,4,9,+18.820,+0.924
0 days 01:10:19.980000,4,9,+18.801,+0.920
0 days 01:10:23.893000,4,9,+18.836,+0.886
0 days 01:10:29.795000,4,9,+18.998,+0.839
0 days 01:10:34.742000,4,9,+19.198,+0.911
0 days 01:10:38.706000,4,9,+19.196,+0.889
0 days 01:10:45.215000,4,9,+19.362,+0.933
0 days 01:10:50.773000,4,9,+19.535,+0.952
0 days 01:10:55.095000,4,9,+19.544,+0.933
0 days 01:10:59.813000,4,9,+19.511,+0.895
0 days 01:11:03.495000,4,9,+19.346,+0.768
0 days 01:11:12.043000,4,9,+19.560,+0.816
0 days 01:11:16.015000,4,9,+19.625,+0.844
0 days 01:11:16.939000,4,9,+19.705,+0.816
0 days 01:11:21.314000,4,9,+19.720,+0.726
0 days 01:11:25.469000,4,9,+19.522,+0.540
0 days 01:11:26.595000,4,9,+19.440,+0.466
0 days 01:11:28.769000,4,9,+19.330,+0.451
0 days 01:11:34.169000,4,9,+19.578,+0.535
0 days 01:11:40.188000,4,9,+19.934,+0.759
0 days 01:11:44.369000,4,9,+19.935,+0.761
0 days 01:11:47.314000,4,9,+19.962,+0.784
0 days 01:11:54.855000,4,9,+20.206,+0.869
0 days 01:11:58.610000,4,9,+20.205,+0.878
0 days 01:12:02.527000,4,9,+20.284,+0.864
0 days 01:12:08.591000,4,9,+20.458,+0.708
0 days 01:12:13.465000,4,9,+20.582,+0.686
0 days 01:12:17.395000,4,9,+20.544,+0.644
0 days 01:12:23.945000,4,9,+20.764,+0.601
0 days 01:12:29.470000,4,9,+20.719,+0.611
0 days 01:12:33.768000,4,9,+20.673,+0.499
0 days 01:12:38.420000,4,9,+20.584,+0.376
0 days 01:12:42.070000,4,9,+20.380,+0.150
0 days 01:12:50.672000,4,8,+20.380,+0.150
0 days 01:12:50.762000,4,8,+20.726,+1.750
0 days 01:12:54.744000,4,8,+20.804,+1.742
0 days 01:12:55.699000,4,8,+20.860,+1.755
0 days 01:13:00.059000,4,8,+20.831,+1.644
0 days 01:13:04.368000,4,8,+20.791,+1.736
0 days 01:13:05.563000,4,8,+20.797,+1.787
0 days 01:13:07.698000,4,8,+20.660,+1.617
0 days 01:13:12.689000,4,8,+20.641,+1.146
0 days 01:13:18.789000,4,8,+20.910,+1.374
0 days 01:13:22.920000,4,8,+20.884,+1.303
0 days 01:13:25.908000,4,8,+20.932,+1.324
0 days 01:13:33.538000,4,8,+21.257,+1.451
0 days 01:13:37.274000,4,8,+21.295,+1.433
0 days 01:13:41.146000,4,8,+21.339,+1.272
0 days 01:13:47.051000,4,8,+21.418,+0.989
0 days 01:13:52.046000,4,8,+21.613,+1.100
0 days 01:13:55.971000,4,8,+21.606,+1.097
0 days 01:14:02.407000,4,8,+21.764,+1.027
0 days 01:14:07.849000,4,8,+21.710,+1.036
0 days 01:14:12.189000,4,8,+21.701,+0.972
0 days 01:14:16.917000,4,8,+21.696,+1.004
0 days 01:14:20.671000,4,8,+21.674,+1.136
0 days 01:14:29.317000,4,8,+21.919,+1.172
0 days 01:14:33.241000,4,8,+21.922,+1.112
0 days 01:14:34.159000,4,8,+21.935,+1.081
0 days 01:14:38.471000,4,8,+21.906,+0.985
0 days 01:14:42.773000,4,8,+21.832,+1.062
0 days 01:14:43.903000,4,8,+21.795,+1.080
0 days 01:14:46.048000,4,8,+21.524,+0.813
0 days 01:14:51.037000,4,8,+21.483,+0.402
0 days 01:14:57.186000,4,8,+21.853,+0.415
0 days 01:15:01.291000,4,8,+21.725,+0.282
0 days 01:15:04.266000,4,8,+21.709,+0.246
0 days 01:15:12.171000,4,8,+22.348,+0.331
0 days 01:15:15.699000,4,8,+22.347,+0.274
0 days 01:15:19.715000,4,8,+22.470,+0.244
0 days 01:15:25.971000,4,8,+23.016,+0.443
0 days 01:15:30.884000,4,8,+23.164,+0.447
0 days 01:15:34.827000,4,8,+23.151,+0.401
0 days 01:15:41.400000,4,8,+23.421,+0.521
0 days 01:15:46.815000,4,8,+23.585,+0.715
0 days 01:15:51.147000,4,8,+23.570,+0.625
0 days 01:15:55.811000,4,8,+23.488,+0.568
0 days 01:15:59.445000,4,8,+23.281,+0.525
0 days 01:16:07.945000,4,8,+23.389,+0.557
0 days 01:16:11.897000,4,8,+23.413,+0.513
0 days 01:16:12.832000,4,8,+23.448,+0.516
0 days 01:16:17.151000,4,8,+23.471,+0.433
0 days 00:00:09.326000,12,7,,
0 days 00:45:20.503000,12,7,+0.822,+0.229
0 days 00:45:21.336000,12,8,+0.822,+0.229
0 days 00:45:21.586000,12,8,+0.753,+0.171
0 days 00:45:24.583000,12,8,+1.263,+0.184
0 days 00:45:29.859000,12,9,+1.263,+0.184
0 days 00:45:30.047000,12,9,+1.976,+0.089
0 days 00:45:35.986000,12,8,+1.976,+0.089
0 days 00:45:36.078000,12,8,+2.500,+0.089
0 days 00:45:40.119000,12,8,+2.551,+0.108
0 days 00:45:42.967000,12,8,+2.535,+0.148
0 days 00:45:50.204000,12,7,+2.535,+0.148
0 days 00:45:50.219000,12,7,+2.886,+0.116
0 days 00:45:53.984000,12,7,+2.982,+0.201
0 days 00:45:58.124000,12,7,+3.187,+0.223
0 days 00:46:04.231000,12,7,+3.822,+0.349
0 days 00:46:09.031000,12,7,+4.086,+0.514
0 days 00:46:13.090000,12,7,+4.140,+0.586
0 days 00:46:19.329000,12,7,+4.366,+0.461
0 days 00:46:24.402000,12,7,+4.462,+0.591
0 days 00:46:28.733000,12,7,+4.525,+0.611
0 days 00:46:33.458000,12,7,+4.473,+0.615
0 days 00:46:37.200000,12,7,+4.403,+0.610
0 days 00:46:45.776000,12,7,+4.733,+0.361
0 days 00:46:49.785000,12,7,+4.807,+0.287
0 days 00:46:50.758000,12,7,+4.867,+0.296
0 days 00:46:55.187000,12,7,+4.862,+0.348
0 days 00:46:59.585000,12,7,+4.772,+0.305
0 days 00:47:00.799000,12,7,+4.730,+0.285
0 days 00:47:03.133000,12,7,+4.770,+0.367
0 days 00:47:08.300000,12,7,+5.117,+0.457
0 days 00:47:13.658000,12,7,+5.112,+0.411
0 days 00:47:17.825000,12,7,+5.204,+0.295
0 days 00:47:20.799000,12,7,+5.190,+0.289
0 days 00:47:28.123000,12,7,+5.622,+0.456
0 days 00:47:31.802000,12,7,+5.626,+0.479
0 days 00:47:35.837000,12,7,+5.540,+0.267
0 days 00:47:41.798000,12,7,+5.829,+0.413
0 days 00:47:46.458000,12,7,+6.049,+0.516
0 days 00:47:50.426000,12,7,+6.093,+0.520
0 days 00:47:56.687000,12,7,+6.341,+0.508
0 days 00:48:01.826000,12,7,+6.307,+0.550
0 days 00:48:06.128000,12,7,+6.347,+0.517
0 days 00:48:10.785000,12,7,+6.230,+0.465
0 days 00:48:14.303000,12,7,+5.919,+0.402
0 days 00:48:22.826000,12,7,+6.219,+0.439
0 days 00:48:26.707000,12,7,+6.278,+0.375
0 days 00:48:27.659000,12,7,+6.314,+0.367
0 days 00:48:32.067000,12,7,+6.317,+0.412
0 days 00:48:36.241000,12,7,+6.073,+0.391
0 days 00:48:37.385000,12,7,+5.949,+0.358
0 days 00:48:39.656000,12,7,+5.776,+0.330
0 days 00:48:44.836000,12,7,+6.095,+0.383
0 days 00:48:50.310000,12,7,+6.176,+0.390
0 days 00:48:54.437000,12,7,+6.191,+0.319
0 days 00:48:57.434000,12,7,+6.199,+0.341
0 days 00:49:04.712000,12,7,+6.500,+0.366
0 days 00:49:08.434000,12,7,+6.493,+0.345
0 days 00:49:12.459000,12,7,+6.403,+0.269
0 days 00:49:18.485000,12,7,+6.647,+0.520
0 days 00:49:23.159000,12,7,+6.765,+0.607
0 days 00:49:27.086000,12,7,+6.811,+0.651
0 days 00:49:33.318000,12,7,+6.956,+0.608
0 days 00:49:38.380000,12,7,+6.826,+0.599
0 days 00:49:42.687000,12,7,+6.811,+0.596
0 days 00:49:47.455000,12,7,+6.704,+0.559
0 days 00:49:50.924000,12,7,+6.435,+0.509
0 days 00:49:59.438000,12,7,+6.703,+0.476
0 days 00:50:03.345000,12,7,+6.719,+0.443
0 days 00:50:04.250000,12,7,+6.722,+0.438
0 days 00:50:08.735000,12,7,+6.825,+0.583
0 days 00:50:12.983000,12,7,+6.660,+0.610
0 days 00:50:14.060000,12,7,+6.551,+0.590
0 days 00:50:16.307000,12,7,+6.387,+0.534
0 days 00:50:21.539000,12,7,+6.696,+0.664
0 days 00:50:27.045000,12,7,+6.837,+0.783
0 days 00:50:31.159000,12,7,+6.803,+0.696
0 days 00:50:34.157000,12,7,+6.818,+0.711
0 days 00:50:41.355000,12,7,+7.085,+0.784
0 days 00:50:45.109000,12,7,+7.108,+0.781
0 days 00:50:49.062000,12,7,+6.850,+0.697
0 days 00:50:54.925000,12,7,+6.988,+0.869
0 days 00:50:59.617000,12,7,+7.115,+0.927
0 days 00:51:03.601000,12,7,+7.151,+0.943
0 days 00:51:09.850000,12,7,+7.382,+0.930
0 days 00:51:15.056000,12,7,+7.328,+0.884
0 days 00:51:19.436000,12,7,+7.360,+0.877
0 days 00:51:24.128000,12,7,+7.313,+0.861
0 days 00:51:27.689000,12,7,+7.088,+0.824
0 days 00:51:36.091000,12,7,+7.191,+0.734
0 days 00:51:39.941000,12,7,+7.201,+0.629
0 days 00:51:40.814000,12,7,+7.220,+0.581
0 days 00:51:45.256000,12,7,+7.279,+0.713
0 days 00:51:49.460000,12,7,+7.075,+0.713
0 days 00:51:50.522000,12,7,+6.962,+0.692
0 days 00:51:52.727000,12,7,+6.830,+0.549
0 days 00:51:57.760000,12,7,+6.860,+0.473
0 days 00:52:03.403000,12,7,+6.976,+0.597
0 days 00:52:07.712000,12,7,+6.984,+0.561
0 days 00:52:10.580000,12,7,+6.981,+0.563
0 days 00:52:17.749000,12,7,+7.198,+0.636
0 days 00:52:21.483000,12,7,+7.222,+0.635
0 days 00:52:25.505000,12,7,+6.988,+0.504
0 days 00:52:31.384000,12,7,+7.000,+0.656
0 days 00:52:36.032000,12,7,+7.142,+0.717
0 days 00:52:39.996000,12,7,+7.131,+0.702
0 days 00:52:46.248000,12,7,+7.273,+0.755
0 days 00:52:51.479000,12,7,+7.162,+0.731
0 days 00:52:55.816000,12,7,+7.157,+0.730
0 days 00:53:00.500000,12,7,+7.076,+0.687
0 days 00:53:04.057000,12,7,+6.817,+0.615
0 days 00:53:12.407000,12,7,+6.886,+0.513
0 days 00:53:16.251000,12,7,+6.918,+0.481
0 days 00:53:17.181000,12,7,+6.940,+0.477
0 days 00:53:21.553000,12,7,+6.906,+0.497
0 days 00:53:25.711000,12,7,+6.688,+0.456
0 days 00:53:26.809000,12,7,+6.589,+0.414
0 days 00:53:29.257000,12,7,+6.619,+0.428
0 days 00:53:34.358000,12,7,+6.664,+0.378
0 days 00:53:39.956000,12,7,+6.840,+0.597
0 days 00:53:44.117000,12,7,+6.842,+0.545
0 days 00:53:47.131000,12,7,+6.863,+0.549
0 days 00:53:54.236000,12,7,+7.097,+0.609
0 days 00:53:58.028000,12,7,+7.131,+0.630
0 days 00:54:02.112000,12,7,+7.156,+0.583
0 days 00:54:08.037000,12,7,+7.393,+0.777
0 days 00:54:12.687000,12,7,+7.481,+0.798
0 days 00:54:16.666000,12,7,+7.516,+0.780
0 days 00:54:22.933000,12,7,+7.578,+0.744
0 days 00:54:28.135000,12,7,+7.427,+0.774
0 days 00:54:32.459000,12,7,+7.403,+0.791
0 days 00:54:37.182000,12,7,+7.315,+0.711
0 days 00:54:40.737000,12,7,+7.097,+0.520
0 days 00:54:49.225000,12,7,+7.288,+0.496
0 days 00:54:53.122000,12,7,+7.348,+0.456
0 days 00:54:54.018000,12,7,+7.411,+0.443
0 days 00:54:58.412000,12,7,+7.416,+0.506
0 days 00:55:02.694000,12,7,+7.241,+0.364
0 days 00:55:03.728000,12,7,+7.148,+0.295
0 days 00:55:06.207000,12,7,+7.086,+0.316
0 days 00:55:11.336000,12,7,+7.122,+0.337
0 days 00:55:16.851000,12,7,+7.339,+0.585
0 days 00:55:21.044000,12,7,+7.366,+0.511
0 days 00:55:23.983000,12,7,+7.370,+0.505
0 days 00:55:31.207000,12,7,+7.608,+0.603
0 days 00:55:34.944000,12,7,+7.645,+0.626
0 days 00:55:38.988000,12,7,+7.492,+0.523
0 days 00:55:44.801000,12,7,+7.375,+0.611
0 days 00:55:49.508000,12,7,+7.455,+0.687
0 days 00:55:53.430000,12,7,+7.470,+0.670
0 days 00:55:59.787000,12,7,+7.589,+0.775
0 days 00:56:04.913000,12,7,+7.551,+0.717
0 days 00:56:09.242000,12,7,+7.567,+0.733
0 days 00:56:13.947000,12,7,+7.507,+0.665
0 days 00:56:17.563000,12,7,+7.302,+0.471
0 days 00:56:25.914000,12,7,+7.383,+0.373
0 days 00:56:29.788000,12,7,+7.408,+0.315
0 days 00:56:30.713000,12,7,+7.440,+0.321
0 days 00:56:35.108000,12,7,+7.510,+0.417
0 days 00:56:39.353000,12,7,+7.339,+0.256
0 days 00:56:40.458000,12,7,+7.263,+0.190
0 days 00:56:42.853000,12,7,+7.392,+0.305
0 days 00:56:48.067000,12,7,+7.658,+0.425
0 days 00:56:53.739000,12,7,+7.836,+0.572
0 days 00:56:57.920000,12,7,+7.920,+0.525
0 days 00:57:00.885000,12,7,+7.938,+0.527
0 days 00:57:08.063000,12,7,+8.088,+0.561
0 days 00:57:11.847000,12,7,+8.121,+0.575
0 days 00:57:15.899000,12,7,+8.212,+0.490
0 days 00:57:21.774000,12,7,+8.338,+0.535
0 days 00:57:26.510000,12,7,+8.481,+0.707
0 days 00:57:30.483000,12,7,+8.507,+0.721
0 days 00:57:36.805000,12,7,+8.728,+0.777
0 days 00:57:42.063000,12,7,+8.772,+0.774
0 days 00:57:46.363000,12,7,+8.854,+0.788
0 days 00:57:51.138000,12,7,+8.845,+0.754
0 days 00:57:54.849000,12,7,+8.697,+0.616
0 days 00:58:03.237000,12,7,+8.715,+0.545
0 days 00:58:07.142000,12,7,+8.786,+0.510
0 days 00:58:08.108000,12,7,+8.813,+0.520
0 days 00:58:12.389000,12,7,+8.766,+0.500
0 days 00:58:16.563000,12,7,+8.586,+0.326
0 days 00:58:17.687000,12,7,+8.502,+0.252
0 days 00:58:20.037000,12,7,+8.494,+0.311
0 days 00:58:25.105000,12,7,+8.185,+0.287
0 days 00:58:30.858000,12,7,+8.549,+0.605
0 days 00:58:35.012000,12,7,+8.548,+0.517
0 days 00:58:37.983000,12,7,+8.559,+0.521
0 days 00:58:45.138000,12,7,+8.560,+0.486
0 days 00:58:48.865000,12,7,+8.577,+0.500
0 days 00:58:52.920000,12,7,+8.569,+0.383
0 days 00:58:58.841000,12,7,+8.815,+0.444
0 days 00:59:03.624000,12,7,+8.968,+0.587
0 days 00:59:07.563000,12,7,+8.999,+0.595
0 days 00:59:13.892000,12,7,+9.162,+0.654
0 days 00:59:19.340000,12,7,+9.199,+0.670
0 days 00:59:23.684000,12,7,+9.269,+0.689
0 days 00:59:28.422000,12,7,+9.224,+0.613
0 days 00:59:32.055000,12,7,+9.022,+0.409
0 days 00:59:40.506000,12,7,+9.052,+0.385
0 days 00:59:44.332000,12,7,+9.092,+0.334
0 days 00:59:45.381000,12,7,+9.112,+0.317
0 days 00:59:49.653000,12,7,+9.143,+0.374
0 days 00:59:53.890000,12,7,+8.965,+0.200
0 days 00:59:55.019000,12,7,+8.892,+0.142
0 days 00:59:57.468000,12,7,+9.048,+0.314
0 days 01:00:02.665000,12,7,+9.048,+0.409
0 days 01:00:08.359000,12,7,+9.319,+0.637
0 days 01:00:12.581000,12,7,+9.390,+0.611
0 days 01:00:15.511000,12,7,+9.385,+0.600
0 days 01:00:22.740000,12,7,+9.540,+0.572
0 days 01:00:26.460000,12,7,+9.583,+0.591
0 days 01:00:30.567000,12,7,+9.615,+0.525
0 days 01:00:36.475000,12,7,+9.662,+0.450
0 days 01:00:41.264000,12,7,+9.881,+0.632
0 days 01:00:45.285000,12,7,+9.958,+0.691
0 days 01:00:51.603000,12,7,+10.063,+0.679
0 days 01:00:57.010000,12,7,+9.997,+0.721
0 days 01:01:01.343000,12,7,+10.047,+0.746
0 days 01:01:06.138000,12,7,+10.006,+0.676
0 days 01:01:09.716000,12,7,+9.802,+0.471
0 days 01:01:18.244000,12,7,+9.898,+0.511
0 days 01:01:22.141000,12,7,+9.935,+0.447
0 days 01:01:23.091000,12,7,+9.944,+0.409
0 days 01:01:27.464000,12,7,+10.016,+0.477
0 days 01:01:31.664000,12,7,+9.858,+0.322
0 days 01:01:32.791000,12,7,+9.795,+0.266
0 days 01:01:35.194000,12,7,+9.884,+0.289
0 days 01:01:40.465000,12,7,+9.914,+0.370
0 days 01:01:46.184000,12,7,+10.247,+0.616
0 days 01:01:50.438000,12,7,+10.262,+0.561
0 days 01:01:53.364000,12,7,+10.271,+0.555
0 days 01:02:00.660000,12,7,+10.492,+0.644
0 days 01:02:04.422000,12,7,+10.542,+0.661
0 days 01:02:08.560000,12,7,+10.665,+0.616
0 days 01:02:14.542000,12,7,+10.935,+0.618
0 days 01:02:19.387000,12,7,+11.151,+0.720
0 days 01:02:23.354000,12,7,+11.193,+0.724
0 days 01:02:29.697000,12,7,+11.298,+0.746
0 days 01:02:35.085000,12,7,+11.344,+0.770
0 days 01:02:39.504000,12,7,+11.393,+0.793
0 days 01:02:44.140000,12,7,+11.340,+0.707
0 days 01:02:47.758000,12,7,+11.145,+0.498
0 days 01:02:56.390000,12,7,+11.341,+0.507
0 days 01:03:00.365000,12,7,+11.430,+0.488
0 days 01:03:01.239000,12,7,+11.466,+0.499
0 days 01:03:05.751000,12,7,+11.580,+0.558
0 days 01:03:09.958000,12,7,+11.438,+0.398
0 days 01:03:11.092000,12,7,+11.371,+0.348
0 days 01:03:11.092000,12,7,+11.438,+0.398
0 days 01:03:11.092000,12,7,+11.371,+0.348
0 days 01:03:13.420000,12,7,+11.388,+0.367
0 days 01:03:18.667000,12,7,+11.425,+0.506
0 days 01:03:24.321000,12,7,+11.676,+0.648
0 days 01:03:28.639000,12,7,+11.730,+0.653
0 days 01:03:31.592000,12,7,+11.739,+0.644
0 days 01:03:38.846000,12,7,+11.881,+0.658
0 days 01:03:42.612000,12,7,+11.881,+0.661
0 days 01:03:46.743000,12,7,+11.987,+0.643
0 days 01:03:52.693000,12,7,+12.306,+0.617
0 days 01:03:57.466000,12,7,+12.443,+0.693
0 days 01:04:01.439000,12,7,+12.464,+0.706
0 days 01:04:07.811000,12,7,+12.593,+0.771
0 days 01:04:13.422000,12,7,+12.668,+0.853
0 days 01:04:17.667000,12,7,+12.704,+0.876
0 days 01:04:22.428000,12,7,+12.660,+0.800
0 days 01:04:26.117000,12,7,+12.490,+0.610
0 days 01:04:34.645000,12,7,+12.643,+0.570
0 days 01:04:38.536000,12,7,+12.714,+0.534
0 days 01:04:39.514000,12,7,+12.782,+0.523
0 days 01:04:44.012000,12,7,+12.960,+0.690
0 days 01:04:48.292000,12,7,+12.865,+0.597
0 days 01:04:49.438000,12,7,+12.821,+0.554
0 days 01:04:51.694000,12,7,+12.832,+0.507
0 days 01:04:56.871000,12,7,+12.836,+0.533
0 days 01:05:02.656000,12,7,+12.993,+0.741
0 days 01:05:06.952000,12,7,+13.021,+0.715
0 days 01:05:09.871000,12,7,+13.025,+0.715
0 days 01:05:17.186000,12,7,+13.091,+0.804
0 days 01:05:20.995000,12,7,+13.133,+0.825
0 days 01:05:25.113000,12,7,+13.228,+0.768
0 days 01:05:31.168000,12,7,+13.491,+0.731
0 days 01:05:36.017000,12,7,+13.659,+0.762
0 days 01:05:40.027000,12,7,+13.717,+0.777
0 days 01:05:46.411000,12,7,+13.988,+0.833
0 days 01:05:51.984000,12,7,+14.077,+0.968
0 days 01:05:56.324000,12,7,+14.100,+0.968
0 days 01:06:01.089000,12,7,+14.042,+0.889
0 days 01:06:04.726000,12,7,+13.848,+0.689
0 days 01:06:13.362000,12,7,+13.965,+0.716
0 days 01:06:17.294000,12,7,+14.020,+0.670
0 days 01:06:18.222000,12,7,+14.066,+0.636
0 days 01:06:22.562000,12,7,+14.154,+0.642
0 days 01:06:26.786000,12,7,+14.008,+0.477
0 days 01:06:27.896000,12,7,+13.952,+0.423
0 days 01:06:30.268000,12,7,+13.944,+0.408
0 days 01:06:35.650000,12,7,+14.213,+0.613
0 days 01:06:41.429000,12,7,+14.405,+0.749
0 days 01:06:45.684000,12,7,+14.411,+0.760
0 days 01:06:48.624000,12,7,+14.424,+0.762
0 days 01:06:56.037000,12,7,+14.433,+0.835
0 days 01:06:59.793000,12,7,+14.462,+0.866
0 days 01:07:03.866000,12,7,+14.524,+0.826
0 days 01:07:09.929000,12,7,+14.785,+0.824
0 days 01:07:14.741000,12,7,+14.974,+0.930
0 days 01:07:18.717000,12,7,+15.014,+0.930
0 days 01:07:25.167000,12,7,+15.182,+0.938
0 days 01:07:30.672000,12,7,+15.187,+1.064
0 days 01:07:35.033000,12,7,+15.234,+1.086
0 days 01:07:39.793000,12,7,+15.204,+1.015
0 days 01:07:43.417000,12,7,+15.035,+0.824
0 days 01:07:51.994000,12,7,+15.095,+0.687
0 days 01:07:55.872000,12,7,+15.161,+0.652
0 days 01:07:56.761000,12,7,+15.197,+0.598
0 days 01:08:01.179000,12,7,+15.243,+0.599
0 days 01:08:05.395000,12,7,+15.097,+0.432
0 days 01:08:06.522000,12,7,+15.042,+0.376
0 days 01:08:08.868000,12,7,+15.109,+0.343
0 days 01:08:14.296000,12,7,+15.247,+0.475
0 days 01:08:20.232000,12,7,+15.571,+0.726
0 days 01:08:24.515000,12,7,+15.599,+0.734
0 days 01:08:27.482000,12,7,+15.608,+0.722
0 days 01:08:34.835000,12,7,+15.667,+0.714
0 days 01:08:38.595000,12,7,+15.707,+0.730
0 days 01:08:42.696000,12,7,+15.773,+0.683
0 days 01:08:48.809000,12,7,+16.012,+0.628
0 days 01:08:53.689000,12,7,+16.223,+0.699
0 days 01:08:57.763000,12,7,+16.269,+0.682
0 days 01:09:04.214000,12,7,+16.423,+0.821
0 days 01:09:09.737000,12,7,+16.383,+0.931
0 days 01:09:14.037000,12,7,+16.397,+0.919
0 days 01:09:18.778000,12,7,+16.333,+0.834
0 days 01:09:22.421000,12,7,+16.138,+0.626
0 days 01:09:31.069000,12,7,+16.186,+0.636
0 days 01:09:34.960000,12,7,+16.239,+0.572
0 days 01:09:35.842000,12,7,+16.254,+0.525
0 days 01:09:40.192000,12,7,+16.208,+0.501
0 days 01:09:44.368000,12,7,+16.053,+0.321
0 days 01:09:45.503000,12,7,+15.989,+0.263
0 days 01:09:47.856000,12,7,+16.001,+0.250
0 days 01:09:53.275000,12,7,+16.265,+0.383
0 days 01:09:59.112000,12,7,+16.308,+0.595
0 days 01:10:03.439000,12,7,+16.364,+0.614
0 days 01:10:06.378000,12,7,+16.379,+0.606
0 days 01:10:13.918000,12,7,+16.527,+0.718
0 days 01:10:17.698000,12,7,+16.541,+0.736
0 days 01:10:21.749000,12,7,+16.731,+0.705
0 days 01:10:27.914000,12,7,+17.090,+0.698
0 days 01:10:32.753000,12,7,+17.220,+0.738
0 days 01:10:36.721000,12,7,+17.235,+0.730
0 days 01:10:43.088000,12,7,+17.243,+0.781
0 days 01:10:48.714000,12,7,+17.484,+1.064
0 days 01:10:53.032000,12,7,+17.498,+1.069
0 days 01:10:57.789000,12,7,+17.463,+0.986
0 days 01:11:01.442000,12,7,+17.294,+0.794
0 days 01:11:09.998000,12,7,+17.407,+0.761
0 days 01:11:13.836000,12,7,+17.467,+0.699
0 days 01:11:14.749000,12,7,+17.519,+0.617
0 days 01:11:19.108000,12,7,+17.520,+0.516
0 days 01:11:23.312000,12,7,+17.366,+0.322
0 days 01:11:24.464000,12,7,+17.311,+0.248
0 days 01:11:26.910000,12,7,+17.502,+0.211
0 days 01:11:32.495000,12,7,+17.879,+0.475
0 days 01:11:38.229000,12,7,+18.041,+0.547
0 days 01:11:42.569000,12,7,+18.126,+0.497
0 days 01:11:45.511000,12,7,+18.135,+0.469
0 days 01:11:53.048000,12,7,+18.434,+0.600
0 days 01:11:56.874000,12,7,+18.484,+0.658
0 days 01:12:00.958000,12,7,+18.708,+0.640
0 days 01:12:07.019000,12,7,+18.917,+0.624
0 days 01:12:11.900000,12,7,+19.034,+0.751
0 days 01:12:15.907000,12,7,+19.042,+0.761
0 days 01:12:22.358000,12,7,+19.143,+0.835
0 days 01:12:27.763000,12,7,+19.016,+0.966
0 days 01:12:32.113000,12,7,+19.066,+0.966
0 days 01:12:36.867000,12,7,+19.039,+0.891
0 days 01:12:40.518000,12,7,+18.894,+0.709
0 days 01:12:49.087000,12,7,+18.976,+0.734
0 days 01:12:53.046000,12,7,+19.062,+0.733
0 days 01:12:53.944000,12,7,+19.105,+0.724
0 days 01:12:58.381000,12,7,+19.187,+0.756
0 days 01:13:02.670000,12,7,+19.055,+0.593
0 days 01:13:03.741000,12,7,+19.010,+0.535
0 days 01:13:06.089000,12,7,+19.043,+0.402
0 days 01:13:11.496000,12,7,+19.495,+0.516
0 days 01:13:17.343000,12,7,+19.536,+0.597
0 days 01:13:21.607000,12,7,+19.581,+0.547
0 days 01:13:24.570000,12,7,+19.608,+0.531
0 days 01:13:31.997000,12,7,+19.806,+0.549
0 days 01:13:35.796000,12,7,+19.862,+0.575
0 days 01:13:39.869000,12,7,+20.067,+0.521
0 days 01:13:46.059000,12,7,+20.429,+0.492
0 days 01:13:50.913000,12,7,+20.513,+0.581
0 days 01:13:54.875000,12,7,+20.509,+0.570
0 days 01:14:01.377000,12,7,+20.737,+0.698
0 days 01:14:06.801000,12,7,+20.674,+0.834
0 days 01:14:11.144000,12,7,+20.729,+0.816
0 days 01:14:15.900000,12,7,+20.692,+0.714
0 days 01:14:19.596000,12,7,+20.538,+0.516
0 days 01:14:28.206000,12,7,+20.747,+0.505
0 days 01:14:32.092000,12,7,+20.810,+0.482
0 days 01:14:33.049000,12,7,+20.854,+0.469
0 days 01:14:37.501000,12,7,+20.921,+0.495
0 days 01:14:41.687000,12,7,+20.770,+0.318
0 days 01:14:42.814000,12,7,+20.715,+0.261
