Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 00:19:17.373000,87,10,,
0 days 00:19:21.665000,87,11,,
0 days 00:19:28.743000,87,12,,
0 days 00:19:33.566000,87,13,,
0 days 00:19:41.011000,87,14,,
0 days 00:19:55.533000,87,15,,
0 days 00:19:59.033000,87,16,,
0 days 00:21:22.874000,87,17,,
0 days 00:21:42.645000,87,18,,
0 days 00:21:48.319000,87,19,,
0 days 00:21:58.876000,87,20,,
0 days 00:22:07.542000,87,13,,
0 days 00:22:18.075000,87,14,,
0 days 00:22:41.546000,87,15,,
0 days 00:23:06.273000,87,16,,
0 days 00:23:50.606000,87,17,,
0 days 00:24:26.292000,87,18,,
0 days 00:26:03.234000,87,15,,
0 days 00:26:56.591000,87,16,,
0 days 00:28:44.221000,87,17,,
0 days 00:30:04.821000,87,10,,
0 days 00:30:52.230000,87,11,,
0 days 00:31:55.344000,87,12,,
0 days 00:32:29.238000,87,13,,
0 days 00:33:16.400000,87,14,,
0 days 00:33:31.149000,87,15,,
0 days 00:37:27.788000,87,16,,
0 days 00:45:44.848000,87,17,,
0 days 00:46:31.677000,87,18,,
0 days 01:10:21.034000,87,19,,
0 days 01:10:25.930000,87,20,,
0 days 01:11:09.393000,87,8,,
0 days 01:11:17.296000,87,9,,
0 days 01:12:16.524000,87,10,,
0 days 01:15:43.996000,87,11,,
