LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,22,,1,3.0,,,,0 days 01:18:45.558000,,,,
,22,,2,0.0,UNKNOWN,False,1,0 days 01:18:45.558000,0.0,,0.0,
,16,,2,3.0,INTERMEDIATE,False,1,0 days 01:18:45.558000,0.0,,3.0,
,22,,2,3.0,INTERMEDIATE,,,0 days 01:18:50.548000,,,3.0,
,23,,1,1.0,,,,0 days 01:18:50.548000,,,,
,23,,2,1.0,INTERMEDIATE,False,1,0 days 01:18:50.548000,0.0,,1.0,
,44,,1,3.0,,,,0 days 01:18:50.548000,,,,
,10,,1,3.0,,,,0 days 01:18:50.548000,,,,
,44,,2,3.0,INTERMEDIATE,False,1,0 days 01:18:55.573000,0.0,,3.0,
,10,,2,3.0,INTERMEDIATE,False,1,0 days 01:18:55.573000,0.0,,3.0,
,14,,1,3.0,,,,0 days 01:18:55.573000,,,,
,14,,2,3.0,INTERMEDIATE,False,1,0 days 01:18:55.573000,0.0,,3.0,
,18,,1,3.0,,,,0 days 01:18:55.573000,,,,
,18,,2,3.0,INTERMEDIATE,False,1,0 days 01:19:00.591000,0.0,,3.0,
,5,,1,3.0,,,,0 days 01:19:00.591000,,,,
,5,,2,3.0,,,,0 days 01:19:00.591000,,,,
,12,,1,3.0,,,,0 days 01:19:00.591000,,,,
,12,,2,0.0,UNKNOWN,False,1,0 days 01:19:00.591000,0.0,,0.0,
,27,,1,3.0,,,,0 days 01:19:00.591000,,,,
,27,,2,3.0,INTERMEDIATE,False,1,0 days 01:19:00.591000,0.0,,3.0,
,5,,3,0.0,UNKNOWN,False,1,0 days 01:19:05.592000,0.0,,0.0,
,12,,2,3.0,INTERMEDIATE,,,0 days 01:19:05.592000,,,3.0,
,30,,3,3.0,,,,0 days 01:19:05.592000,,,,
,31,,1,3.0,,,,0 days 01:19:05.592000,,,,
,31,,2,3.0,INTERMEDIATE,False,1,0 days 01:19:05.592000,0.0,,3.0,
,87,,2,3.0,,,,0 days 01:19:05.592000,,,,
,30,,4,3.0,INTERMEDIATE,False,1,0 days 01:19:10.619000,0.0,,3.0,
,87,,3,0.0,UNKNOWN,False,1,0 days 01:19:10.619000,0.0,,0.0,
,4,,2,3.0,INTERMEDIATE,,,0 days 01:19:25.604000,,,3.0,
,81,,2,3.0,INTERMEDIATE,,,0 days 01:19:35.602000,,,3.0,
,5,,3,3.0,INTERMEDIATE,,,0 days 01:19:55.591000,,,3.0,
,87,,3,3.0,INTERMEDIATE,,,0 days 01:20:10.604000,,,3.0,
,87,,3,0.0,,True,0,0 days 01:20:40.618000,,,0.0,
,5,,4,3.0,INTERMEDIATE,False,1,0 days 01:20:55.623000,0.0,,3.0,
