Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 00:17:54.703000,6,3,,
0 days 00:18:05.665000,6,2,,
0 days 00:18:07.068000,6,3,,
0 days 00:18:16.845000,6,4,,
0 days 00:18:20.549000,6,5,,
0 days 00:18:30.953000,6,6,,
0 days 00:18:34.773000,6,7,,
0 days 00:18:42.937000,6,8,,
0 days 00:18:46.820000,6,9,,
0 days 00:18:52.383000,6,10,,
0 days 00:19:02.583000,6,11,,
0 days 00:19:08.740000,6,12,,
0 days 00:19:11.799000,6,13,,
0 days 00:19:25.644000,6,14,,
0 days 00:19:27.394000,6,7,,
0 days 00:19:41.289000,6,8,,
0 days 00:19:48.519000,6,9,,
0 days 00:20:45.982000,6,10,,
0 days 00:20:56.825000,6,11,,
0 days 00:21:15.093000,6,12,,
0 days 00:21:35.724000,6,13,,
0 days 00:21:54.225000,6,14,,
0 days 00:22:32.770000,6,15,,
0 days 00:22:49.689000,6,8,,
0 days 00:22:53.542000,6,9,,
0 days 00:24:21.245000,6,10,,
0 days 00:24:31.487000,6,11,,
0 days 00:25:23.113000,6,12,,
0 days 00:26:16.263000,6,13,,
0 days 00:26:22.660000,6,9,,
0 days 00:28:14.412000,6,10,,
0 days 00:29:48.305000,6,11,,
0 days 00:31:51.928000,6,12,,
0 days 00:31:56.432000,6,3,,
0 days 00:43:40.934000,6,4,,
0 days 00:46:02.936000,6,5,,
0 days 00:48:07.830000,6,6,,
0 days 01:06:44.907000,6,7,,
0 days 01:06:59.333000,6,8,,
0 days 01:07:24.550000,6,9,,
0 days 01:08:14.119000,6,10,,
0 days 01:09:42.439000,6,11,,
0 days 01:13:35.038000,6,12,,
0 days 01:14:05.741000,6,9,,
0 days 00:00:04.729000,7,5,,
0 days 00:14:35.081000,7,6,,
0 days 00:15:00.181000,7,7,,
0 days 00:15:05.132000,7,6,,
0 days 00:18:20.549000,7,2,,
0 days 00:18:34.773000,7,3,,
0 days 00:18:42.937000,7,4,,
0 days 00:18:46.820000,7,5,,
0 days 00:18:52.383000,7,6,,
0 days 00:19:11.799000,7,7,,
0 days 00:19:27.394000,7,8,,
0 days 00:19:41.289000,7,5,,
0 days 00:20:45.982000,7,6,,
0 days 00:20:56.825000,7,7,,
0 days 00:21:15.093000,7,8,,
0 days 00:21:27.100000,7,9,,
0 days 00:21:54.225000,7,10,,
0 days 00:22:07.544000,7,11,,
0 days 00:22:32.770000,7,12,,
0 days 00:22:49.689000,7,13,,
0 days 00:22:53.542000,7,14,,
0 days 00:23:07.784000,7,10,,
0 days 00:24:21.245000,7,11,,
0 days 00:24:31.487000,7,12,,
0 days 00:25:23.113000,7,13,,
0 days 00:26:16.263000,7,14,,
0 days 00:30:01.314000,7,12,,
0 days 00:30:44.674000,7,13,,
0 days 00:31:51.928000,7,14,,
0 days 00:46:29.980000,7,15,,
0 days 00:48:07.830000,7,14,,
0 days 00:48:07.884000,7,15,,
0 days 00:48:58.728000,7,16,,
0 days 00:51:12.281000,7,17,,
0 days 01:06:35.480000,7,12,,
0 days 01:06:54.195000,7,13,,
0 days 01:07:24.550000,7,14,,
0 days 01:09:42.439000,7,15,,
0 days 01:11:58.042000,7,12,,
0 days 01:13:35.038000,7,13,,
0 days 00:00:04.729000,10,6,,
0 days 00:14:35.081000,10,7,,
0 days 00:15:00.181000,10,5,,
0 days 00:18:07.068000,10,1,,
0 days 00:18:34.773000,10,2,,
0 days 00:18:46.820000,10,3,,
0 days 00:18:52.383000,10,4,,
0 days 00:19:11.799000,10,5,,
0 days 00:19:41.289000,10,6,,
0 days 00:20:45.982000,10,7,,
0 days 00:20:56.825000,10,8,,
0 days 00:21:15.093000,10,9,,
0 days 00:21:27.100000,10,2,,
0 days 00:21:59.409000,10,3,,
0 days 00:22:17.838000,10,4,,
0 days 00:22:24.850000,10,5,,
0 days 00:22:38.901000,10,6,,
0 days 00:22:53.542000,10,7,,
0 days 00:24:21.245000,10,8,,
0 days 00:24:31.487000,10,9,,
0 days 00:25:14.869000,10,3,,
0 days 00:25:29.955000,10,4,,
0 days 00:26:05.005000,10,5,,
0 days 00:28:01.403000,10,6,,
0 days 00:28:14.412000,10,7,,
0 days 00:29:48.305000,10,8,,
0 days 00:31:56.432000,10,9,,
0 days 00:42:28.152000,10,10,,
0 days 00:47:11.015000,10,11,,
0 days 00:48:07.884000,10,12,,
0 days 00:48:16.474000,10,11,,
0 days 01:06:54.195000,10,12,,
0 days 01:07:24.550000,10,13,,
0 days 01:09:42.439000,10,14,,
0 days 01:11:58.042000,10,15,,
0 days 01:12:50.260000,10,16,,
0 days 01:13:35.038000,10,17,,
0 days 00:00:04.729000,12,7,,
0 days 00:14:35.081000,12,8,,
0 days 00:15:10.567000,12,9,,
0 days 00:15:18.707000,12,10,,
0 days 00:15:38.298000,12,11,,
0 days 00:15:45.524000,12,12,,
0 days 00:15:52.078000,12,13,,
0 days 00:15:58.240000,12,14,,
0 days 00:16:01.494000,12,15,,
0 days 00:19:25.644000,12,16,,
0 days 00:19:48.519000,12,17,,
0 days 00:20:14.028000,12,16,,
0 days 00:20:56.825000,12,17,,
0 days 00:21:35.724000,12,11,,
0 days 00:21:54.225000,12,12,,
0 days 00:22:32.770000,12,13,,
0 days 00:22:49.689000,12,14,,
0 days 00:22:53.542000,12,15,,
0 days 00:24:05.380000,12,16,,
0 days 00:24:52.158000,12,17,,
0 days 00:25:07.583000,12,14,,
0 days 00:26:16.263000,12,15,,
0 days 00:29:02.986000,12,16,,
0 days 00:30:44.674000,12,12,,
0 days 00:31:51.928000,12,13,,
0 days 00:47:11.015000,12,7,,
0 days 00:48:07.830000,12,20,,
0 days 00:48:07.884000,12,8,,
0 days 01:06:44.907000,12,9,,
0 days 01:06:59.333000,12,10,,
0 days 01:07:24.550000,12,11,,
0 days 01:09:42.439000,12,12,,
0 days 01:11:58.042000,12,13,,
0 days 01:13:35.038000,12,14,,
0 days 00:00:04.729000,14,8,,
0 days 00:14:35.081000,14,9,,
0 days 00:15:10.567000,14,10,,
0 days 00:15:18.707000,14,11,,
0 days 00:15:38.298000,14,12,,
0 days 00:15:45.524000,14,13,,
0 days 00:15:52.078000,14,14,,
0 days 00:15:58.240000,14,15,,
0 days 00:16:01.494000,14,16,,
0 days 00:16:25.291000,14,17,,
0 days 00:19:48.519000,14,8,,
0 days 00:20:45.982000,14,9,,
0 days 00:20:56.825000,14,10,,
0 days 00:21:15.093000,14,11,,
0 days 00:21:35.724000,14,12,,
0 days 00:21:54.225000,14,13,,
0 days 00:22:32.770000,14,14,,
0 days 00:22:49.689000,14,15,,
0 days 00:22:53.542000,14,4,,
0 days 00:24:31.487000,14,5,,
0 days 00:25:14.869000,14,6,,
0 days 00:25:29.955000,14,7,,
0 days 00:26:05.005000,14,8,,
0 days 00:26:09.912000,14,7,,
0 days 00:28:14.412000,14,8,,
0 days 00:29:48.305000,14,9,,
0 days 00:31:56.432000,14,10,,
0 days 00:42:28.152000,14,11,,
0 days 00:47:11.015000,14,12,,
0 days 00:48:07.830000,14,5,,
0 days 01:06:44.907000,14,6,,
0 days 01:06:59.333000,14,7,,
0 days 01:07:24.550000,14,8,,
0 days 01:08:14.119000,14,9,,
0 days 01:09:42.439000,14,10,,
0 days 01:10:46.003000,14,8,,
0 days 00:00:04.729000,16,9,,
0 days 00:14:35.081000,16,10,,
0 days 00:15:10.567000,16,11,,
0 days 00:15:18.707000,16,12,,
0 days 00:15:38.298000,16,13,,
0 days 00:15:45.524000,16,11,,
0 days 00:18:52.383000,16,2,,
0 days 00:21:15.093000,16,3,,
0 days 00:21:27.100000,16,4,,
0 days 00:21:54.225000,16,5,,
0 days 00:21:59.409000,16,6,,
0 days 00:22:07.544000,16,7,,
0 days 00:22:24.850000,16,1,,
0 days 00:24:41.740000,16,2,,
0 days 00:25:52.948000,16,1,,
0 days 00:43:40.934000,16,2,,
0 days 00:45:13.639000,16,3,,
0 days 00:51:29.045000,16,4,,
0 days 00:51:38.488000,16,2,,
0 days 01:13:20.336000,16,3,,
0 days 00:00:04.729000,18,10,,
0 days 00:14:35.081000,18,11,,
0 days 00:15:10.567000,18,7,,
0 days 00:18:30.953000,18,4,,
0 days 00:18:34.773000,18,5,,
0 days 00:18:42.937000,18,6,,
0 days 00:18:46.820000,18,7,,
0 days 00:18:52.383000,18,8,,
0 days 00:19:02.583000,18,9,,
0 days 00:19:11.799000,18,10,,
0 days 00:19:27.394000,18,11,,
0 days 00:19:48.519000,18,12,,
0 days 00:20:31.184000,18,13,,
0 days 00:20:45.982000,18,14,,
0 days 00:20:56.825000,18,15,,
0 days 00:21:35.724000,18,16,,
0 days 00:21:42.536000,18,17,,
0 days 00:21:54.225000,18,4,,
0 days 00:21:59.409000,18,5,,
0 days 00:22:07.544000,18,6,,
0 days 00:22:24.850000,18,7,,
0 days 00:22:38.901000,18,8,,
0 days 00:22:49.689000,18,9,,
0 days 00:22:53.542000,18,10,,
0 days 00:23:07.784000,18,11,,
0 days 00:24:21.245000,18,12,,
0 days 00:24:31.487000,18,13,,
0 days 00:25:23.113000,18,10,,
0 days 00:26:22.660000,18,11,,
0 days 00:28:14.412000,18,12,,
0 days 00:30:01.314000,18,13,,
0 days 00:30:44.674000,18,14,,
0 days 00:31:51.928000,18,15,,
0 days 00:46:29.980000,18,14,,
0 days 00:48:07.830000,18,13,,
0 days 00:48:07.884000,18,14,,
0 days 00:49:54.670000,18,13,,
0 days 01:06:35.480000,18,14,,
0 days 01:06:54.195000,18,15,,
0 days 01:07:24.550000,18,16,,
0 days 01:07:30.894000,18,17,,
0 days 01:09:42.439000,18,8,,
0 days 01:10:46.003000,18,9,,
0 days 01:14:05.741000,18,10,,
0 days 00:00:04.729000,22,11,,
0 days 00:14:35.081000,22,12,,
0 days 00:15:18.707000,22,8,,
0 days 00:18:34.773000,22,9,,
0 days 00:18:42.937000,22,3,,
0 days 00:18:46.820000,22,4,,
0 days 00:18:52.383000,22,5,,
0 days 00:19:11.799000,22,6,,
0 days 00:19:41.289000,22,7,,
0 days 00:20:45.982000,22,8,,
0 days 00:20:56.825000,22,9,,
0 days 00:21:15.093000,22,10,,
0 days 00:21:54.225000,22,11,,
0 days 00:22:07.544000,22,4,,
0 days 00:22:17.838000,22,5,,
0 days 00:22:24.850000,22,6,,
0 days 00:22:38.901000,22,7,,
0 days 00:22:53.542000,22,8,,
0 days 00:24:21.245000,22,9,,
0 days 00:24:31.487000,22,10,,
0 days 00:25:23.113000,22,11,,
0 days 00:26:22.660000,22,12,,
0 days 00:28:14.412000,22,6,,
0 days 00:29:48.305000,22,7,,
0 days 00:31:56.432000,22,8,,
0 days 00:42:28.152000,22,9,,
0 days 00:47:11.015000,22,10,,
0 days 00:48:07.884000,22,11,,
0 days 00:48:16.474000,22,12,,
0 days 01:06:35.480000,22,13,,
0 days 01:06:54.195000,22,14,,
0 days 01:07:24.550000,22,15,,
0 days 01:09:42.439000,22,16,,
0 days 01:12:50.260000,22,17,,
0 days 01:13:35.038000,22,10,,
0 days 01:14:05.741000,22,11,,
0 days 00:00:04.729000,23,12,,
0 days 00:14:35.081000,23,13,,
0 days 00:15:38.298000,23,14,,
0 days 00:15:52.078000,23,15,,
0 days 00:15:58.240000,23,16,,
0 days 00:16:01.494000,23,17,,
0 days 00:16:25.291000,23,18,,
0 days 00:17:51.064000,23,19,,
0 days 00:18:42.268000,23,20,,
0 days 00:24:52.158000,23,16,,
0 days 00:25:07.583000,23,17,,
0 days 00:25:39.328000,23,18,,
0 days 00:30:40.446000,23,19,,
0 days 00:43:08.833000,23,20,,
0 days 00:44:06.410000,23,19,,
0 days 00:46:40.202000,23,20,,
0 days 00:48:07.830000,23,19,,
0 days 00:48:07.884000,23,20,,
0 days 00:48:58.728000,23,15,,
0 days 01:06:35.480000,23,16,,
0 days 01:06:54.195000,23,17,,
0 days 01:07:24.550000,23,6,,
0 days 01:08:14.119000,23,7,,
0 days 01:13:27.651000,23,6,,
0 days 00:00:04.729000,27,13,,
0 days 00:14:35.081000,27,1,,
0 days 00:17:54.703000,27,2,,
0 days 00:18:05.665000,27,3,,
0 days 00:18:07.068000,27,4,,
0 days 00:18:16.845000,27,5,,
0 days 00:18:20.549000,27,6,,
0 days 00:18:30.953000,27,7,,
0 days 00:18:34.773000,27,8,,
0 days 00:18:42.937000,27,9,,
0 days 00:18:46.820000,27,10,,
0 days 00:18:52.383000,27,11,,
0 days 00:19:02.583000,27,12,,
0 days 00:19:08.740000,27,13,,
0 days 00:19:11.799000,27,14,,
0 days 00:19:25.644000,27,15,,
0 days 00:19:48.519000,27,16,,
0 days 00:20:14.028000,27,17,,
0 days 00:20:56.825000,27,18,,
0 days 00:22:17.554000,27,19,,
0 days 00:24:52.158000,27,20,,
0 days 00:30:40.446000,27,18,,
0 days 00:43:08.833000,27,19,,
0 days 00:43:58.978000,27,17,,
0 days 00:46:40.202000,27,18,,
0 days 00:48:07.830000,27,17,,
0 days 00:48:07.884000,27,18,,
0 days 00:48:58.728000,27,19,,
0 days 00:51:12.281000,27,20,,
0 days 01:07:30.894000,27,16,,
0 days 01:09:42.439000,27,17,,
0 days 01:12:50.260000,27,18,,
0 days 00:00:04.729000,30,14,,
0 days 00:15:38.298000,30,15,,
0 days 00:15:52.078000,30,12,,
0 days 00:19:02.583000,30,8,,
0 days 00:19:11.799000,30,9,,
0 days 00:19:27.394000,30,10,,
0 days 00:19:48.519000,30,11,,
0 days 00:20:31.184000,30,12,,
0 days 00:20:45.982000,30,13,,
0 days 00:20:56.825000,30,14,,
0 days 00:21:35.724000,30,15,,
0 days 00:21:42.536000,30,16,,
0 days 00:21:54.225000,30,17,,
0 days 00:22:32.770000,30,10,,
0 days 00:22:49.689000,30,11,,
0 days 00:22:53.542000,30,12,,
0 days 00:23:07.784000,30,13,,
0 days 00:24:31.487000,30,14,,
0 days 00:25:07.583000,30,15,,
0 days 00:26:16.263000,30,12,,
0 days 00:26:22.660000,30,13,,
0 days 00:30:01.314000,30,14,,
0 days 00:30:44.674000,30,15,,
0 days 00:30:50.075000,30,16,,
0 days 00:31:51.928000,30,11,,
0 days 00:31:56.432000,30,12,,
0 days 00:47:11.015000,30,13,,
0 days 00:48:07.830000,30,12,,
0 days 00:48:07.884000,30,13,,
0 days 00:49:54.670000,30,14,,
0 days 01:06:35.480000,30,15,,
0 days 01:06:54.195000,30,16,,
0 days 01:07:24.550000,30,17,,
0 days 01:07:30.894000,30,18,,
0 days 01:12:50.260000,30,15,,
0 days 01:13:35.038000,30,16,,
0 days 00:00:04.729000,31,15,,
0 days 00:15:38.298000,31,16,,
0 days 00:15:58.240000,31,17,,
0 days 00:16:01.494000,31,18,,
0 days 00:16:25.291000,31,19,,
0 days 00:17:51.064000,31,20,,
0 days 00:18:42.268000,31,19,,
0 days 00:22:17.554000,31,18,,
0 days 00:24:52.158000,31,19,,
0 days 00:25:39.328000,31,16,,
0 days 00:27:23.912000,31,17,,
0 days 00:29:02.986000,31,15,,
0 days 00:30:44.674000,31,16,,
0 days 00:30:50.075000,31,17,,
0 days 00:43:58.978000,31,18,,
0 days 00:46:40.202000,31,19,,
0 days 00:48:07.830000,31,18,,
0 days 00:48:07.884000,31,19,,
0 days 00:48:58.728000,31,20,,
0 days 00:51:12.281000,31,16,,
0 days 01:06:35.480000,31,17,,
0 days 01:06:54.195000,31,18,,
0 days 01:07:30.894000,31,19,,
0 days 00:00:04.729000,44,16,,
0 days 00:15:38.298000,44,10,,
0 days 00:18:46.820000,44,2,,
0 days 00:18:52.383000,44,3,,
0 days 00:19:11.799000,44,4,,
0 days 00:20:45.982000,44,5,,
0 days 00:20:56.825000,44,6,,
0 days 00:21:15.093000,44,7,,
0 days 00:21:27.100000,44,8,,
0 days 00:21:54.225000,44,9,,
0 days 00:21:59.409000,44,2,,
0 days 00:22:24.850000,44,3,,
0 days 00:22:38.901000,44,4,,
0 days 00:22:53.542000,44,5,,
0 days 00:24:31.487000,44,6,,
0 days 00:25:14.869000,44,7,,
0 days 00:25:29.955000,44,3,,
0 days 00:26:05.005000,44,4,,
0 days 00:29:48.305000,44,5,,
0 days 00:31:56.432000,44,6,,
0 days 00:46:02.936000,44,7,,
0 days 00:47:11.015000,44,8,,
0 days 00:48:07.884000,44,9,,
0 days 01:06:44.907000,44,10,,
0 days 01:06:59.333000,44,6,,
0 days 01:07:24.550000,44,7,,
0 days 01:08:14.119000,44,8,,
0 days 01:09:42.439000,44,9,,
0 days 01:10:46.003000,44,10,,
0 days 01:13:35.038000,44,11,,
0 days 01:14:05.741000,44,12,,
0 days 00:00:04.729000,55,17,,
0 days 00:15:58.240000,55,18,,
0 days 00:16:01.494000,55,19,,
0 days 00:16:25.291000,55,20,,
0 days 00:17:51.064000,55,18,,
0 days 00:20:56.825000,55,5,,
0 days 00:21:15.093000,55,6,,
0 days 00:21:27.100000,55,7,,
0 days 00:21:54.225000,55,8,,
0 days 00:21:59.409000,55,9,,
0 days 00:22:07.544000,55,10,,
0 days 00:22:32.770000,55,11,,
0 days 00:22:49.689000,55,12,,
0 days 00:22:53.542000,55,13,,
0 days 00:23:07.784000,55,14,,
0 days 00:24:31.487000,55,2,,
0 days 00:24:41.740000,55,3,,
0 days 00:25:14.869000,55,4,,
0 days 00:25:29.955000,55,5,,
0 days 00:26:05.005000,55,6,,
0 days 00:28:01.403000,55,5,,
0 days 00:29:48.305000,55,6,,
0 days 00:31:56.432000,55,7,,
0 days 00:46:02.936000,55,4,,
0 days 00:51:29.045000,55,1,,
0 days 01:13:20.336000,55,2,,
0 days 00:00:04.729000,63,18,,
0 days 00:15:58.240000,63,19,,
0 days 00:16:01.494000,63,20,,
0 days 00:16:25.291000,63,16,,
0 days 00:19:25.644000,63,13,,
0 days 00:19:27.394000,63,14,,
0 days 00:19:48.519000,63,15,,
0 days 00:20:45.982000,63,4,,
0 days 00:21:15.093000,63,5,,
0 days 00:21:27.100000,63,6,,
0 days 00:21:54.225000,63,7,,
0 days 00:21:59.409000,63,8,,
0 days 00:22:07.544000,63,9,,
0 days 00:22:49.689000,63,10,,
0 days 00:22:53.542000,63,11,,
0 days 00:23:07.784000,63,12,,
0 days 00:24:21.245000,63,6,,
0 days 00:24:31.487000,63,7,,
0 days 00:25:14.869000,63,8,,
0 days 00:26:05.005000,63,9,,
0 days 00:26:22.660000,63,10,,
0 days 00:28:14.412000,63,11,,
0 days 00:29:48.305000,63,2,,
0 days 00:43:40.934000,63,3,,
0 days 00:45:13.639000,63,2,,
0 days 00:51:29.045000,63,3,,
0 days 00:51:38.488000,63,4,,
0 days 01:06:44.907000,63,5,,
0 days 01:08:14.119000,63,6,,
0 days 01:13:27.651000,63,7,,
0 days 00:00:04.729000,81,19,,
0 days 00:15:58.240000,81,20,,
0 days 00:16:01.494000,81,14,,
0 days 00:19:11.799000,81,3,,
0 days 00:21:15.093000,81,4,,
0 days 00:21:27.100000,81,5,,
0 days 00:21:54.225000,81,6,,
0 days 00:21:59.409000,81,7,,
0 days 00:22:07.544000,81,8,,
0 days 00:22:38.901000,81,2,,
0 days 00:24:31.487000,81,3,,
0 days 00:24:41.740000,81,4,,
0 days 00:25:14.869000,81,5,,
0 days 00:25:29.955000,81,6,,
0 days 00:26:05.005000,81,7,,
0 days 00:26:09.912000,81,8,,
0 days 00:28:14.412000,81,9,,
0 days 00:29:48.305000,81,10,,
0 days 00:31:56.432000,81,11,,
0 days 00:42:28.152000,81,8,,
0 days 00:47:11.015000,81,9,,
0 days 00:48:07.884000,81,10,,
0 days 01:06:44.907000,81,3,,
0 days 01:08:14.119000,81,4,,
0 days 00:00:04.729000,87,20,,
0 days 00:15:58.240000,87,13,,
0 days 00:19:08.740000,87,10,,
0 days 00:19:11.799000,87,11,,
0 days 00:19:27.394000,87,12,,
0 days 00:19:48.519000,87,13,,
0 days 00:20:31.184000,87,11,,
0 days 00:20:45.982000,87,12,,
0 days 00:20:56.825000,87,13,,
0 days 00:21:35.724000,87,14,,
0 days 00:21:42.536000,87,15,,
0 days 00:21:54.225000,87,16,,
0 days 00:22:32.770000,87,17,,
0 days 00:24:05.380000,87,15,,
0 days 00:25:07.583000,87,16,,
0 days 00:25:39.328000,87,17,,
0 days 00:27:23.912000,87,16,,
0 days 00:29:02.986000,87,17,,
0 days 00:30:50.075000,87,15,,
0 days 00:31:51.928000,87,16,,
0 days 00:48:07.830000,87,15,,
0 days 00:48:07.884000,87,16,,
0 days 00:48:58.728000,87,17,,
0 days 00:51:12.281000,87,18,,
0 days 01:06:54.195000,87,19,,
0 days 01:07:30.894000,87,20,,
