LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
3.0,7,0 days 00:01:19.221000,0,,,,,0 days 00:25:37.621000,3.0,,,
,31,,0,,,,,0 days 00:25:37.621000,1.0,,,
,16,,1,,,,1,0 days 00:25:42.512000,,,,
,16,,1,,MEDIUM,,0,0 days 00:25:57.520000,,,,
,16,,2,,,,1,0 days 00:25:57.520000,,,,
,1,,0,0.0,SOFT,True,0,0 days 00:26:37.530000,0.0,,0.0,
,16,,2,,SOFT,,0,0 days 00:27:12.527000,,,,
,31,,0,3.0,,,,0 days 00:27:17.529000,,,,
,30,,0,1.0,,,,0 days 00:27:22.541000,,,,
,55,,0,0.0,HARD,True,0,0 days 00:27:42.549000,0.0,,0.0,
,5,,0,0.0,SOFT,True,0,0 days 00:27:52.559000,0.0,,0.0,
,4,,0,1.0,,,,0 days 00:27:57.559000,,,,
,7,,0,3.0,,,,0 days 00:27:57.559000,,,,
,7,,1,3.0,SOFT,False,1,0 days 00:27:57.559000,0.0,,3.0,
,4,,1,0.0,UNKNOWN,False,1,0 days 00:28:02.560000,0.0,,0.0,
,4,,1,,SOFT,True,0,0 days 00:28:07.565000,,,,
,1,,0,1.0,,,,0 days 00:28:12.575000,,,,
,12,,0,0.0,SOFT,True,0,0 days 00:29:02.576000,0.0,,0.0,
,31,,0,4.0,,,,0 days 00:29:12.592000,,,,
,55,,0,1.0,,,,0 days 00:29:17.590000,,,,
,1,,0,2.0,,,,0 days 00:29:32.593000,,,,
,18,,1,1.0,,,,0 days 00:29:32.593000,,,,
,18,,2,0.0,UNKNOWN,False,1,0 days 00:29:32.593000,0.0,,0.0,
3.0,1,0 days 00:01:17.632000,0,,,,,0 days 00:29:32.677000,3.0,,,
,7,,0,,,,,0 days 00:29:32.677000,1.0,,,
,5,,0,1.0,,,,0 days 00:29:37.594000,,,,
,18,,2,,HARD,True,0,0 days 00:29:37.594000,,,,
,81,,0,1.0,,,,0 days 00:29:47.591000,,,,
,81,,1,0.0,SOFT,True,0,0 days 00:29:52.592000,0.0,,0.0,
,7,,1,4.0,,,,0 days 00:29:57.599000,,,,
,4,,1,1.0,,,,0 days 00:30:02.599000,,,,
,14,,1,1.0,,,,0 days 00:30:12.606000,,,,
,14,,2,0.0,HARD,True,0,0 days 00:30:12.606000,0.0,,0.0,
,16,,2,1.0,,,,0 days 00:30:27.612000,,,,
,16,,3,0.0,UNKNOWN,False,1,0 days 00:30:27.612000,0.0,,0.0,
,44,,2,1.0,,,,0 days 00:30:27.612000,,,,
6.0,31,0 days 00:01:18.167000,0,,,,,0 days 00:30:28.291000,,,,
,31,,0,5.0,,,,0 days 00:30:32.617000,,,,
,44,,3,0.0,UNKNOWN,False,1,0 days 00:30:32.617000,0.0,,0.0,
,55,,0,2.0,,,,0 days 00:30:37.616000,,,,
3.0,55,0 days 00:01:18.595000,0,,,,,0 days 00:30:37.694000,1.0,,,
,12,,0,1.0,,,,0 days 00:30:52.632000,,,,
,23,,0,0.0,UNKNOWN,False,0,0 days 00:30:52.632000,0.0,,0.0,
,5,,0,2.0,,,,0 days 00:30:57.630000,,,,
,23,,0,,HARD,True,,0 days 00:30:57.630000,,,,
3.0,5,0 days 00:01:18.824000,0,,,,,0 days 00:30:57.773000,1.0,,,
,16,,4,1.0,SOFT,False,1,0 days 00:31:07.635000,0.0,,1.0,
,18,,2,1.0,,,,0 days 00:31:07.635000,,,,
,7,,1,5.0,,,,0 days 00:31:12.627000,,,,
,7,,0,,,,,0 days 00:31:12.842000,0.0,,,
6.0,7,0 days 00:01:17.801000,1,,,,,0 days 00:31:12.842000,1.0,,,
,10,,0,0.0,HARD,True,0,0 days 00:31:17.632000,0.0,,0.0,
,4,,1,2.0,,,,0 days 00:31:22.632000,,,,
4.0,4,0 days 00:01:18.689000,1,,,,,0 days 00:31:22.701000,1.0,,,
,14,,2,1.0,,,,0 days 00:31:42.638000,,,,
,81,,1,1.0,,,,0 days 00:31:52.639000,,,,
,16,,4,6.0,,,,0 days 00:32:02.634000,,,6.0,
,1,,0,3.0,,,,0 days 00:32:07.674000,,,,
,1,,1,0.0,UNKNOWN,False,1,0 days 00:32:07.674000,0.0,,0.0,
,12,,0,2.0,,,,0 days 00:32:07.674000,,,,
,16,,3,1.0,SOFT,,,0 days 00:32:07.674000,,,1.0,
3.0,12,0 days 00:01:17.970000,0,,,,,0 days 00:32:07.702000,1.0,,,
,1,,1,3.0,SOFT,,,0 days 00:32:12.642000,,,3.0,
,16,,3,2.0,,,,0 days 00:32:17.647000,,,,
,18,,2,2.0,,,,0 days 00:32:27.689000,,,,
5.0,18,0 days 00:01:18.908000,2,,,,,0 days 00:32:27.791000,1.0,,,
,23,,0,1.0,,,,0 days 00:32:37.647000,,,,
,44,,3,,SOFT,True,,0 days 00:32:37.647000,,,,
,55,,0,3.0,,,,0 days 00:32:47.644000,,,,
,10,,0,1.0,,,,0 days 00:32:57.653000,,,,
,31,,0,6.0,,,,0 days 00:32:57.653000,,,,
,31,,1,0.0,UNKNOWN,False,1,0 days 00:32:57.653000,0.0,,0.0,
,14,,2,2.0,,,,0 days 00:33:02.661000,,,,
,31,,1,6.0,SOFT,,,0 days 00:33:02.661000,,,6.0,
5.0,14,0 days 00:01:18.519000,2,,,,,0 days 00:33:02.720000,1.0,,,
,81,,1,2.0,,,,0 days 00:33:07.660000,,,,
,1,,0,,,,,0 days 00:33:07.694000,1.0,,,
4.0,81,0 days 00:01:17.298000,1,,,,,0 days 00:33:07.694000,3.0,,,
,27,,0,0.0,SOFT,True,0,0 days 00:33:12.661000,0.0,,0.0,
,5,,0,3.0,,,,0 days 00:33:17.678000,,,,
,5,,1,0.0,UNKNOWN,False,1,0 days 00:33:17.678000,0.0,,0.0,
,5,,1,3.0,SOFT,,,0 days 00:33:22.678000,,,3.0,
,63,,0,0.0,SOFT,True,0,0 days 00:33:22.678000,0.0,,0.0,
,16,,3,3.0,,,,0 days 00:33:32.677000,,,,
,7,,1,6.0,,,,0 days 00:33:42.679000,,,,
,7,,2,6.0,SOFT,False,1,0 days 00:33:42.679000,0.0,,6.0,
,4,,1,3.0,,,,0 days 00:33:47.695000,,,,
,4,,2,3.0,SOFT,False,1,0 days 00:33:47.695000,0.0,,3.0,
,23,,0,2.0,,,,0 days 00:33:52.693000,,,,
3.0,23,0 days 00:01:18.607000,0,,,,,0 days 00:33:52.765000,1.0,,,
5.0,55,0 days 00:01:18.015000,0,,,,,0 days 00:34:04.832000,,,,
,55,,0,4.0,,,,0 days 00:34:07.686000,,,,
,10,,0,2.0,,,,0 days 00:34:12.689000,,,,
3.0,10,0 days 00:01:18.115000,0,,,,,0 days 00:34:12.823000,1.0,,,
,1,,1,4.0,,,,0 days 00:34:22.693000,,,,
,18,,2,3.0,,,,0 days 00:34:27.692000,,,,
,14,,2,3.0,,,,0 days 00:34:52.696000,,,,
,31,,1,7.0,,,,0 days 00:34:57.694000,,,,
,27,,0,1.0,,,,0 days 00:35:02.686000,,,,
,81,,1,3.0,,,,0 days 00:35:02.686000,,,,
,6,,0,1.0,,,,0 days 00:35:07.697000,,,,
,6,,1,0.0,HARD,True,0,0 days 00:35:07.697000,0.0,,0.0,
,63,,0,1.0,,,,0 days 00:35:12.702000,,,,
,22,,0,1.0,,,,0 days 00:35:17.697000,,,,
,22,,1,0.0,HARD,True,0,0 days 00:35:17.697000,0.0,,0.0,
,12,,0,3.0,,,,0 days 00:35:22.702000,,,,
,12,,1,3.0,SOFT,False,1,0 days 00:35:22.702000,0.0,,3.0,
,5,,1,4.0,,,,0 days 00:35:32.705000,,,,
,1,,1,5.0,,,,0 days 00:35:37.713000,,,,
,1,,0,,,,,0 days 00:35:37.838000,0.0,,,
6.0,1,0 days 00:01:16.646000,1,,,,,0 days 00:35:37.838000,3.0,,,
,81,,1,,,,,0 days 00:35:37.838000,1.0,,,
,7,,2,7.0,,,,0 days 00:35:42.716000,,,,
7.0,18,0 days 00:01:18.483000,2,,,,,0 days 00:35:43.524000,,,,
,18,,2,4.0,,,,0 days 00:35:47.702000,,,,
,4,,2,4.0,,,,0 days 00:35:52.702000,,,,
,23,,0,3.0,,,,0 days 00:35:57.717000,,,,
,16,,1,,HARD,,,0 days 00:36:02.702000,,,,
7.0,14,0 days 00:01:18.269000,2,,,,,0 days 00:36:06.338000,,,,
,14,,2,4.0,,,,0 days 00:36:07.716000,,,,
,16,,2,,MEDIUM,,,0 days 00:36:07.716000,,,,
,16,,3,4.0,,,0,0 days 00:36:07.716000,,,,
,16,,4,0.0,UNKNOWN,,,0 days 00:36:12.710000,,,0.0,
,31,,1,8.0,,,,0 days 00:36:17.717000,,,,
9.0,31,0 days 00:01:18.352000,1,,,,,0 days 00:36:17.797000,,,,
,27,,0,2.0,,,,0 days 00:36:22.710000,,,,
3.0,27,0 days 00:01:18.468000,0,,,,,0 days 00:36:22.835000,1.0,,,
,55,,0,5.0,,,,0 days 00:36:27.718000,,,,
,55,,1,5.0,HARD,False,1,0 days 00:36:27.718000,0.0,,5.0,
,63,,0,2.0,,,,0 days 00:36:27.718000,,,,
3.0,63,0 days 00:01:17.242000,0,,,,,0 days 00:36:28.202000,1.0,,,
,10,,0,3.0,,,,0 days 00:36:37.718000,,,,
,16,,4,,SOFT,True,0,0 days 00:36:47.729000,,,,
,5,,1,5.0,,,,0 days 00:36:52.717000,,,,
,5,,0,,,,,0 days 00:36:52.818000,0.0,,,
6.0,5,0 days 00:01:17.448000,1,,,,,0 days 00:36:52.818000,1.0,,,
,81,,1,4.0,,,,0 days 00:36:57.719000,,,,
,6,,1,1.0,,,,0 days 00:37:07.721000,,,,
,4,,2,5.0,,,,0 days 00:37:12.720000,,,,
,22,,1,1.0,,,,0 days 00:37:12.720000,,,,
,4,,1,,,,,0 days 00:37:12.746000,0.0,,,
7.0,4,0 days 00:01:16.947000,2,,,,,0 days 00:37:12.746000,1.0,,,
5.0,23,0 days 00:01:17.981000,0,,,,,0 days 00:37:13.966000,,,,
,23,,0,4.0,,,,0 days 00:37:17.726000,,,,
,44,,3,4.0,MEDIUM,False,,0 days 00:37:27.738000,,,1.0,
7.0,44,0 days 00:01:17.311000,3,,,,,0 days 00:37:27.795000,1.0,,,
,12,,1,4.0,,,,0 days 00:37:32.724000,,,,
,44,,2,2.0,HARD,False,1,0 days 00:37:32.724000,,,1.0,
,44,,3,,,,0,0 days 00:37:32.724000,,,,
,18,,2,5.0,,,,0 days 00:37:52.731000,,,,
,10,,0,4.0,,,,0 days 00:37:57.737000,,,,
,1,,1,6.0,,,,0 days 00:38:07.743000,,,,
,16,,4,1.0,,,,0 days 00:38:07.743000,,,,
7.0,81,0 days 00:01:16.884000,1,,,,,0 days 00:38:11.978000,,,,
,1,,2,6.0,SOFT,False,1,0 days 00:38:12.739000,0.0,,6.0,
,14,,2,5.0,,,,0 days 00:38:12.739000,,,,
,31,,1,9.0,,,,0 days 00:38:12.739000,,,,
,31,,2,0.0,UNKNOWN,False,1,0 days 00:38:12.739000,0.0,,0.0,
,81,,1,5.0,,,,0 days 00:38:12.739000,,,,
,31,,2,9.0,SOFT,,,0 days 00:38:17.744000,,,9.0,
,6,,1,2.0,,,,0 days 00:38:22.739000,,,,
4.0,6,0 days 00:01:18.783000,1,,,,,0 days 00:38:23.076000,1.0,,,
,55,,1,6.0,,,,0 days 00:38:27.753000,,,,
,22,,1,2.0,,,,0 days 00:38:32.755000,,,,
,27,,0,3.0,,,,0 days 00:38:32.755000,,,,
,27,,1,0.0,UNKNOWN,False,1,0 days 00:38:32.755000,0.0,,0.0,
,44,,3,5.0,,,,0 days 00:38:32.755000,,,,
4.0,22,0 days 00:01:18.947000,1,,,,,0 days 00:38:32.937000,1.0,,,
,27,,1,3.0,SOFT,,,0 days 00:38:37.764000,,,3.0,
,44,,4,0.0,SOFT,True,0,0 days 00:38:37.764000,0.0,,0.0,
,12,,1,5.0,,,,0 days 00:38:47.766000,,,,
,12,,0,,,,,0 days 00:38:48.031000,0.0,,,
6.0,12,0 days 00:01:16.870000,1,,,,,0 days 00:38:48.031000,1.0,,,
9.0,18,0 days 00:01:18.275000,2,,,,,0 days 00:39:08.521000,,,,
,18,,2,6.0,,,,0 days 00:39:12.748000,,,,
,16,,4,2.0,,,,0 days 00:39:22.765000,,,,
9.0,16,0 days 00:01:16.894000,4,,,,,0 days 00:39:23.035000,1.0,,,
9.0,14,0 days 00:01:17.968000,2,,,,,0 days 00:39:26.396000,,,,
,14,,2,6.0,,,,0 days 00:39:27.769000,,,,
,5,,1,6.0,,,,0 days 00:39:32.779000,,,,
,5,,2,0.0,UNKNOWN,False,1,0 days 00:39:32.779000,0.0,,0.0,
,23,,0,5.0,,,,0 days 00:39:32.779000,,,,
,23,,1,5.0,HARD,False,1,0 days 00:39:32.779000,0.0,,5.0,
,5,,2,6.0,SOFT,,,0 days 00:39:37.777000,,,6.0,
,63,,0,3.0,,,,0 days 00:39:37.777000,,,,
,63,,1,3.0,SOFT,False,1,0 days 00:39:42.781000,0.0,,3.0,
,16,,4,5.0,,False,1,0 days 00:39:47.779000,,,3.0,
,55,,1,7.0,,,,0 days 00:40:02.781000,,,,
8.0,55,0 days 00:01:32.253000,1,,,,,0 days 00:40:03.681000,,,,
,6,,1,3.0,,,,0 days 00:40:17.777000,,,,
,1,,2,7.0,,,,0 days 00:40:27.782000,,,,
,22,,1,3.0,,,,0 days 00:40:37.780000,,,,
,27,,1,4.0,,,,0 days 00:40:42.781000,,,,
,44,,4,1.0,,,,0 days 00:40:52.782000,,,,
,10,,0,5.0,,,,0 days 00:40:57.797000,,,,
,10,,1,5.0,HARD,False,1,0 days 00:40:57.797000,0.0,,5.0,
,55,,0,,,,,0 days 00:41:15.737000,0.0,,,
9.0,55,0 days 00:01:17.119000,1,,,,,0 days 00:41:15.737000,1.0,,,
,55,,1,8.0,,,,0 days 00:41:17.779000,,,,
,23,,1,6.0,,,,0 days 00:41:22.781000,,,,
6.0,6,0 days 00:01:17.752000,1,,,,,0 days 00:41:32.791000,,,,
,6,,1,4.0,,,,0 days 00:41:32.805000,,,,
,1,,2,8.0,,,,0 days 00:41:47.781000,,,,
,16,,4,6.0,,,,0 days 00:41:47.781000,,,,
9.0,1,0 days 00:01:21.128000,2,,,,,0 days 00:41:47.980000,,,,
,16,,5,6.0,SOFT,False,1,0 days 00:41:52.799000,0.0,,6.0,
,63,,1,4.0,,,,0 days 00:41:52.799000,,,,
6.0,22,0 days 00:01:17.865000,1,,,,,0 days 00:41:53.816000,,,,
,5,,2,7.0,,,,0 days 00:41:57.798000,,,,
,22,,1,4.0,,,,0 days 00:41:57.798000,,,,
,27,,1,5.0,,,,0 days 00:42:02.793000,,,,
,27,,0,,,,,0 days 00:42:02.820000,0.0,,,
6.0,27,0 days 00:01:17.146000,1,,,,,0 days 00:42:02.820000,1.0,,,
,12,,1,6.0,,,,0 days 00:42:07.819000,,,,
,12,,2,6.0,SOFT,False,1,0 days 00:42:07.819000,0.0,,6.0,
,23,,1,7.0,,,,0 days 00:42:37.806000,,,,
,44,,4,2.0,,,,0 days 00:42:37.806000,,,,
,23,,0,,,,,0 days 00:42:38.014000,0.0,,,
8.0,23,0 days 00:01:16.801000,1,,,,,0 days 00:42:38.014000,1.0,,,
10.0,44,0 days 00:01:45.436000,4,,,,,0 days 00:42:38.014000,,,,
,10,,1,6.0,,,,0 days 00:42:47.805000,,,,
,5,,2,8.0,,,,0 days 00:43:17.805000,,,,
9.0,5,0 days 00:01:17.616000,2,,,,,0 days 00:43:17.977000,,,,
,55,,1,9.0,,,,0 days 00:43:32.818000,,,,
,6,,1,5.0,,,,0 days 00:43:47.806000,,,,
,27,,1,6.0,,,,0 days 00:43:57.826000,,,,
,27,,2,6.0,SOFT,False,1,0 days 00:43:57.826000,0.0,,6.0,
,16,,5,7.0,,,,0 days 00:44:02.825000,,,,
,10,,1,7.0,,,,0 days 00:44:07.822000,,,,
8.0,10,0 days 00:01:18.128000,1,,,,,0 days 00:44:08.369000,,,,
,12,,2,7.0,,,,0 days 00:44:12.822000,,,,
,22,,1,5.0,,,,0 days 00:44:12.822000,,,,
,44,,4,3.0,,,,0 days 00:44:37.822000,,,,
11.0,55,0 days 00:01:16.859000,1,,,,,0 days 00:44:47.675000,,,,
,55,,1,10.0,,,,0 days 00:44:47.809000,,,,
,23,,1,8.0,,,,0 days 00:44:52.820000,,,,
,63,,1,5.0,,,,0 days 00:44:57.822000,,,,
5.0,63,0 days 00:03:08.292000,1,,,,,0 days 00:44:58.062000,,,,
6.0,63,,1,,,,,0 days 00:44:59.710000,,,,
,63,,2,5.0,SOFT,False,1,0 days 00:45:02.820000,0.0,,5.0,
,6,,1,6.0,,,,0 days 00:45:07.827000,,,,
,18,,2,7.0,,,,0 days 00:45:07.827000,,,,
,18,,3,0.0,UNKNOWN,False,1,0 days 00:45:07.827000,0.0,,0.0,
,18,,3,7.0,HARD,,,0 days 00:45:12.822000,,,7.0,
,16,,5,8.0,,,,0 days 00:45:17.831000,,,,
,16,,4,,,,,0 days 00:45:18.070000,0.0,,,
12.0,16,0 days 00:01:16.676000,5,,,,,0 days 00:45:18.070000,1.0,,,
,44,,3,,SOFT,True,,0 days 00:45:22.834000,,,,
,44,,3,,,,,0 days 00:45:54.368000,0.0,,,
12.0,44,0 days 00:01:16.677000,4,,,,,0 days 00:45:54.368000,1.0,,,
,44,,4,4.0,,,,0 days 00:45:57.845000,,,,
,12,,2,8.0,,,,0 days 00:46:02.842000,,,,
9.0,12,0 days 00:01:49.614000,2,,,,,0 days 00:46:03.121000,,,,
,22,,1,6.0,,,,0 days 00:46:12.833000,,,,
,1,,2,9.0,,,,0 days 00:46:22.876000,,,,
,1,,3,9.0,SOFT,False,1,0 days 00:46:22.876000,0.0,,9.0,
,10,,1,8.0,,,,0 days 00:46:42.845000,,,,
,18,,3,8.0,,,,0 days 00:46:47.851000,,,,
,6,,1,7.0,,,,0 days 00:47:02.848000,,,,
,63,,2,6.0,,,,0 days 00:47:02.848000,,,,
,4,,2,6.0,,,,0 days 00:47:07.870000,,,,
,4,,3,0.0,UNKNOWN,False,1,0 days 00:47:07.870000,0.0,,0.0,
,6,,2,0.0,UNKNOWN,False,1,0 days 00:47:07.870000,0.0,,0.0,
,14,,2,7.0,,,,0 days 00:47:07.870000,,,,
,14,,3,7.0,HARD,False,1,0 days 00:47:07.870000,0.0,,7.0,
,4,,3,,SOFT,True,0,0 days 00:47:12.868000,,,,
10.0,12,0 days 00:01:17.271000,2,,,,,0 days 00:47:19.010000,,,,
,12,,2,9.0,,,,0 days 00:47:22.859000,,,,
9.0,22,0 days 00:01:16.925000,1,,,,,0 days 00:47:27.721000,,,,
,22,,1,7.0,,,,0 days 00:47:27.868000,,,,
,10,,0,,,,,0 days 00:47:56.784000,0.0,,,
10.0,10,0 days 00:01:17.824000,1,,,,,0 days 00:47:56.784000,1.0,,,
,10,,1,9.0,,,,0 days 00:47:57.866000,,,,
,18,,3,9.0,,,,0 days 00:48:07.866000,,,,
,18,,2,,,,,0 days 00:48:08.741000,0.0,,,
12.0,18,0 days 00:01:18.198000,3,,,,,0 days 00:48:08.741000,1.0,,,
,63,,2,7.0,,,,0 days 00:48:17.867000,,,,
,1,,1,,,,,0 days 00:48:19.351000,1.0,,,
,63,,0,,,,,0 days 00:48:19.351000,0.0,,,
8.0,63,0 days 00:01:16.402000,2,,,,,0 days 00:48:19.351000,3.0,,,
,14,,3,8.0,,,,0 days 00:48:42.869000,,,,
,6,,2,,HARD,,,0 days 00:48:52.869000,,,,
,4,,3,1.0,,,,0 days 00:48:57.870000,,,,
,4,,3,2.0,,,,0 days 00:50:12.882000,,,,
,18,,3,10.0,,,,0 days 00:50:12.882000,,,,
,4,,2,,,,,0 days 00:50:12.910000,0.0,,,
10.0,4,0 days 00:01:16.597000,3,,,,,0 days 00:50:12.910000,1.0,,,
,10,,1,10.0,,,,0 days 00:50:22.882000,,,,
,14,,3,9.0,,,,0 days 00:50:27.882000,,,,
11.0,14,0 days 00:01:48.053000,3,,,,,0 days 00:50:27.960000,,,,
12.0,14,,3,,,,,0 days 00:50:29.531000,,,,
,14,,4,0.0,SOFT,True,0,0 days 00:50:32.890000,0.0,,0.0,
,4,,3,8.0,,False,1,0 days 00:50:42.892000,,,6.0,
,23,,1,9.0,,,,0 days 00:50:52.895000,,,,
,23,,2,0.0,UNKNOWN,False,1,0 days 00:50:52.895000,0.0,,0.0,
,23,,2,,SOFT,True,0,0 days 00:50:57.903000,,,,
,14,,4,1.0,HARD,False,,0 days 00:51:02.886000,,,1.0,
14.0,18,0 days 00:01:17.852000,3,,,,,0 days 00:51:27.404000,,,,
,18,,3,11.0,,,,0 days 00:51:27.889000,,,,
12.0,10,0 days 00:01:17.574000,1,,,,,0 days 00:51:37.244000,,,,
,10,,1,11.0,,,,0 days 00:51:37.901000,,,,
,55,,1,11.0,,,,0 days 00:52:07.898000,,,,
,55,,2,0.0,SOFT,True,0,0 days 00:52:07.898000,0.0,,0.0,
,14,,4,2.0,,,,0 days 00:52:12.901000,,,,
,23,,2,1.0,,,,0 days 00:52:32.901000,,,,
,1,,3,10.0,,,,0 days 00:53:22.911000,,,,
,1,,4,0.0,SOFT,True,0,0 days 00:53:22.911000,0.0,,0.0,
,14,,4,3.0,,,,0 days 00:53:27.910000,,,,
,14,,2,,,,,0 days 00:53:28.158000,0.0,,,
14.0,14,0 days 00:01:17.666000,4,,,,,0 days 00:53:28.158000,1.0,,,
,55,,2,1.0,,,,0 days 00:53:42.934000,,,,
,23,,2,2.0,,,,0 days 00:53:47.915000,,,,
,23,,1,,,,,0 days 00:53:48.129000,0.0,,,
12.0,23,0 days 00:01:16.508000,2,,,,,0 days 00:53:48.129000,1.0,,,
,6,,2,,SOFT,True,0,0 days 00:54:07.914000,,,,
,81,,1,6.0,,,,0 days 00:54:12.916000,,,,
,81,,2,0.0,SOFT,True,0,0 days 00:54:17.925000,0.0,,0.0,
,4,,3,9.0,,,,0 days 00:54:32.928000,,,,
,4,,4,0.0,SOFT,True,0,0 days 00:54:37.958000,0.0,,0.0,
,44,,2,1.0,MEDIUM,True,0,0 days 00:54:57.927000,,,0.0,
,44,,3,,,,1,0 days 00:54:57.927000,,,,
,55,,2,2.0,,,,0 days 00:54:57.927000,,,,
,55,,1,,,,,0 days 00:54:58.263000,0.0,,,
14.0,55,0 days 00:01:16.531000,2,,,,,0 days 00:54:58.263000,1.0,,,
,44,,3,4.0,,,0,0 days 00:55:02.926000,,,0.0,
,44,,4,,,,1,0 days 00:55:02.926000,,,,
,1,,4,1.0,,,,0 days 00:55:07.929000,,,,
,63,,2,8.0,,,,0 days 00:55:17.929000,,,,
,63,,3,0.0,SOFT,True,0,0 days 00:55:17.929000,0.0,,0.0,
,5,,2,9.0,,,,0 days 00:55:22.930000,,,,
,5,,3,0.0,SOFT,True,0,0 days 00:55:27.945000,0.0,,0.0,
,81,,2,1.0,,,,0 days 00:55:57.932000,,,,
,23,,2,3.0,,,,0 days 00:56:12.948000,,,,
,12,,2,10.0,,,,0 days 00:56:17.940000,,,,
,1,,4,2.0,,,,0 days 00:56:22.950000,,,,
,12,,3,0.0,SOFT,True,0,0 days 00:56:22.950000,0.0,,0.0,
,1,,1,,,,,0 days 00:56:23.291000,0.0,,,
13.0,1,0 days 00:01:16.002000,4,,,,,0 days 00:56:23.291000,3.0,,,
,63,,2,,,,,0 days 00:56:23.291000,1.0,,,
,4,,4,1.0,,,,0 days 00:56:27.950000,,,,
,10,,1,12.0,,,,0 days 00:56:32.951000,,,,
,10,,2,0.0,SOFT,True,0,0 days 00:56:32.951000,0.0,,0.0,
,63,,3,1.0,,,,0 days 00:57:02.957000,,,,
,7,,2,8.0,,,,0 days 00:57:07.959000,,,,
8.0,7,0 days 00:21:27.512000,2,,,,,0 days 00:57:08.098000,,,,
9.0,7,,2,,,,,0 days 00:57:09.492000,,,,
,5,,3,1.0,,,,0 days 00:57:12.965000,,,,
,7,,3,0.0,SOFT,True,0,0 days 00:57:12.965000,0.0,,0.0,
,55,,2,3.0,,,,0 days 00:57:12.965000,,,,
,81,,2,2.0,,,,0 days 00:57:12.965000,,,,
,81,,1,,,,,0 days 00:57:12.982000,0.0,,,
10.0,81,0 days 00:01:16.077000,2,,,,,0 days 00:57:12.982000,1.0,,,
,44,,4,5.0,,,,0 days 00:57:22.975000,,,,
,6,,2,1.0,,,,0 days 00:57:27.973000,,,,
,44,,5,5.0,SOFT,False,1,0 days 00:57:27.973000,0.0,,5.0,
,6,,3,0.0,UNKNOWN,False,1,0 days 00:57:32.979000,0.0,,0.0,
,16,,5,9.0,,,,0 days 00:57:32.979000,,,,
,16,,6,0.0,SOFT,True,0,0 days 00:57:37.990000,0.0,,0.0,
,22,,1,8.0,,,,0 days 00:57:47.974000,,,,
,22,,2,0.0,SOFT,True,0,0 days 00:57:52.989000,0.0,,0.0,
,23,,2,4.0,,,,0 days 00:58:07.988000,,,,
,4,,4,2.0,,,,0 days 00:58:12.994000,,,,
13.0,4,0 days 00:01:44.667000,4,,,,,0 days 00:58:13.429000,,,,
,10,,2,1.0,,,,0 days 00:58:17.990000,,,,
