LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
5.0,4,0 days 00:01:18.765000,0,,,,,0 days 00:21:15.070000,,,,
,1,,0,,,,,0 days 00:21:15.093000,1.0,,,
,4,,0,,,,,0 days 00:21:15.093000,3.0,,,
,4,,0,4.0,,,,0 days 00:21:17.944000,,,,
,81,,0,3.0,,,,0 days 00:21:22.929000,,,,
5.0,10,0 days 00:01:19.306000,0,,,,,0 days 00:21:27.100000,,,,
,10,,0,4.0,,,,0 days 00:21:27.925000,,,,
,6,,0,4.0,,,,0 days 00:21:32.942000,,,,
4.0,12,0 days 00:01:21.642000,0,,,,,0 days 00:21:35.724000,,,,
,12,,0,3.0,,,,0 days 00:21:37.945000,,,,
,14,,0,3.0,,,,0 days 00:21:37.945000,,,,
5.0,5,0 days 00:01:21.782000,0,,,,,0 days 00:21:42.536000,,,,
,5,,0,4.0,,,,0 days 00:21:42.942000,,,,
,7,,0,4.0,,,,0 days 00:21:52.945000,,,,
,23,,0,0.0,UNKNOWN,False,0,0 days 00:21:52.945000,0.0,,0.0,
5.0,18,0 days 00:01:19.976000,0,,,,,0 days 00:21:54.225000,,,,
,18,,0,4.0,,,,0 days 00:21:57.943000,,,,
,23,,0,,MEDIUM,True,,0 days 00:21:57.943000,,,,
5.0,44,0 days 00:01:19.090000,0,,,,,0 days 00:21:59.409000,,,,
,44,,0,4.0,,,,0 days 00:22:02.935000,,,,
5.0,22,0 days 00:01:19.364000,0,,,,,0 days 00:22:07.544000,,,,
,22,,0,4.0,,,,0 days 00:22:07.945000,,,,
5.0,1,0 days 00:01:19.149000,0,,,,,0 days 00:22:17.838000,,,,
,1,,0,4.0,,,,0 days 00:22:17.948000,,,,
,31,,0,2.0,,,,0 days 00:22:17.948000,,,,
3.0,31,0 days 00:01:23.632000,0,,,,,0 days 00:22:18.049000,1.0,,,
,4,,0,,,,,0 days 00:22:24.850000,1.0,,,
5.0,16,0 days 00:01:18.317000,0,,,,,0 days 00:22:24.850000,3.0,,,
,16,,0,4.0,,,,0 days 00:22:27.944000,,,,
5.0,30,0 days 00:01:20.317000,0,,,,,0 days 00:22:32.770000,,,,
,30,,0,4.0,,,,0 days 00:22:32.941000,,,,
5.0,81,0 days 00:01:18.699000,0,,,,,0 days 00:22:38.901000,,,,
,81,,0,4.0,,,,0 days 00:22:42.943000,,,,
,87,,0,4.0,,,,0 days 00:22:47.950000,,,,
6.0,6,0 days 00:01:19.510000,0,,,,,0 days 00:22:49.689000,,,,
,6,,0,5.0,,,,0 days 00:22:52.951000,,,,
5.0,14,0 days 00:01:18.828000,0,,,,,0 days 00:22:53.542000,,,,
,14,,0,4.0,,,,0 days 00:22:57.946000,,,,
,63,,0,4.0,,,,0 days 00:23:02.945000,,,,
6.0,7,0 days 00:01:19.522000,0,,,,,0 days 00:23:07.784000,,,,
,7,,0,5.0,,,,0 days 00:23:07.967000,,,,
,55,,0,3.0,,,,0 days 00:23:12.949000,,,,
,4,,0,5.0,,,,0 days 00:23:27.956000,,,,
,23,,0,1.0,,,,0 days 00:23:32.944000,,,,
,12,,0,4.0,,,,0 days 00:23:47.946000,,,,
,10,,0,5.0,,,,0 days 00:23:57.957000,,,,
6.0,87,0 days 00:01:20.944000,0,,,,,0 days 00:24:05.380000,,,,
,18,,0,5.0,,,,0 days 00:24:07.943000,,,,
,87,,0,5.0,,,,0 days 00:24:07.943000,,,,
,44,,0,5.0,,,,0 days 00:24:12.960000,,,,
6.0,63,0 days 00:01:19.137000,0,,,,,0 days 00:24:21.245000,,,,
,31,,0,3.0,,,,0 days 00:24:22.955000,,,,
,63,,0,5.0,,,,0 days 00:24:22.955000,,,,
5.0,55,0 days 00:01:18.634000,0,,,,,0 days 00:24:31.487000,,,,
,55,,0,4.0,,,,0 days 00:24:32.945000,,,,
,16,,0,5.0,,,,0 days 00:24:37.948000,,,,
7.0,4,0 days 00:01:18.253000,0,,,,,0 days 00:24:41.740000,3.0,,,
,16,,0,,,,,0 days 00:24:41.740000,1.0,,,
,4,,0,6.0,,,,0 days 00:24:42.956000,,,,
,1,,0,5.0,,,,0 days 00:24:47.962000,,,,
,14,,0,5.0,,,,0 days 00:24:52.960000,,,,
,23,,0,2.0,,,,0 days 00:24:52.960000,,,,
3.0,23,0 days 00:01:21.613000,0,,,,,0 days 00:24:53.238000,1.0,,,
,22,,0,5.0,,,,0 days 00:24:57.968000,,,,
,22,,1,5.0,MEDIUM,False,1,0 days 00:24:57.968000,0.0,,5.0,
,30,,0,5.0,,,,0 days 00:24:57.968000,,,,
6.0,12,0 days 00:01:20.010000,0,,,,,0 days 00:25:07.583000,,,,
,6,,0,6.0,,,,0 days 00:25:07.958000,,,,
,12,,0,5.0,,,,0 days 00:25:07.958000,,,,
,7,,0,6.0,,,,0 days 00:25:12.954000,,,,
7.0,10,0 days 00:01:18.570000,0,,,,,0 days 00:25:14.869000,,,,
,10,,0,6.0,,,,0 days 00:25:17.958000,,,,
7.0,18,0 days 00:01:19.230000,0,,,,,0 days 00:25:23.113000,,,,
,18,,0,6.0,,,,0 days 00:25:27.965000,,,,
7.0,44,0 days 00:01:18.401000,0,,,,,0 days 00:25:29.955000,,,,
,44,,0,6.0,,,,0 days 00:25:32.971000,,,,
5.0,31,0 days 00:01:20.603000,0,,,,,0 days 00:25:39.328000,,,,
,31,,0,4.0,,,,0 days 00:25:42.962000,,,,
,4,,0,,,,,0 days 00:25:52.948000,1.0,,,
7.0,16,0 days 00:01:17.880000,0,,,,,0 days 00:25:52.948000,3.0,,,
,16,,0,6.0,,,,0 days 00:25:53.033000,,,,
7.0,1,0 days 00:01:18.325000,0,,,,,0 days 00:26:05.005000,,,,
,1,,0,6.0,,,,0 days 00:26:07.969000,,,,
,87,,0,6.0,,,,0 days 00:26:07.969000,,,,
7.0,14,0 days 00:01:18.694000,0,,,,,0 days 00:26:09.912000,,,,
,14,,0,6.0,,,,0 days 00:26:12.970000,,,,
7.0,30,0 days 00:01:19.491000,0,,,,,0 days 00:26:16.263000,,,,
,30,,0,6.0,,,,0 days 00:26:17.968000,,,,
8.0,6,0 days 00:01:18.831000,0,,,,,0 days 00:26:22.660000,,,,
,6,,0,7.0,,,,0 days 00:26:22.974000,,,,
,7,,0,7.0,,,,0 days 00:26:32.974000,,,,
,63,,0,6.0,,,,0 days 00:26:32.974000,,,,
,63,,1,6.0,MEDIUM,False,1,0 days 00:26:37.974000,0.0,,6.0,
,55,,0,5.0,,,,0 days 00:26:47.976000,,,,
,22,,1,6.0,,,,0 days 00:26:57.975000,,,,
,10,,0,7.0,,,,0 days 00:27:22.972000,,,,
,10,,1,0.0,UNKNOWN,False,1,0 days 00:27:22.972000,0.0,,0.0,
8.0,87,0 days 00:01:20.022000,0,,,,,0 days 00:27:23.912000,,,,
,10,,1,7.0,MEDIUM,,,0 days 00:27:27.975000,,,7.0,
,87,,0,7.0,,,,0 days 00:27:27.975000,,,,
,12,,0,6.0,,,,0 days 00:27:37.986000,,,,
,12,,1,6.0,MEDIUM,False,1,0 days 00:27:37.986000,0.0,,6.0,
,27,,2,3.0,,,,0 days 00:27:42.988000,,,,
,27,,3,0.0,UNKNOWN,False,1,0 days 00:27:42.988000,0.0,,0.0,
,27,,3,3.0,MEDIUM,,,0 days 00:27:47.990000,,,3.0,
,31,,0,5.0,,,,0 days 00:27:47.990000,,,,
7.0,55,0 days 00:01:18.407000,0,,,,,0 days 00:28:01.403000,,,,
,55,,0,6.0,,,,0 days 00:28:02.979000,,,,
,22,,1,7.0,,,,0 days 00:28:17.990000,,,,
,22,,0,,,,,0 days 00:28:18.171000,0.0,,,
8.0,22,0 days 00:01:18.568000,1,,,,,0 days 00:28:18.171000,1.0,,,
,63,,1,7.0,,,,0 days 00:28:32.989000,,,,
,7,,0,8.0,,,,0 days 00:28:42.990000,,,,
,6,,0,8.0,,,,0 days 00:28:48.001000,,,,
,30,,0,7.0,,,,0 days 00:28:48.001000,,,,
,30,,1,0.0,UNKNOWN,False,1,0 days 00:28:48.001000,0.0,,0.0,
,6,,1,8.0,MEDIUM,False,1,0 days 00:28:53.004000,0.0,,8.0,
,10,,1,8.0,,,,0 days 00:28:53.004000,,,,
7.0,31,0 days 00:01:19.983000,0,,,,,0 days 00:29:02.986000,,,,
,31,,0,6.0,,,,0 days 00:29:08.004000,,,,
,27,,3,4.0,,,,0 days 00:29:23.005000,,,,
,30,,1,7.0,MEDIUM,,,0 days 00:29:23.005000,,,7.0,
,12,,1,7.0,,,,0 days 00:29:28.006000,,,,
,87,,0,8.0,,,,0 days 00:29:33.004000,,,,
,63,,1,8.0,,,,0 days 00:29:53.009000,,,,
,63,,0,,,,,0 days 00:29:53.088000,0.0,,,
9.0,63,0 days 00:01:18.030000,1,,,,,0 days 00:29:53.088000,1.0,,,
,55,,0,7.0,,,,0 days 00:29:58.010000,,,,
10.0,7,0 days 00:01:19.215000,0,,,,,0 days 00:30:01.314000,,,,
,7,,0,9.0,,,,0 days 00:30:03.013000,,,,
,30,,1,8.0,,,,0 days 00:30:38.010000,,,,
,6,,1,9.0,,,,0 days 00:30:43.009000,,,,
,27,,3,5.0,,,,0 days 00:30:43.009000,,,,
6.0,27,0 days 00:01:20.800000,3,,,,,0 days 00:30:43.105000,1.0,,,
,12,,1,8.0,,,,0 days 00:30:48.007000,,,,
,12,,0,,,,,0 days 00:30:48.908000,0.0,,,
9.0,12,0 days 00:01:18.915000,1,,,,,0 days 00:30:48.908000,1.0,,,
10.0,87,0 days 00:01:19.312000,0,,,,,0 days 00:30:50.075000,,,,
,87,,0,9.0,,,,0 days 00:30:53.006000,,,,
,5,,0,5.0,,,,0 days 00:31:28.014000,,,,
,5,,1,5.0,MEDIUM,False,1,0 days 00:31:33.014000,0.0,,5.0,
,55,,0,8.0,,,,0 days 00:31:48.015000,,,,
,30,,1,9.0,,,,0 days 00:31:53.025000,,,,
,30,,0,,,,,0 days 00:31:53.075000,0.0,,,
10.0,30,0 days 00:01:18.815000,1,,,,,0 days 00:31:53.075000,1.0,,,
,6,,1,10.0,,,,0 days 00:31:58.018000,,,,
,6,,0,,,,,0 days 00:31:59.032000,0.0,,,
11.0,6,0 days 00:01:18.218000,1,,,,,0 days 00:31:59.032000,1.0,,,
,63,,1,9.0,,,,0 days 00:32:08.024000,,,,
,7,,0,10.0,,,,0 days 00:32:23.017000,,,,
,7,,1,0.0,UNKNOWN,False,1,0 days 00:32:23.017000,0.0,,0.0,
,7,,1,10.0,MEDIUM,,,0 days 00:32:28.016000,,,10.0,
,81,,0,5.0,,,,0 days 00:32:33.029000,,,,
,81,,1,5.0,MEDIUM,False,1,0 days 00:32:38.029000,0.0,,5.0,
,27,,3,6.0,,,,0 days 00:32:48.035000,,,,
,81,,1,6.0,,,,0 days 00:38:53.063000,,,,
,16,,0,7.0,,,,0 days 00:39:08.057000,,,,
,4,,0,7.0,,,,0 days 00:39:13.065000,,,,
,44,,0,7.0,,,,0 days 00:39:18.066000,,,,
,5,,1,6.0,,,,0 days 00:39:23.065000,,,,
,4,,1,7.0,MEDIUM,False,1,0 days 00:39:38.082000,0.0,,7.0,
,16,,1,7.0,MEDIUM,False,1,0 days 00:39:38.082000,0.0,,7.0,
,81,,2,0.0,UNKNOWN,False,1,0 days 00:39:38.082000,0.0,,0.0,
,44,,1,7.0,MEDIUM,False,1,0 days 00:39:43.079000,0.0,,7.0,
,22,,1,8.0,,,,0 days 00:39:53.083000,,,,
,5,,2,6.0,MEDIUM,False,1,0 days 00:39:58.086000,0.0,,6.0,
,6,,1,11.0,,,,0 days 00:39:58.086000,,,,
,22,,2,8.0,MEDIUM,False,1,0 days 00:39:58.086000,0.0,,8.0,
,6,,2,0.0,UNKNOWN,False,1,0 days 00:40:03.079000,0.0,,0.0,
,6,,2,11.0,MEDIUM,,,0 days 00:40:08.095000,,,11.0,
,81,,2,6.0,MEDIUM,,,0 days 00:40:18.093000,,,6.0,
,1,,0,7.0,,,,0 days 00:40:43.097000,,,,
,1,,1,0.0,UNKNOWN,False,1,0 days 00:40:43.097000,0.0,,0.0,
,1,,1,,SOFT,True,0,0 days 00:40:48.098000,,,,
,27,,3,7.0,,,,0 days 00:40:53.095000,,,,
,27,,4,0.0,UNKNOWN,False,1,0 days 00:40:53.095000,0.0,,0.0,
,27,,4,7.0,MEDIUM,,,0 days 00:40:58.099000,,,7.0,
,23,,0,3.0,,,,0 days 00:41:03.109000,,,,
,23,,1,3.0,MEDIUM,False,1,0 days 00:41:08.104000,0.0,,3.0,
,81,,2,7.0,,,,0 days 00:41:13.107000,,,,
,16,,1,8.0,,,,0 days 00:41:23.110000,,,,
,44,,1,8.0,,,,0 days 00:41:28.107000,,,,
,4,,1,8.0,,,,0 days 00:41:38.103000,,,,
,22,,2,9.0,,,,0 days 00:41:38.103000,,,,
,5,,2,7.0,,,,0 days 00:41:48.121000,,,,
,6,,2,12.0,,,,0 days 00:41:53.110000,,,,
,12,,1,9.0,,,,0 days 00:42:03.119000,,,,
,12,,2,0.0,SOFT,True,0,0 days 00:42:08.112000,0.0,,0.0,
,14,,0,7.0,,,,0 days 00:42:08.112000,,,,
,14,,1,7.0,MEDIUM,False,1,0 days 00:42:08.112000,0.0,,7.0,
,63,,1,10.0,,,,0 days 00:42:13.114000,,,,
,63,,2,0.0,SOFT,True,0,0 days 00:42:18.126000,0.0,,0.0,
,1,,1,1.0,,,,0 days 00:42:28.120000,,,,
,81,,2,8.0,,,,0 days 00:42:28.120000,,,,
,81,,0,,,,,0 days 00:42:28.152000,0.0,,,
9.0,81,0 days 00:01:18.494000,2,,,,,0 days 00:42:28.152000,1.0,,,
,16,,1,9.0,,,,0 days 00:42:43.120000,,,,
,27,,4,8.0,,,,0 days 00:42:43.120000,,,,
,16,,0,,,,,0 days 00:42:43.744000,0.0,,,
10.0,16,0 days 00:01:17.842000,1,,,,,0 days 00:42:43.744000,3.0,,,
,23,,1,4.0,,,,0 days 00:42:48.132000,,,,
,55,,0,9.0,,,,0 days 00:42:53.127000,,,,
,55,,1,0.0,SOFT,True,0,0 days 00:42:53.127000,0.0,,0.0,
,44,,1,9.0,,,,0 days 00:42:58.120000,,,,
10.0,44,0 days 00:01:26.692000,1,,,,,0 days 00:42:58.363000,,,,
,4,,1,9.0,,,,0 days 00:43:03.129000,,,,
,22,,2,10.0,,,,0 days 00:43:03.129000,,,,
10.0,4,0 days 00:01:22.782000,1,,,,,0 days 00:43:03.641000,,,,
11.0,22,0 days 00:01:21.431000,2,,,,,0 days 00:43:03.641000,,,,
,18,,0,7.0,,,,0 days 00:43:08.136000,,,,
,18,,1,7.0,MEDIUM,False,1,0 days 00:43:08.136000,0.0,,7.0,
,5,,2,8.0,,,,0 days 00:43:13.137000,,,,
,6,,2,13.0,,,,0 days 00:43:13.137000,,,,
,5,,0,,,,,0 days 00:43:13.181000,0.0,,,
9.0,5,0 days 00:01:20.757000,2,,,,,0 days 00:43:13.181000,1.0,,,
14.0,6,0 days 00:01:21.639000,2,,,,,0 days 00:43:13.181000,,,,
,1,,1,2.0,,,,0 days 00:43:43.139000,,,,
,14,,1,8.0,,,,0 days 00:43:43.139000,,,,
,1,,0,,,,,0 days 00:43:43.520000,0.0,,,
10.0,1,0 days 00:01:17.696000,1,,,,,0 days 00:43:43.520000,3.0,,,
,16,,1,,,,,0 days 00:43:43.520000,1.0,,,
,12,,2,1.0,,,,0 days 00:43:48.138000,,,,
,63,,2,1.0,,,,0 days 00:43:58.139000,,,,
,27,,4,9.0,,,,0 days 00:44:03.144000,,,,
,27,,3,,,,,0 days 00:44:03.524000,0.0,,,
10.0,27,0 days 00:01:19.701000,4,,,,,0 days 00:44:03.524000,1.0,,,
,23,,1,5.0,,,,0 days 00:44:08.136000,,,,
,23,,0,,,,,0 days 00:44:08.346000,0.0,,,
6.0,23,0 days 00:01:20.470000,1,,,,,0 days 00:44:08.346000,1.0,,,
12.0,22,0 days 00:01:20.788000,2,,,,,0 days 00:44:19.331000,,,,
,22,,2,11.0,,,,0 days 00:44:23.143000,,,,
,81,,2,9.0,,,,0 days 00:44:28.139000,,,,
15.0,6,0 days 00:01:21.206000,2,,,,,0 days 00:44:33.553000,,,,
,6,,2,14.0,,,,0 days 00:44:38.150000,,,,
,55,,1,1.0,,,,0 days 00:44:48.144000,,,,
,4,,1,10.0,,,,0 days 00:44:53.134000,,,,
,14,,1,9.0,,,,0 days 00:44:58.148000,,,,
,14,,0,,,,,0 days 00:44:58.863000,0.0,,,
10.0,14,0 days 00:01:18.661000,1,,,,,0 days 00:44:58.863000,1.0,,,
,18,,1,8.0,,,,0 days 00:45:13.138000,,,,
,63,,2,2.0,,,,0 days 00:45:18.137000,,,,
,63,,1,,,,,0 days 00:45:18.283000,0.0,,,
13.0,63,0 days 00:01:17.716000,2,,,,,0 days 00:45:18.283000,1.0,,,
,5,,2,9.0,,,,0 days 00:45:23.136000,,,,
,10,,1,9.0,,,,0 days 00:45:28.148000,,,,
,10,,2,0.0,SOFT,True,0,0 days 00:45:28.148000,0.0,,0.0,
13.0,22,0 days 00:01:20.512000,2,,,,,0 days 00:45:39.835000,,,,
,22,,2,12.0,,,,0 days 00:45:43.149000,,,,
,30,,1,10.0,,,,0 days 00:45:48.148000,,,,
,30,,2,0.0,SOFT,True,0,0 days 00:45:48.148000,0.0,,0.0,
,81,,2,10.0,,,,0 days 00:45:48.148000,,,,
,12,,2,2.0,,,,0 days 00:45:53.148000,,,,
12.0,12,0 days 00:02:05.804000,2,,,,,0 days 00:45:53.382000,,,,
,6,,2,15.0,,,,0 days 00:45:58.148000,,,,
,23,,1,6.0,,,,0 days 00:46:03.148000,,,,
,55,,1,2.0,,,,0 days 00:46:03.148000,,,,
,55,,0,,,,,0 days 00:46:03.472000,0.0,,,
12.0,55,0 days 00:01:17.919000,1,,,,,0 days 00:46:03.472000,1.0,,,
,4,,0,,,,,0 days 00:46:11.149000,0.0,,,
12.0,4,0 days 00:01:18.247000,1,,,,,0 days 00:46:11.149000,1.0,,,
,4,,1,11.0,,,,0 days 00:46:13.158000,,,,
,1,,1,3.0,,,,0 days 00:46:18.157000,,,,
,1,,2,0.0,UNKNOWN,False,1,0 days 00:46:18.157000,0.0,,0.0,
,1,,2,3.0,SOFT,,,0 days 00:46:23.153000,,,3.0,
,18,,1,9.0,,,,0 days 00:46:33.163000,,,,
,18,,0,,,,,0 days 00:46:33.225000,0.0,,,
10.0,18,0 days 00:01:18.989000,1,,,,,0 days 00:46:33.225000,1.0,,,
11.0,5,0 days 00:01:19.676000,2,,,,,0 days 00:46:40.202000,,,,
,5,,2,10.0,,,,0 days 00:46:43.150000,,,,
,14,,1,10.0,,,,0 days 00:46:53.157000,,,,
,10,,2,1.0,,,,0 days 00:46:58.161000,,,,
,12,,1,,,,,0 days 00:47:11.015000,0.0,,,
13.0,12,0 days 00:01:18.390000,2,,,,,0 days 00:47:11.015000,1.0,,,
,12,,2,3.0,,,,0 days 00:47:13.149000,,,,
,23,,1,7.0,,,,0 days 00:47:43.149000,,,,
,63,,2,3.0,,,,0 days 00:47:48.151000,,,,
,30,,2,1.0,,,,0 days 00:47:53.165000,,,,
,31,,0,7.0,,,,0 days 00:47:53.165000,,,,
,31,,1,0.0,UNKNOWN,False,1,0 days 00:47:53.165000,0.0,,0.0,
,31,,1,,SOFT,True,0,0 days 00:47:58.159000,,,,
,55,,1,3.0,,,,0 days 00:48:03.178000,,,,
12.0,14,0 days 00:01:18.191000,1,,,,,0 days 00:48:07.830000,,,,
,14,,1,11.0,,,,0 days 00:48:08.168000,,,,
,10,,2,2.0,,,,0 days 00:48:18.164000,,,,
,10,,0,,,,,0 days 00:48:18.758000,0.0,,,
12.0,10,0 days 00:01:18.505000,2,,,,,0 days 00:48:18.758000,1.0,,,
,1,,2,4.0,,,,0 days 00:48:23.218000,,,,
,18,,1,10.0,,,,0 days 00:48:38.175000,,,,
,16,,1,10.0,,,,0 days 00:48:43.169000,,,,
,16,,2,0.0,SOFT,True,0,0 days 00:48:43.169000,0.0,,0.0,
9.0,23,0 days 00:01:19.019000,1,,,,,0 days 00:48:58.728000,,,,
,23,,1,8.0,,,,0 days 00:49:03.170000,,,,
,5,,2,11.0,,,,0 days 00:49:08.174000,,,,
,87,,0,10.0,,,,0 days 00:49:08.174000,,,,
,87,,1,0.0,SOFT,True,0,0 days 00:49:13.181000,0.0,,0.0,
,12,,2,4.0,,,,0 days 00:49:33.183000,,,,
,12,,3,0.0,UNKNOWN,False,1,0 days 00:49:38.187000,0.0,,0.0,
,63,,2,4.0,,,,0 days 00:49:38.187000,,,,
