LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,81,,1,2.0,,,,0 days 00:36:07.520000,,,,
,81,,0,,,,,0 days 00:36:07.864000,0.0,,,
7.0,81,0 days 00:01:59.765000,1,,,,,0 days 00:36:07.864000,1.0,,,
,16,,2,2.0,,,,0 days 00:36:27.520000,,,,
,16,,1,,,,,0 days 00:36:27.567000,0.0,,,
9.0,16,0 days 00:01:58.526000,2,,,,,0 days 00:36:27.567000,1.0,,,
,55,,2,0.0,MEDIUM,True,0,0 days 00:36:42.520000,0.0,,0.0,
11.0,12,0 days 00:01:32.099000,2,,,,,0 days 00:36:46.348000,,,,
,23,,1,0.0,MEDIUM,True,0,0 days 00:36:47.520000,0.0,,0.0,
,12,,2,3.0,,,,0 days 00:36:47.520000,,,,
12.0,63,0 days 00:01:32.131000,1,,,,,0 days 00:36:53.942000,,,,
,63,,1,3.0,,,,0 days 00:36:57.526000,,,,
,1,,2,3.0,,,,0 days 00:37:32.520000,,,,
8.0,81,0 days 00:01:31.362000,1,,,,,0 days 00:37:37.083000,,,,
,4,,1,3.0,,,,0 days 00:37:37.552000,,,,
,81,,1,3.0,,,,0 days 00:37:37.552000,,,,
,6,,2,0.0,MEDIUM,True,0,0 days 00:37:42.520000,0.0,,0.0,
,22,,2,0.0,MEDIUM,True,0,0 days 00:37:52.536000,0.0,,0.0,
,5,,2,3.0,,,,0 days 00:37:52.536000,,,,
10.0,16,0 days 00:01:32.102000,2,,,,,0 days 00:37:55.021000,,,,
,16,,2,3.0,,,,0 days 00:37:57.536000,,,,
,44,,2,3.0,,,,0 days 00:37:57.536000,,,,
,18,,1,0.0,MEDIUM,True,0,0 days 00:37:57.536000,0.0,,0.0,
,14,,1,0.0,MEDIUM,True,0,0 days 00:38:07.552000,0.0,,0.0,
,87,,2,0.0,UNKNOWN,False,1,0 days 00:38:12.542000,0.0,,0.0,
,87,,2,,MEDIUM,True,0,0 days 00:38:17.543000,,,,
,55,,2,1.0,,,,0 days 00:38:37.590000,,,,
,23,,1,1.0,,,,0 days 00:38:42.543000,,,,
,5,,3,3.0,MEDIUM,False,1,0 days 00:38:42.543000,0.0,,3.0,
,12,,2,4.0,,,,0 days 00:38:52.543000,,,,
,63,,1,4.0,,,,0 days 00:39:02.549000,,,,
,6,,2,1.0,,,,0 days 00:39:32.549000,,,,
,81,,1,4.0,,,,0 days 00:39:47.596000,,,,
,22,,2,1.0,,,,0 days 00:39:52.550000,,,,
,18,,1,1.0,,,,0 days 00:39:57.551000,,,,
,44,,2,4.0,,,,0 days 00:40:07.555000,,,,
,16,,2,4.0,,,,0 days 00:40:12.542000,,,,
,14,,1,1.0,,,,0 days 00:40:17.542000,,,,
,87,,2,1.0,,,,0 days 00:40:22.561000,,,,
,55,,2,2.0,,,,0 days 00:40:32.556000,,,,
,55,,1,,,,,0 days 00:40:32.666000,0.0,,,
9.0,55,0 days 00:01:53.069000,2,,,,,0 days 00:40:32.666000,1.0,,,
,5,,3,4.0,,,,0 days 00:40:37.556000,,,,
,23,,1,2.0,,,,0 days 00:40:42.560000,,,,
,23,,0,,,,,0 days 00:40:42.862000,0.0,,,
9.0,23,0 days 00:01:58.143000,1,,,,,0 days 00:40:42.862000,1.0,,,
,12,,2,5.0,,,,0 days 00:41:07.561000,,,,
,63,,1,5.0,,,,0 days 00:41:17.555000,,,,
,22,,2,2.0,,,,0 days 00:41:22.555000,,,,
,22,,1,,,,,0 days 00:41:23.039000,0.0,,,
9.0,22,0 days 00:01:31.794000,2,,,,,0 days 00:41:23.039000,1.0,,,
,18,,1,2.0,,,,0 days 00:41:27.555000,,,,
,18,,0,,,,,0 days 00:41:27.930000,0.0,,,
9.0,18,0 days 00:01:31.742000,1,,,,,0 days 00:41:27.930000,1.0,,,
12.0,44,0 days 00:01:31.384000,2,,,,,0 days 00:41:34.445000,,,,
,44,,2,5.0,,,,0 days 00:41:37.563000,,,,
,6,,2,2.0,,,,0 days 00:41:37.563000,,,,
8.0,6,0 days 00:02:04.173000,2,,,,,0 days 00:41:37.573000,,,,
