Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 00:15:41.813000,7,9,,
0 days 00:15:57.501000,7,10,,
0 days 00:16:05.454000,7,11,,
0 days 00:16:23.035000,7,12,,
0 days 00:16:34.160000,7,13,,
0 days 00:16:40.524000,7,14,,
0 days 00:16:48.680000,7,15,,
0 days 00:16:57.415000,7,16,,
0 days 00:17:04.399000,7,17,,
0 days 00:17:06.352000,7,4,,
0 days 00:17:37.900000,7,5,,
0 days 00:17:48.145000,7,6,,
0 days 00:17:55.364000,7,7,,
0 days 00:18:13.145000,7,8,,
0 days 00:18:21.426000,7,9,,
0 days 00:18:29.717000,7,10,,
0 days 00:18:36.098000,7,11,,
0 days 00:18:53.097000,7,12,,
0 days 00:18:57.831000,7,13,,
0 days 00:19:05.066000,7,14,,
0 days 00:20:04.535000,7,15,,
0 days 00:22:47.676000,7,8,,
0 days 00:24:04.591000,7,9,,
0 days 00:24:16.556000,7,10,,
0 days 00:24:21.977000,7,11,,
0 days 00:24:27.669000,7,12,,
0 days 00:24:37.201000,7,13,,
0 days 00:24:43.998000,7,14,,
0 days 00:24:48.701000,7,15,,
0 days 00:25:19.316000,7,16,,
