Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 02:10:05.443000,44,6,+33.967,+16.126
0 days 02:10:08.365000,44,6,+33.945,+16.121
0 days 02:10:15.341000,44,6,+33.899,+16.059
0 days 02:10:19.112000,44,6,+33.862,+16.036
0 days 02:10:22.890000,44,6,+33.791,+16.004
0 days 02:10:28.368000,44,6,+33.795,+15.964
0 days 02:10:33.164000,44,6,+33.728,+15.896
0 days 02:10:37.115000,44,6,+33.720,+15.875
0 days 02:10:43.312000,44,6,+33.704,+15.805
0 days 02:10:48.590000,44,6,+33.732,+15.767
0 days 02:10:52.868000,44,6,+33.703,+15.756
0 days 02:10:57.643000,44,6,+33.651,+15.728
0 days 02:11:01.395000,44,6,+33.602,+15.697
0 days 02:11:09.768000,44,6,+33.608,+15.690
0 days 02:11:13.706000,44,6,+33.609,+15.705
0 days 02:11:14.563000,44,6,+33.620,+15.739
0 days 02:11:19.027000,44,6,+33.665,+15.822
0 days 02:11:23.308000,44,6,+33.609,+15.819
0 days 02:11:24.496000,44,6,+33.584,+15.821
0 days 02:11:26.623000,44,6,+33.512,+15.842
0 days 02:11:31.614000,44,6,+33.365,+15.769
0 days 02:11:36.965000,44,6,+33.244,+15.726
0 days 02:11:41.242000,44,6,+33.259,+15.682
0 days 02:11:44.261000,44,6,+33.238,+15.673
0 days 02:11:51.311000,44,6,+33.084,+15.504
0 days 02:11:54.898000,44,6,+33.068,+15.496
0 days 02:11:58.628000,44,6,+32.855,+15.417
0 days 02:12:03.995000,44,6,+32.669,+15.281
0 days 02:12:08.726000,44,6,+32.596,+15.223
0 days 02:12:12.632000,44,6,+32.556,+15.188
0 days 02:12:18.726000,44,6,+32.545,+15.130
0 days 02:12:24.016000,44,6,+32.502,+15.078
0 days 02:12:28.315000,44,6,+32.469,+15.043
0 days 02:12:33.054000,44,6,+32.406,+15.002
0 days 02:12:36.873000,44,6,+32.363,+14.972
0 days 02:12:45.122000,44,6,+32.233,+14.917
0 days 02:12:49.029000,44,6,+32.201,+14.879
0 days 02:12:49.895000,44,6,+32.224,+14.899
0 days 02:12:54.353000,44,6,+32.340,+14.989
0 days 02:12:58.669000,44,6,+32.297,+14.989
0 days 02:12:59.874000,44,6,+32.287,+15.000
0 days 02:13:02.118000,44,6,+32.242,+15.003
0 days 02:13:06.894000,44,6,+32.160,+15.014
0 days 02:13:12.272000,44,6,+32.022,+14.846
0 days 02:13:16.689000,44,6,+31.994,+14.832
0 days 02:13:19.443000,44,6,+31.973,+14.823
0 days 02:13:26.532000,44,6,+31.942,+14.712
0 days 02:13:30.145000,44,6,+31.924,+14.680
0 days 02:13:33.958000,44,6,+31.757,+14.612
0 days 02:13:39.369000,44,6,+31.661,+14.464
0 days 02:13:44.175000,44,6,+31.577,+14.410
0 days 02:13:48.077000,44,6,+31.513,+14.382
0 days 02:13:54.195000,44,6,+31.489,+14.366
0 days 02:13:59.496000,44,6,+31.459,+14.277
0 days 02:14:03.787000,44,6,+31.443,+14.270
0 days 02:14:08.543000,44,6,+31.375,+14.233
0 days 02:14:12.272000,44,6,+31.326,+14.202
0 days 02:14:20.629000,44,6,+31.297,+14.136
0 days 02:14:24.530000,44,6,+31.298,+14.152
0 days 02:14:25.411000,44,6,+31.333,+14.223
0 days 02:14:29.887000,44,6,+31.413,+14.334
0 days 02:14:34.189000,44,6,+31.386,+14.338
0 days 02:14:35.443000,44,6,+31.386,+14.354
0 days 02:14:37.499000,44,6,+31.345,+14.343
0 days 02:14:42.514000,44,6,+31.304,+14.402
0 days 02:14:47.963000,44,6,+31.191,+14.258
0 days 02:14:52.170000,44,6,+31.198,+14.253
0 days 02:14:55.073000,44,6,+31.176,+14.250
0 days 02:15:02.058000,44,6,+31.123,+14.134
0 days 02:15:05.798000,44,6,+31.107,+14.126
0 days 02:15:09.543000,44,6,+30.979,+14.067
0 days 02:15:14.959000,44,6,+30.848,+13.955
0 days 02:15:19.772000,44,6,+30.880,+13.998
0 days 02:15:23.727000,44,6,+30.893,+14.013
0 days 02:15:29.870000,44,6,+30.899,+14.009
0 days 02:15:35.190000,44,6,+30.926,+14.008
0 days 02:15:39.466000,44,6,+30.911,+14.005
0 days 02:15:44.243000,44,6,+30.848,+13.975
0 days 02:15:48.066000,44,6,+30.803,+13.956
0 days 02:15:56.426000,44,6,+30.897,+13.916
0 days 02:16:00.391000,44,6,+30.907,+13.927
0 days 02:16:01.196000,44,6,+30.956,+13.973
0 days 02:16:05.660000,44,6,+31.044,+13.969
0 days 02:16:09.996000,44,6,+31.011,+13.949
0 days 02:16:11.121000,44,6,+30.991,+13.950
0 days 02:16:13.263000,44,6,+30.924,+13.924
0 days 02:16:18.100000,44,6,+30.823,+13.928
0 days 02:16:23.459000,44,6,+30.640,+13.745
0 days 02:16:27.767000,44,6,+30.658,+13.767
0 days 02:16:30.691000,44,6,+30.630,+13.757
0 days 02:16:37.663000,44,6,+30.591,+13.679
0 days 02:16:41.373000,44,6,+30.565,+13.650
0 days 02:16:45.130000,44,6,+30.490,+13.592
0 days 02:16:50.572000,44,6,+30.434,+13.446
0 days 02:16:55.387000,44,6,+30.452,+13.437
0 days 02:16:59.298000,44,6,+30.461,+13.431
0 days 02:17:05.537000,44,6,+30.457,+13.440
0 days 02:17:10.844000,44,6,+30.432,+13.348
0 days 02:17:15.019000,44,6,+30.392,+13.309
0 days 02:17:19.761000,44,6,+30.330,+13.277
0 days 02:17:23.471000,44,6,+30.278,+13.248
0 days 02:17:31.760000,44,6,+30.302,+13.167
0 days 02:17:35.659000,44,6,+30.253,+13.133
0 days 02:17:36.504000,44,6,+30.247,+13.171
0 days 02:17:40.879000,44,6,+30.302,+13.206
0 days 02:17:45.192000,44,6,+30.275,+13.192
0 days 02:17:46.370000,44,6,+30.265,+13.195
0 days 02:17:48.417000,44,6,+30.205,+13.155
0 days 02:17:53.421000,44,6,+30.135,+13.170
0 days 02:17:58.816000,44,6,+29.954,+13.029
0 days 02:18:03.066000,44,6,+29.966,+12.999
0 days 02:18:06.045000,44,6,+29.953,+12.989
0 days 02:18:12.960000,44,6,+29.825,+12.891
0 days 02:18:16.650000,44,6,+29.806,+12.883
0 days 02:18:20.462000,44,6,+29.711,+12.819
0 days 02:18:25.697000,44,6,+29.537,+12.613
0 days 02:18:30.497000,44,6,+29.443,+12.610
0 days 02:18:34.493000,44,6,+29.438,+12.615
0 days 02:18:40.495000,44,6,+29.318,+12.489
0 days 02:18:45.709000,44,6,+29.137,+12.401
0 days 02:18:50.014000,44,6,+29.091,+12.375
0 days 02:18:54.769000,44,6,+29.087,+12.344
0 days 02:18:58.491000,44,6,+29.219,+12.320
0 days 02:19:06.875000,44,6,+29.342,+12.339
0 days 02:19:10.744000,44,6,+29.333,+12.316
0 days 02:19:11.591000,44,6,+29.356,+12.360
0 days 02:19:15.989000,44,6,+29.411,+12.385
0 days 02:19:20.293000,44,6,+29.377,+12.378
0 days 02:19:21.473000,44,6,+29.381,+12.394
0 days 02:19:23.521000,44,6,+29.296,+12.388
0 days 02:19:28.449000,44,6,+29.359,+12.523
0 days 02:19:33.791000,44,6,+29.180,+12.286
0 days 02:19:38.089000,44,6,+29.208,+12.262
0 days 02:19:40.998000,44,6,+29.187,+12.255
0 days 02:19:47.961000,44,6,+29.134,+12.136
0 days 02:19:51.691000,44,6,+29.133,+12.128
0 days 02:19:55.385000,44,6,+28.996,+12.024
0 days 02:20:00.800000,44,6,+28.926,+11.891
0 days 02:20:05.565000,44,6,+28.900,+11.851
0 days 02:20:09.497000,44,6,+28.897,+11.847
0 days 02:20:15.590000,44,6,+28.922,+11.847
0 days 02:20:20.819000,44,6,+28.896,+11.771
0 days 02:20:25.060000,44,6,+28.861,+11.761
0 days 02:20:29.898000,44,6,+28.802,+11.731
0 days 02:20:33.561000,44,6,+28.756,+11.709
0 days 02:20:41.996000,44,6,+28.850,+11.785
0 days 02:20:45.934000,44,6,+28.863,+11.819
0 days 02:20:46.800000,44,6,+28.916,+11.890
0 days 02:20:51.226000,44,6,+29.031,+11.930
0 days 02:20:55.526000,44,6,+29.014,+11.934
0 days 02:20:56.772000,44,6,+29.015,+11.952
0 days 02:20:58.853000,44,6,+29.037,+12.005
0 days 02:21:03.864000,44,6,+29.006,+12.062
0 days 02:21:09.268000,44,6,+28.852,+11.961
0 days 02:21:13.671000,44,6,+28.858,+11.913
0 days 02:21:16.546000,44,6,+28.852,+11.908
0 days 02:21:23.408000,44,6,+28.810,+11.822
0 days 02:21:27.117000,44,6,+28.808,+11.823
0 days 02:21:30.899000,44,6,+28.706,+11.750
0 days 02:21:36.346000,44,6,+28.625,+11.535
0 days 02:21:41.047000,44,6,+28.543,+11.503
0 days 02:21:45.036000,44,6,+28.555,+11.513
0 days 02:21:51.064000,44,6,+28.437,+11.439
0 days 02:21:56.419000,44,6,+28.437,+11.326
0 days 02:22:00.599000,44,6,+28.409,+11.301
0 days 02:22:05.347000,44,6,+28.362,+11.343
0 days 02:22:09.120000,44,6,+28.311,+11.518
0 days 02:22:17.466000,44,6,+28.287,+11.597
0 days 02:22:21.349000,44,6,+28.252,+11.597
0 days 02:22:22.220000,44,6,+28.272,+11.604
0 days 02:22:26.696000,44,6,+28.389,+11.685
0 days 02:22:31.029000,44,6,+28.340,+11.880
0 days 02:22:32.201000,44,6,+28.339,+11.963
0 days 02:22:34.301000,44,6,+28.282,+11.792
0 days 02:22:39.140000,44,6,+28.168,+11.426
0 days 02:22:44.610000,44,6,+28.068,+11.302
0 days 02:22:48.821000,44,6,+28.041,+11.269
0 days 02:22:51.746000,44,6,+28.010,+11.284
0 days 02:22:58.682000,44,6,+27.927,+11.067
0 days 02:23:02.389000,44,6,+27.914,+11.054
0 days 02:23:06.146000,44,6,+27.785,+10.936
0 days 02:23:11.462000,44,6,+27.638,+10.616
0 days 02:23:16.232000,44,6,+27.676,+10.441
0 days 02:23:20.191000,44,6,+27.679,+10.431
0 days 02:23:26.279000,44,6,+27.687,+10.237
0 days 02:23:31.573000,44,6,+27.738,+10.128
0 days 02:23:35.821000,44,6,+27.706,+10.107
0 days 02:23:40.674000,44,6,+27.638,+10.165
0 days 02:23:44.300000,44,6,+27.593,+10.365
0 days 02:23:52.695000,44,6,+27.665,+10.370
0 days 02:23:56.620000,44,6,+27.672,+10.376
0 days 02:23:57.448000,44,6,+27.713,+10.375
0 days 02:24:01.895000,44,6,+27.820,+10.333
0 days 02:24:06.166000,44,6,+27.761,+10.495
0 days 02:24:07.401000,44,6,+27.736,+10.568
0 days 02:24:09.469000,44,6,+27.675,+10.372
0 days 02:24:14.425000,44,6,+27.684,+10.587
0 days 02:24:19.876000,44,6,+27.715,+9.926
0 days 02:24:24.296000,44,6,+27.763,+9.994
0 days 02:24:27.091000,44,6,+27.738,+10.025
0 days 02:24:34.069000,44,6,+27.778,+9.619
0 days 02:24:37.769000,44,6,+27.783,+9.653
0 days 02:24:41.520000,44,6,+27.662,+9.195
0 days 02:24:46.850000,44,6,+27.544,+8.709
0 days 02:24:51.679000,44,6,+27.552,+8.471
0 days 02:24:55.600000,44,6,+27.560,+8.463
0 days 02:25:01.674000,44,6,+27.540,+8.329
0 days 02:25:07.021000,44,6,+27.613,+8.253
0 days 02:25:11.374000,44,6,+27.599,+8.260
0 days 02:25:15.987000,44,6,+27.542,+8.265
0 days 02:25:19.848000,44,6,+27.492,+8.254
0 days 02:25:28.170000,44,6,+27.604,+8.195
0 days 02:25:32.091000,44,6,+27.606,+8.173
0 days 02:25:32.900000,44,6,+27.644,+8.174
0 days 02:25:37.351000,44,6,+27.762,+8.109
0 days 02:25:41.706000,44,6,+27.710,+8.121
0 days 02:25:42.824000,44,6,+27.687,+8.113
0 days 02:25:44.963000,44,6,+27.628,+8.081
0 days 02:25:49.731000,44,6,+27.468,+7.892
0 days 02:25:55.430000,44,6,+27.545,+7.608
0 days 02:25:59.621000,44,6,+27.529,+7.592
0 days 02:26:02.534000,44,6,+27.502,+7.602
0 days 02:26:09.442000,44,6,+27.441,+7.037
0 days 02:26:13.203000,44,6,+27.421,+7.089
0 days 02:26:16.855000,44,6,+27.308,+6.915
0 days 02:26:22.319000,44,6,+27.339,+6.615
0 days 02:26:27.007000,44,6,+27.309,+6.391
0 days 02:26:31.060000,44,6,+27.303,+6.401
0 days 02:26:37.102000,44,6,+27.265,+6.205
0 days 02:26:42.392000,44,6,+27.425,+5.998
0 days 02:26:46.649000,44,6,+27.409,+5.965
0 days 02:26:51.523000,44,6,+27.350,+5.961
0 days 02:26:55.149000,44,6,+27.297,+5.957
0 days 02:27:03.413000,44,6,+27.236,+5.792
0 days 02:27:07.319000,44,6,+27.207,+5.752
0 days 02:27:08.180000,44,6,+27.245,+5.701
0 days 02:27:12.652000,44,6,+27.378,+5.688
0 days 02:27:16.901000,44,6,+27.334,+5.708
0 days 02:27:18.075000,44,6,+27.313,+5.702
0 days 02:27:20.344000,44,6,+27.212,+5.578
0 days 02:27:25.037000,44,6,+27.062,+5.466
0 days 02:27:30.504000,44,6,+27.057,+5.173
0 days 02:27:34.765000,44,6,+27.092,+5.172
0 days 02:27:37.648000,44,6,+27.069,+5.170
0 days 02:27:44.601000,44,6,+27.080,+4.990
0 days 02:27:48.323000,44,6,+27.068,+4.989
0 days 02:27:52.149000,44,6,+26.977,+4.832
0 days 02:27:57.396000,44,6,+26.938,+4.468
0 days 02:28:02.303000,44,6,+26.955,+4.210
0 days 02:28:06.121000,44,6,+26.966,+4.212
0 days 02:28:12.351000,44,6,+26.900,+4.147
0 days 02:28:17.614000,44,6,+26.886,+4.054
0 days 02:28:21.901000,44,6,+26.876,+4.045
0 days 02:28:26.754000,44,6,+26.810,+4.046
0 days 02:28:30.549000,44,6,+26.766,+4.041
0 days 02:28:38.896000,44,6,+26.669,+3.941
0 days 02:28:42.586000,44,6,+26.625,+3.893
0 days 02:28:43.468000,44,6,+26.622,+3.861
0 days 02:28:47.853000,44,6,+26.634,+3.804
0 days 02:28:52.122000,44,6,+26.541,+3.780
0 days 02:28:53.295000,44,6,+26.506,+3.765
0 days 02:28:55.396000,44,6,+26.367,+3.647
0 days 02:29:00.311000,44,6,+26.263,+3.670
0 days 02:29:05.760000,44,6,+26.372,+3.352
0 days 02:29:10.096000,44,6,+26.424,+3.424
0 days 02:29:13.029000,44,6,+26.397,+3.421
0 days 02:29:19.977000,44,6,+26.234,+3.262
0 days 02:29:23.629000,44,6,+26.213,+3.288
0 days 02:29:27.409000,44,6,+25.973,+3.104
0 days 02:29:32.804000,44,6,+25.870,+2.839
0 days 02:29:37.702000,44,6,+25.861,+2.633
0 days 02:29:41.622000,44,6,+25.876,+2.645
0 days 02:29:47.731000,44,6,+25.767,+2.523
0 days 02:29:53.151000,44,6,+25.907,+2.517
0 days 02:29:57.399000,44,6,+25.880,+2.498
0 days 02:30:02.120000,44,6,+25.803,+2.483
0 days 02:30:05.854000,44,6,+25.713,+2.439
0 days 02:30:14.176000,44,6,+25.451,+2.212
0 days 02:30:18.112000,44,6,+25.383,+2.186
0 days 02:30:18.954000,44,6,+25.365,+2.172
0 days 02:30:23.547000,44,6,+25.381,+2.170
0 days 00:00:03.711000,16,6,,
0 days 00:59:09.917000,16,6,+0.652,+0.172
0 days 00:59:10.812000,16,6,+0.527,+0.131
0 days 00:59:13.496000,16,7,+0.527,+0.131
0 days 00:59:13.638000,16,7,+0.770,+0.040
0 days 00:59:18.711000,16,5,+0.770,+0.040
0 days 00:59:18.788000,16,5,+0.971,+0.159
0 days 00:59:24.765000,16,5,+1.532,+0.515
0 days 00:59:28.971000,16,5,+1.585,+0.623
0 days 00:59:31.970000,16,5,+1.530,+0.622
0 days 00:59:39.964000,16,5,+1.854,+0.792
0 days 00:59:43.226000,16,5,+1.832,+0.797
0 days 00:59:47.264000,16,5,+2.033,+0.978
0 days 00:59:53.238000,16,5,+2.429,+0.954
0 days 00:59:58.283000,16,5,+2.949,+0.980
0 days 01:00:02.333000,16,5,+3.044,+0.941
0 days 01:00:08.680000,16,5,+3.386,+0.940
0 days 01:00:14.012000,16,5,+3.526,+1.030
0 days 01:00:18.364000,16,5,+3.536,+1.038
0 days 01:00:23.181000,16,5,+3.457,+1.026
0 days 01:00:27.026000,16,5,+3.410,+1.058
0 days 01:00:35.489000,16,5,+3.499,+1.055
0 days 01:00:39.505000,16,5,+3.443,+1.073
0 days 01:00:40.319000,16,5,+3.405,+1.041
0 days 01:00:44.898000,16,5,+3.419,+0.971
0 days 01:00:49.321000,16,5,+3.182,+0.996
0 days 01:00:50.633000,16,5,+3.108,+1.016
0 days 01:00:52.835000,16,5,+3.055,+0.902
0 days 01:00:58.159000,16,5,+3.220,+0.821
0 days 01:01:03.599000,16,5,+3.426,+0.988
0 days 01:01:07.952000,16,5,+3.603,+1.073
0 days 01:01:10.915000,16,5,+3.593,+1.084
0 days 01:01:18.041000,16,5,+3.627,+1.014
0 days 01:01:21.759000,16,5,+3.596,+1.002
0 days 01:01:26.028000,16,5,+3.729,+1.038
0 days 01:01:31.810000,16,5,+3.934,+1.039
0 days 01:01:36.608000,16,5,+4.016,+1.031
0 days 01:01:40.637000,16,5,+4.037,+1.032
0 days 01:01:46.812000,16,5,+4.146,+0.939
0 days 01:01:52.283000,16,5,+4.271,+1.004
0 days 01:01:56.679000,16,5,+4.236,+1.005
0 days 01:02:01.468000,16,5,+4.135,+0.957
0 days 01:02:05.128000,16,5,+3.935,+0.800
0 days 01:02:13.666000,16,5,+4.064,+0.999
0 days 01:02:17.783000,16,5,+4.075,+1.046
0 days 01:02:18.488000,16,5,+4.059,+1.005
0 days 01:02:23.091000,16,5,+4.052,+0.983
0 days 01:02:27.500000,16,5,+3.962,+1.013
0 days 01:02:28.721000,16,5,+3.951,+1.033
0 days 01:02:30.965000,16,5,+3.933,+0.996
0 days 01:02:35.994000,16,5,+4.017,+0.975
0 days 01:02:41.665000,16,5,+4.166,+1.121
0 days 01:02:45.983000,16,5,+4.284,+1.185
0 days 01:02:48.952000,16,5,+4.271,+1.209
0 days 01:02:56.112000,16,5,+4.192,+1.207
0 days 01:02:59.915000,16,5,+4.172,+1.211
0 days 01:03:04.039000,16,5,+4.177,+1.157
0 days 01:03:09.787000,16,5,+4.263,+1.146
0 days 01:03:14.634000,16,5,+4.447,+1.202
0 days 01:03:18.660000,16,5,+4.489,+1.219
0 days 01:03:24.865000,16,5,+4.544,+1.228
0 days 01:03:30.328000,16,5,+4.560,+1.151
0 days 01:03:34.737000,16,5,+4.530,+1.129
0 days 01:03:39.543000,16,5,+4.476,+1.118
0 days 01:03:43.315000,16,5,+4.435,+1.134
0 days 01:03:51.862000,16,5,+4.413,+1.218
0 days 01:03:55.768000,16,5,+4.415,+1.259
0 days 01:03:56.735000,16,5,+4.436,+1.245
0 days 01:04:01.157000,16,5,+4.450,+1.217
0 days 01:04:05.570000,16,5,+4.361,+1.260
0 days 01:04:06.770000,16,5,+4.353,+1.287
0 days 01:04:09.035000,16,5,+4.328,+1.254
0 days 01:04:14.091000,16,5,+4.181,+1.118
0 days 01:04:19.716000,16,5,+4.247,+1.202
0 days 01:04:24.037000,16,5,+4.342,+1.241
0 days 01:04:27.028000,16,5,+4.322,+1.259
0 days 01:04:34.224000,16,5,+4.393,+1.333
0 days 01:04:37.985000,16,5,+4.399,+1.339
0 days 01:04:42.035000,16,5,+4.279,+1.220
0 days 01:04:47.722000,16,5,+4.268,+1.267
0 days 01:04:52.569000,16,5,+4.448,+0.978
0 days 01:04:56.573000,16,5,+4.443,+0.911
0 days 01:05:02.815000,16,5,+4.556,+0.932
0 days 01:05:08.240000,16,5,+4.603,+0.920
0 days 01:05:12.640000,16,5,+4.573,+0.912
0 days 01:05:17.376000,16,5,+4.471,+0.862
0 days 01:05:21.036000,16,5,+4.276,+0.717
0 days 01:05:29.341000,16,5,+4.279,+0.729
0 days 01:05:33.419000,16,5,+4.273,+0.788
0 days 01:05:34.216000,16,5,+4.256,+0.772
0 days 01:05:38.814000,16,5,+4.294,+0.778
0 days 01:05:43.060000,16,5,+4.079,+0.649
0 days 01:05:44.226000,16,5,+4.004,+0.596
0 days 01:05:46.496000,16,5,+3.925,+0.498
0 days 01:05:51.640000,16,5,+3.904,+0.588
0 days 01:05:57.347000,16,5,+4.120,+0.731
0 days 01:06:01.806000,16,5,+4.282,+0.850
0 days 01:06:04.741000,16,5,+4.273,+0.867
0 days 01:06:12.014000,16,5,+4.323,+0.976
0 days 01:06:15.866000,16,5,+4.295,+0.977
0 days 01:06:19.929000,16,5,+4.261,+1.014
0 days 01:06:25.678000,16,5,+4.302,+1.133
0 days 01:06:30.615000,16,5,+4.400,+1.107
0 days 01:06:34.613000,16,5,+4.390,+1.100
0 days 01:06:40.882000,16,5,+4.527,+1.094
0 days 01:06:46.241000,16,5,+4.576,+1.070
0 days 01:06:50.641000,16,5,+4.560,+1.060
0 days 01:06:55.441000,16,5,+4.502,+1.053
0 days 01:06:59.227000,16,5,+4.475,+1.074
0 days 01:07:07.634000,16,5,+4.425,+1.115
0 days 01:07:11.614000,16,5,+4.395,+1.163
0 days 01:07:12.466000,16,5,+4.389,+1.175
0 days 01:07:17.060000,16,5,+4.465,+1.229
0 days 01:07:21.472000,16,5,+4.384,+1.278
0 days 01:07:22.643000,16,5,+4.373,+1.314
0 days 01:07:24.881000,16,5,+4.277,+1.283
0 days 01:07:29.989000,16,5,+4.284,+1.287
0 days 01:07:35.630000,16,5,+4.467,+1.312
0 days 01:07:39.999000,16,5,+4.605,+1.410
0 days 01:07:43.067000,16,5,+4.606,+1.432
0 days 01:07:50.230000,16,5,+4.605,+1.484
0 days 01:07:54.037000,16,5,+4.600,+1.483
0 days 01:07:58.052000,16,5,+4.656,+1.461
0 days 01:08:03.944000,16,5,+4.848,+1.519
0 days 01:08:08.947000,16,5,+5.067,+1.554
0 days 01:08:12.968000,16,5,+5.095,+1.570
0 days 01:08:19.219000,16,5,+5.180,+1.375
0 days 01:08:24.644000,16,5,+5.303,+1.328
0 days 01:08:29.015000,16,5,+5.279,+1.309
0 days 01:08:33.869000,16,5,+5.207,+1.288
0 days 01:08:37.567000,16,5,+5.171,+1.293
0 days 01:08:45.902000,16,5,+5.165,+1.236
0 days 01:08:49.949000,16,5,+5.170,+1.301
0 days 01:08:50.771000,16,5,+5.184,+1.309
0 days 01:08:55.338000,16,5,+5.212,+1.294
0 days 01:08:59.770000,16,5,+5.134,+1.305
0 days 01:09:00.920000,16,5,+5.117,+1.314
0 days 01:09:03.328000,16,5,+5.042,+1.237
0 days 01:09:08.337000,16,5,+5.110,+1.221
0 days 01:09:14.068000,16,5,+5.223,+1.186
0 days 01:09:18.404000,16,5,+5.283,+1.225
0 days 01:09:21.381000,16,5,+5.266,+1.234
0 days 01:09:28.520000,16,5,+5.275,+1.192
0 days 01:09:32.282000,16,5,+5.272,+1.190
0 days 01:09:36.358000,16,5,+5.151,+1.114
0 days 01:09:42.268000,16,5,+5.342,+1.203
0 days 01:09:47.268000,16,5,+5.479,+1.273
0 days 01:09:51.300000,16,5,+5.480,+1.268
0 days 01:09:57.596000,16,5,+5.604,+1.160
0 days 01:10:03.094000,16,5,+5.710,+1.074
0 days 01:10:07.444000,16,5,+5.708,+1.048
0 days 01:10:12.216000,16,5,+5.647,+1.027
0 days 01:10:15.973000,16,5,+5.608,+1.025
0 days 01:10:24.370000,16,5,+5.688,+1.014
0 days 01:10:28.392000,16,5,+5.691,+1.050
0 days 01:10:29.220000,16,5,+5.715,+1.075
0 days 01:10:33.816000,16,5,+5.772,+0.886
0 days 01:10:38.242000,16,5,+5.693,+0.855
0 days 01:10:39.390000,16,5,+5.680,+0.849
0 days 01:10:41.642000,16,5,+5.618,+0.839
0 days 01:10:46.816000,16,5,+5.644,+0.869
0 days 01:10:52.581000,16,5,+5.862,+0.920
0 days 01:10:56.869000,16,5,+5.880,+0.884
0 days 01:10:59.883000,16,5,+5.855,+0.883
0 days 01:11:07.102000,16,5,+5.867,+0.866
0 days 01:11:10.910000,16,5,+5.884,+0.872
0 days 01:11:14.943000,16,5,+5.806,+0.878
0 days 01:11:20.811000,16,5,+6.015,+0.968
0 days 01:11:25.898000,16,5,+6.215,+1.048
0 days 01:11:29.951000,16,5,+6.255,+1.072
0 days 01:11:36.195000,16,5,+6.283,+0.884
0 days 01:11:41.789000,16,5,+6.384,+0.953
0 days 01:11:46.172000,16,5,+6.349,+0.937
0 days 01:11:50.886000,16,5,+6.245,+0.885
0 days 01:11:54.543000,16,5,+6.046,+0.726
0 days 01:12:02.888000,16,5,+6.013,+0.680
0 days 01:12:06.866000,16,5,+5.988,+0.683
0 days 01:12:07.846000,16,5,+6.013,+0.693
0 days 01:12:12.290000,16,5,+6.057,+0.712
0 days 01:12:16.512000,16,5,+5.833,+0.580
0 days 01:12:17.793000,16,5,+5.757,+0.533
0 days 01:12:19.906000,16,5,+5.662,+0.492
0 days 01:12:25.148000,16,5,+5.584,+0.446
0 days 01:12:30.885000,16,5,+5.879,+0.622
0 days 01:12:35.286000,16,5,+5.923,+0.614
0 days 01:12:38.275000,16,5,+5.902,+0.624
0 days 01:12:45.518000,16,5,+5.939,+0.637
0 days 01:12:49.287000,16,5,+5.955,+0.651
0 days 01:12:53.424000,16,5,+5.981,+0.691
0 days 01:12:59.417000,16,5,+6.275,+0.829
0 days 01:13:04.511000,16,5,+6.520,+0.945
0 days 01:13:08.617000,16,5,+6.553,+0.975
0 days 01:13:14.833000,16,5,+6.641,+0.855
0 days 01:13:20.346000,16,5,+6.710,+0.913
0 days 01:13:24.722000,16,5,+6.694,+0.917
0 days 01:13:29.461000,16,5,+6.598,+0.870
0 days 01:13:33.085000,16,5,+6.415,+0.724
0 days 01:13:41.436000,16,5,+6.347,+0.678
0 days 01:13:45.470000,16,5,+6.358,+0.752
0 days 01:13:46.444000,16,5,+6.386,+0.763
0 days 01:13:50.852000,16,5,+6.450,+0.744
0 days 01:13:55.088000,16,5,+6.226,+0.602
0 days 01:13:56.270000,16,5,+6.133,+0.557
0 days 01:13:58.465000,16,5,+6.031,+0.433
0 days 01:14:03.676000,16,5,+6.140,+0.572
0 days 01:14:09.540000,16,5,+6.422,+0.640
0 days 01:14:13.920000,16,5,+6.534,+0.727
0 days 01:14:16.923000,16,5,+6.497,+0.726
0 days 01:14:24.118000,16,5,+6.505,+0.818
0 days 01:14:27.911000,16,5,+6.506,+0.854
0 days 01:14:32.018000,16,5,+6.524,+0.920
0 days 01:14:38.064000,16,5,+6.731,+0.940
0 days 01:14:43.018000,16,5,+6.888,+0.951
0 days 01:14:47.065000,16,5,+6.885,+0.948
0 days 01:14:53.344000,16,5,+7.080,+0.847
0 days 01:14:58.939000,16,5,+7.253,+0.928
0 days 01:15:03.371000,16,5,+7.259,+0.944
0 days 01:15:08.077000,16,5,+7.155,+0.891
0 days 01:15:11.686000,16,5,+6.961,+0.739
0 days 01:15:20.084000,16,5,+6.898,+0.680
0 days 01:15:24.012000,16,5,+6.898,+0.726
0 days 01:15:24.939000,16,5,+6.932,+0.719
0 days 01:15:29.419000,16,5,+7.017,+0.739
0 days 01:15:33.671000,16,5,+6.781,+0.590
0 days 01:15:34.791000,16,5,+6.686,+0.525
0 days 01:15:37.051000,16,5,+6.651,+0.475
0 days 01:15:42.189000,16,5,+6.693,+0.473
0 days 01:15:48.073000,16,5,+7.012,+0.665
0 days 01:15:52.471000,16,5,+7.080,+0.737
0 days 01:15:55.418000,16,5,+7.028,+0.725
0 days 01:16:02.650000,16,5,+7.039,+0.770
0 days 01:16:06.490000,16,5,+7.040,+0.775
0 days 01:16:10.590000,16,5,+7.115,+0.893
0 days 01:16:16.619000,16,5,+7.357,+0.987
0 days 01:16:21.606000,16,5,+7.534,+1.045
0 days 01:16:25.619000,16,5,+7.531,+1.047
